xtlc,ytlc,dtlc,length,width,dip,opening
4.2582015e+05,4.5197033e+06,3.8096134e+03,7.4511516e+02,2.4443267e+03,1.3985616e-01,3.8392802e+00
4.2581603e+05,4.5196647e+06,3.8169892e+03,7.4206558e+02,2.3558780e+03,1.3224402e-01,3.9581963e+00
4.2588377e+05,4.5198593e+06,3.8045893e+03,6.3594566e+02,2.8028954e+03,1.0737643e-01,3.9735848e+00
4.2586108e+05,4.5198079e+06,3.8078028e+03,6.8816223e+02,2.6843261e+03,1.2291899e-01,3.7865417e+00
4.2583804e+05,4.5197505e+06,3.7903599e+03,6.9418385e+02,2.5316725e+03,1.4789426e-01,3.9269678e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2581095e+05,4.5197042e+06,3.8138437e+03,7.2892540e+02,2.4161085e+03,1.0117707e-01,3.9416841e+00
4.2576374e+05,4.5196381e+06,3.7890662e+03,8.5158939e+02,2.2333138e+03,1.2665861e-01,3.5944875e+00
4.2582243e+05,4.5198408e+06,3.8096743e+03,7.1182734e+02,2.7429963e+03,1.1647849e-01,3.6167878e+00
4.2579480e+05,4.5198718e+06,3.8086692e+03,8.2186535e+02,2.7855225e+03,1.2546489e-01,3.0806224e+00
4.2584771e+05,4.5197590e+06,3.7884122e+03,6.7696465e+02,2.5575100e+03,1.3485930e-01,3.9985888e+00
4.2580596e+05,4.5197559e+06,3.7872258e+03,7.7894752e+02,2.5409839e+03,1.4452887e-01,3.4980839e+00
4.2574986e+05,4.5196515e+06,3.8544268e+03,9.0912490e+02,2.2942237e+03,1.2087720e-01,3.3546522e+00
4.2578205e+05,4.5197313e+06,3.8208258e+03,8.4626581e+02,2.5607047e+03,1.0245462e-01,3.2499487e+00
4.2582603e+05,4.5196845e+06,3.7982972e+03,7.1938902e+02,2.4093017e+03,1.5016784e-01,3.9842023e+00
4.2581697e+05,4.5196776e+06,3.8161997e+03,7.3870452e+02,2.3838141e+03,1.3133408e-01,3.9387473e+00
4.2588766e+05,4.5198776e+06,3.8060231e+03,6.3322965e+02,2.8461583e+03,1.0157444e-01,3.9429268e+00
4.2585577e+05,4.5198151e+06,3.8167743e+03,6.8310418e+02,2.6870541e+03,1.0024299e-01,3.8152757e+00
4.2583782e+05,4.5197546e+06,3.7906684e+03,6.9455590e+02,2.5382450e+03,1.4660189e-01,3.9169501e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2581426e+05,4.5197091e+06,3.8115491e+03,7.2423700e+02,2.4288671e+03,1.0421621e-01,3.9468186e+00
4.2576695e+05,4.5196366e+06,3.8149281e+03,8.4707509e+02,2.2448254e+03,1.2436923e-01,3.6229658e+00
4.2580855e+05,4.5197850e+06,3.8244603e+03,7.2782902e+02,2.6148832e+03,1.1187949e-01,3.7022120e+00
4.2580754e+05,4.5198348e+06,3.7925642e+03,7.8369623e+02,2.7156308e+03,1.3384413e-01,3.2913867e+00
4.2584768e+05,4.5197588e+06,3.7883213e+03,6.7694498e+02,2.5570951e+03,1.3497018e-01,3.9991760e+00
4.2582052e+05,4.5197622e+06,3.7851827e+03,7.3188502e+02,2.5623162e+03,1.3119587e-01,3.6849478e+00
4.2574478e+05,4.5196529e+06,3.8637383e+03,9.1323393e+02,2.2460283e+03,1.3257965e-01,3.4160678e+00
4.2579355e+05,4.5197093e+06,3.8136424e+03,8.2108660e+02,2.5058890e+03,1.1885666e-01,3.4227958e+00
4.2582240e+05,4.5197355e+06,3.8089950e+03,7.2113718e+02,2.5208401e+03,1.3885754e-01,3.8420550e+00
4.2581100e+05,4.5196729e+06,3.8285495e+03,7.5215008e+02,2.3669811e+03,1.1896077e-01,3.9056788e+00
4.2587939e+05,4.5198595e+06,3.7900669e+03,6.3975667e+02,2.7944294e+03,1.1682664e-01,3.9392339e+00
4.2584906e+05,4.5197676e+06,3.8273167e+03,6.9094851e+02,2.5854010e+03,1.0166296e-01,3.9246229e+00
4.2584381e+05,4.5197517e+06,3.7787129e+03,7.0166262e+02,2.5275812e+03,1.5761064e-01,3.8823418e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2581458e+05,4.5197055e+06,3.8120432e+03,7.2211358e+02,2.4207768e+03,1.0349515e-01,3.9673659e+00
4.2577569e+05,4.5196113e+06,3.8108500e+03,8.2548850e+02,2.1881784e+03,1.3204615e-01,3.7884121e+00
4.2580667e+05,4.5197756e+06,3.8261808e+03,7.3544660e+02,2.5925915e+03,1.1085166e-01,3.7000727e+00
4.2580325e+05,4.5198369e+06,3.7932569e+03,8.0012644e+02,2.7135631e+03,1.2988232e-01,3.2175534e+00
4.2586366e+05,4.5198283e+06,3.7535627e+03,6.4857543e+02,2.7006451e+03,1.4852486e-01,3.9365788e+00
4.2582672e+05,4.5197925e+06,3.7929386e+03,7.2986784e+02,2.6226026e+03,1.2480048e-01,3.6426272e+00
4.2573970e+05,4.5196521e+06,3.8441149e+03,9.1578811e+02,2.2454238e+03,1.4491917e-01,3.3695757e+00
4.2581067e+05,4.5196537e+06,3.7980821e+03,7.8262136e+02,2.3603008e+03,1.3418221e-01,3.7658010e+00
4.2579620e+05,4.5196986e+06,3.8133259e+03,7.6628847e+02,2.4349394e+03,1.4098394e-01,3.7418638e+00
4.2580876e+05,4.5197210e+06,3.8185216e+03,7.6539267e+02,2.4685954e+03,1.2191837e-01,3.7080405e+00
4.2588052e+05,4.5198613e+06,3.7912462e+03,6.3777551e+02,2.7993594e+03,1.1663842e-01,3.9396611e+00
4.2586260e+05,4.5198046e+06,3.8287363e+03,6.7123909e+02,2.6638836e+03,1.0665544e-01,3.9150938e+00
4.2583138e+05,4.5197197e+06,3.7639364e+03,7.2301810e+02,2.4438857e+03,1.7336230e-01,3.8709515e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2580795e+05,4.5196808e+06,3.8191733e+03,7.3850822e+02,2.3643648e+03,1.0739584e-01,3.9499597e+00
4.2577759e+05,4.5196194e+06,3.8180901e+03,8.2642795e+02,2.2067575e+03,1.1835699e-01,3.7956499e+00
4.2582682e+05,4.5197921e+06,3.8246116e+03,6.9350611e+02,2.6641359e+03,1.0545565e-01,3.8161573e+00
4.2580173e+05,4.5198392e+06,3.7921262e+03,8.0375090e+02,2.7178178e+03,1.3081914e-01,3.1940803e+00
4.2585984e+05,4.5198184e+06,3.7637917e+03,6.5605942e+02,2.6805039e+03,1.4034765e-01,3.9373880e+00
4.2581759e+05,4.5197861e+06,3.8051828e+03,7.4951944e+02,2.6076644e+03,1.1824053e-01,3.5719135e+00
4.2576003e+05,4.5196581e+06,3.8207106e+03,8.8129169e+02,2.2667178e+03,1.6183365e-01,3.4769618e+00
4.2582650e+05,4.5196984e+06,3.7984474e+03,7.4714589e+02,2.4443605e+03,1.3506246e-01,3.8161044e+00
4.2579497e+05,4.5196973e+06,3.8045264e+03,7.4882090e+02,2.4485164e+03,1.6167783e-01,3.7950991e+00
4.2579650e+05,4.5197634e+06,3.8452058e+03,7.7294761e+02,2.5351133e+03,1.0216347e-01,3.6022124e+00
4.2586164e+05,4.5198114e+06,3.8122379e+03,6.6838568e+02,2.6847144e+03,1.0432591e-01,3.9405914e+00
4.2583817e+05,4.5197597e+06,3.8176975e+03,7.2501147e+02,2.5453694e+03,1.1258003e-01,3.8047680e+00
4.2583894e+05,4.5197439e+06,3.7697553e+03,7.0910316e+02,2.4993304e+03,1.5822160e-01,3.8746758e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2581508e+05,4.5196992e+06,3.8180964e+03,7.2908327e+02,2.4092269e+03,1.0720603e-01,3.9438267e+00
4.2575978e+05,4.5195424e+06,3.8109951e+03,8.7643425e+02,2.0288590e+03,1.1165568e-01,3.8220530e+00
4.2582733e+05,4.5197918e+06,3.8195480e+03,6.9200181e+02,2.6594560e+03,1.0873835e-01,3.8229775e+00
4.2580645e+05,4.5198164e+06,3.7926036e+03,7.9259616e+02,2.6731465e+03,1.3157404e-01,3.3049434e+00
4.2586392e+05,4.5198331e+06,3.7595459e+03,6.4490006e+02,2.7094347e+03,1.4099515e-01,3.9522469e+00
4.2582869e+05,4.5197554e+06,3.8128510e+03,7.0901541e+02,2.5415600e+03,1.1134611e-01,3.8313632e+00
4.2574406e+05,4.5196444e+06,3.8334165e+03,9.1671279e+02,2.2270683e+03,1.5925358e-01,3.3887883e+00
4.2581626e+05,4.5197091e+06,3.7965897e+03,7.5661692e+02,2.4850508e+03,1.4775833e-01,3.7301548e+00
4.2580138e+05,4.5197125e+06,3.8011358e+03,7.5940653e+02,2.4618613e+03,1.5465930e-01,3.7171175e+00
4.2579797e+05,4.5197667e+06,3.8455353e+03,7.6892932e+02,2.5437233e+03,1.0056778e-01,3.6081777e+00
4.2587742e+05,4.5198426e+06,3.8098770e+03,6.4222686e+02,2.7641165e+03,1.0055022e-01,3.9723894e+00
4.2587121e+05,4.5197730e+06,3.7960491e+03,6.9543887e+02,2.5466161e+03,1.2133134e-01,3.8626924e+00
4.2584683e+05,4.5197817e+06,3.7354429e+03,6.8183041e+02,2.5756881e+03,1.8667625e-01,3.8723984e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2582415e+05,4.5197201e+06,3.8169014e+03,7.1645549e+02,2.4608231e+03,1.0623836e-01,3.9479793e+00
4.2577783e+05,4.5195764e+06,3.8146102e+03,8.3533005e+02,2.1096471e+03,1.0452300e-01,3.9049106e+00
4.2582526e+05,4.5198027e+06,3.8113868e+03,7.0346498e+02,2.7074024e+03,1.2166899e-01,3.7123666e+00
4.2579632e+05,4.5197850e+06,3.7916414e+03,8.0191169e+02,2.6073152e+03,1.4562009e-01,3.3316938e+00
4.2586460e+05,4.5198353e+06,3.7597847e+03,6.4477949e+02,2.7138821e+03,1.4092419e-01,3.9470697e+00
4.2583328e+05,4.5197578e+06,3.8265578e+03,7.0962999e+02,2.5556380e+03,1.0088047e-01,3.8496294e+00
4.2575149e+05,4.5196838e+06,3.8206008e+03,8.9256986e+02,2.3323133e+03,1.8455639e-01,3.3279869e+00
4.2582027e+05,4.5197232e+06,3.8073603e+03,7.4258649e+02,2.4914460e+03,1.3198590e-01,3.7870429e+00
4.2578783e+05,4.5197401e+06,3.7947790e+03,7.9968924e+02,2.5241381e+03,1.6606596e-01,3.4415888e+00
4.2580496e+05,4.5197674e+06,3.8410214e+03,7.6203573e+02,2.5440106e+03,1.0235785e-01,3.6319504e+00
4.2587742e+05,4.5198426e+06,3.8098770e+03,6.4222686e+02,2.7641165e+03,1.0055022e-01,3.9723894e+00
4.2582615e+05,4.5196866e+06,3.8079917e+03,7.5739708e+02,2.3600176e+03,1.1144963e-01,3.8791357e+00
4.2582657e+05,4.5197364e+06,3.7660103e+03,7.1872045e+02,2.4934066e+03,1.6804181e-01,3.8286418e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2582510e+05,4.5197133e+06,3.8111786e+03,7.0920144e+02,2.4546708e+03,1.0934063e-01,3.9918718e+00
4.2580317e+05,4.5196492e+06,3.8226445e+03,7.7694443e+02,2.2921523e+03,1.0019702e-01,3.9166158e+00
4.2578951e+05,4.5197981e+06,3.8008343e+03,7.7597834e+02,2.6827246e+03,1.4140940e-01,3.3633993e+00
4.2580498e+05,4.5197689e+06,3.8049552e+03,7.8796255e+02,2.5490017e+03,1.2224539e-01,3.4814189e+00
4.2585642e+05,4.5198252e+06,3.7546806e+03,6.5728657e+02,2.6888813e+03,1.5159946e-01,3.8872096e+00
4.2583328e+05,4.5197578e+06,3.8265578e+03,7.0962999e+02,2.5556380e+03,1.0088047e-01,3.8496294e+00
4.2575584e+05,4.5196968e+06,3.8183390e+03,8.7922866e+02,2.3724098e+03,1.7961922e-01,3.3320390e+00
4.2579238e+05,4.5196578e+06,3.8058246e+03,7.9213182e+02,2.3429968e+03,1.4759311e-01,3.7149884e+00
4.2583316e+05,4.5197681e+06,3.7849241e+03,7.0831282e+02,2.6387049e+03,1.6083749e-01,3.7292998e+00
4.2581241e+05,4.5197766e+06,3.8348948e+03,7.5111509e+02,2.5715881e+03,1.0454061e-01,3.6526942e+00
4.2587742e+05,4.5198426e+06,3.8098770e+03,6.4222686e+02,2.7641165e+03,1.0055022e-01,3.9723894e+00
4.2581895e+05,4.5196631e+06,3.8070045e+03,7.7506000e+02,2.2980099e+03,1.1373208e-01,3.8623487e+00
4.2583564e+05,4.5197717e+06,3.7614515e+03,7.1060637e+02,2.6056376e+03,1.8237855e-01,3.7272004e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2582511e+05,4.5197133e+06,3.8111471e+03,7.0917319e+02,2.4547995e+03,1.0936456e-01,3.9918123e+00
4.2580317e+05,4.5196492e+06,3.8226445e+03,7.7694443e+02,2.2921523e+03,1.0019702e-01,3.9166158e+00
4.2577992e+05,4.5197967e+06,3.7984565e+03,8.0301778e+02,2.6593616e+03,1.6110443e-01,3.2840293e+00
4.2580098e+05,4.5197568e+06,3.7903960e+03,8.1188673e+02,2.5053314e+03,1.2097033e-01,3.4145130e+00
4.2585565e+05,4.5198226e+06,3.7552288e+03,6.5899502e+02,2.6834237e+03,1.5187679e-01,3.8860606e+00
4.2582268e+05,4.5197389e+06,3.8234024e+03,7.3115834e+02,2.5107771e+03,1.0579880e-01,3.8157527e+00
4.2574941e+05,4.5197012e+06,3.8112607e+03,8.9384382e+02,2.3769151e+03,1.9741212e-01,3.2557924e+00
4.2580200e+05,4.5196920e+06,3.8232291e+03,7.6106508e+02,2.4224070e+03,1.3364411e-01,3.7698060e+00
4.2582926e+05,4.5197599e+06,3.7893715e+03,7.1457533e+02,2.6155334e+03,1.5837422e-01,3.7311078e+00
4.2581149e+05,4.5197987e+06,3.8368168e+03,7.4984176e+02,2.6289244e+03,1.0938079e-01,3.5760966e+00
4.2587911e+05,4.5198512e+06,3.8105204e+03,6.3786594e+02,2.7865763e+03,1.0558390e-01,3.9694222e+00
4.2581831e+05,4.5196514e+06,3.8045158e+03,7.8213727e+02,2.2648087e+03,1.1496952e-01,3.8684846e+00
4.2583433e+05,4.5197658e+06,3.7663411e+03,7.1417948e+02,2.5887819e+03,1.7585121e-01,3.7369068e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2582511e+05,4.5197133e+06,3.8111471e+03,7.0917319e+02,2.4547995e+03,1.0936456e-01,3.9918123e+00
4.2580317e+05,4.5196492e+06,3.8226445e+03,7.7694443e+02,2.2921523e+03,1.0019702e-01,3.9166158e+00
4.2577988e+05,4.5197967e+06,3.7984015e+03,8.0309402e+02,2.6594052e+03,1.6117859e-01,3.2836105e+00
4.2579220e+05,4.5197749e+06,3.7914551e+03,8.2733374e+02,2.5403801e+03,1.1301826e-01,3.3076323e+00
4.2584898e+05,4.5198042e+06,3.7645399e+03,6.8274402e+02,2.6607363e+03,1.5025053e-01,3.8212140e+00
4.2582268e+05,4.5197389e+06,3.8234024e+03,7.3115834e+02,2.5107771e+03,1.0579880e-01,3.8157527e+00
4.2576815e+05,4.5197021e+06,3.8137124e+03,8.5631484e+02,2.3860781e+03,1.7352710e-01,3.4071859e+00
4.2580067e+05,4.5196952e+06,3.8215732e+03,7.6510122e+02,2.4269655e+03,1.3265716e-01,3.7504840e+00
4.2583170e+05,4.5197840e+06,3.7950724e+03,7.1126464e+02,2.6599741e+03,1.5071530e-01,3.6933759e+00
4.2581807e+05,4.5197824e+06,3.8373567e+03,7.3881670e+02,2.5929924e+03,1.0267916e-01,3.6744284e+00
4.2587042e+05,4.5198315e+06,3.8140220e+03,6.5434951e+02,2.7344343e+03,1.0961812e-01,3.9623373e+00
4.2581800e+05,4.5196454e+06,3.8032623e+03,7.8584625e+02,2.2477175e+03,1.1559883e-01,3.8713381e+00
4.2583459e+05,4.5197949e+06,3.7865516e+03,7.1101778e+02,2.6430644e+03,1.5310297e-01,3.6990039e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2582376e+05,4.5197170e+06,3.8099874e+03,7.1457959e+02,2.4603896e+03,1.0896230e-01,3.9579540e+00
4.2579259e+05,4.5196283e+06,3.8238599e+03,7.9379337e+02,2.2445684e+03,1.0315272e-01,3.8853509e+00
4.2578743e+05,4.5198010e+06,3.7908636e+03,7.8453578e+02,2.6855399e+03,1.2181522e-01,3.3305070e+00
4.2578450e+05,4.5198354e+06,3.7800728e+03,8.4905468e+02,2.6684639e+03,1.0081416e-01,3.0377830e+00
4.2582894e+05,4.5197367e+06,3.7917810e+03,7.2464845e+02,2.5056272e+03,1.3557201e-01,3.8256114e+00
4.2582277e+05,4.5197370e+06,3.8222327e+03,7.2971277e+02,2.5063837e+03,1.0607464e-01,3.8281518e+00
4.2577339e+05,4.5196500e+06,3.8226122e+03,8.4464450e+02,2.2714755e+03,1.8354280e-01,3.6135850e+00
4.2579619e+05,4.5196861e+06,3.8249762e+03,7.7097720e+02,2.4041093e+03,1.3344978e-01,3.7484258e+00
4.2582892e+05,4.5197797e+06,3.7986785e+03,7.1816003e+02,2.6499341e+03,1.4583432e-01,3.6777307e+00
4.2581777e+05,4.5197824e+06,3.8383362e+03,7.3936028e+02,2.5915335e+03,1.0161469e-01,3.6743130e+00
4.2587280e+05,4.5198325e+06,3.8144162e+03,6.5058605e+02,2.7364800e+03,1.0937487e-01,3.9798971e+00
4.2579658e+05,4.5196131e+06,3.8135136e+03,8.1387988e+02,2.1816420e+03,1.2830685e-01,3.8537585e+00
4.2583611e+05,4.5197687e+06,3.7889380e+03,6.9494439e+02,2.5844943e+03,1.3083410e-01,3.8592297e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2583054e+05,4.5197414e+06,3.8054461e+03,6.9597863e+02,2.5217551e+03,1.1289665e-01,3.9548730e+00
4.2578812e+05,4.5196155e+06,3.8258175e+03,8.0513189e+02,2.2134209e+03,1.0232635e-01,3.8752979e+00
4.2577751e+05,4.5198207e+06,3.7868992e+03,8.0365570e+02,2.7386501e+03,1.2496927e-01,3.1700039e+00
4.2579541e+05,4.5198234e+06,3.7878726e+03,8.1988530e+02,2.6544493e+03,1.0195898e-01,3.2020433e+00
4.2585425e+05,4.5197581e+06,3.7762510e+03,6.8803356e+02,2.5507445e+03,1.1777209e-01,3.9108244e+00
4.2582369e+05,4.5197383e+06,3.8279081e+03,7.2370024e+02,2.5134616e+03,1.0081402e-01,3.8516841e+00
4.2577915e+05,4.5196471e+06,3.8338947e+03,8.2952036e+02,2.2731008e+03,1.5192543e-01,3.6898529e+00
4.2579803e+05,4.5196844e+06,3.8361989e+03,7.6936085e+02,2.3757454e+03,1.0604219e-01,3.8072513e+00
4.2582537e+05,4.5197833e+06,3.8008220e+03,7.3549317e+02,2.6529406e+03,1.5027357e-01,3.5923759e+00
4.2581433e+05,4.5198004e+06,3.8403568e+03,7.2747532e+02,2.6601616e+03,1.0316225e-01,3.6410086e+00
4.2586125e+05,4.5198132e+06,3.8202304e+03,6.6656312e+02,2.6926541e+03,1.0388889e-01,3.9473651e+00
4.2581149e+05,4.5196513e+06,3.7869316e+03,7.8247751e+02,2.2624471e+03,1.6927418e-01,3.8723536e+00
4.2581570e+05,4.5197748e+06,3.8022505e+03,7.1079921e+02,2.6058887e+03,1.4858755e-01,3.7854223e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2582658e+05,4.5197828e+06,3.7928526e+03,7.2049946e+02,2.6030710e+03,1.1211193e-01,3.7208564e+00
4.2578843e+05,4.5196195e+06,3.8255372e+03,8.0457269e+02,2.2226305e+03,1.0236066e-01,3.8654212e+00
4.2579332e+05,4.5198245e+06,3.7828066e+03,7.8051183e+02,2.7481939e+03,1.3074384e-01,3.2587371e+00
4.2580257e+05,4.5198215e+06,3.7831415e+03,7.9868106e+02,2.6574009e+03,1.0709606e-01,3.2933751e+00
4.2582876e+05,4.5197618e+06,3.7964900e+03,7.1875798e+02,2.5605589e+03,1.1460082e-01,3.7416127e+00
4.2581716e+05,4.5197253e+06,3.8292433e+03,7.3363688e+02,2.4822985e+03,1.0027927e-01,3.8350443e+00
4.2577716e+05,4.5196411e+06,3.8365156e+03,8.2837773e+02,2.2589974e+03,1.4292964e-01,3.7099573e+00
4.2580050e+05,4.5196694e+06,3.8298934e+03,7.6917763e+02,2.3385863e+03,1.0745872e-01,3.8509459e+00
4.2585328e+05,4.5197567e+06,3.7979209e+03,6.9065168e+02,2.5643896e+03,1.3380078e-01,3.9076910e+00
4.2581767e+05,4.5197621e+06,3.8303480e+03,7.3200446e+02,2.5696862e+03,1.0792467e-01,3.7337398e+00
4.2587876e+05,4.5198551e+06,3.8186950e+03,6.3613370e+02,2.7967143e+03,1.0107097e-01,3.9776430e+00
4.2581149e+05,4.5196513e+06,3.7869316e+03,7.8247751e+02,2.2624471e+03,1.6927418e-01,3.8723536e+00
4.2580141e+05,4.5196890e+06,3.8205645e+03,7.5128318e+02,2.4032400e+03,1.4138452e-01,3.8624217e+00
4.2494957e+05,4.5196548e+06,3.6558623e+03,2.4293480e+03,2.1563233e+03,1.2593201e-01,1.2811526e+00
4.2584702e+05,4.5198865e+06,3.7368778e+03,6.8446408e+02,2.8289258e+03,1.1890850e-01,3.5780590e+00
4.2579393e+05,4.5196465e+06,3.8084611e+03,7.9862519e+02,2.2808414e+03,1.1484827e-01,3.7858974e+00
4.2579134e+05,4.5198199e+06,3.7791282e+03,7.8596991e+02,2.7362228e+03,1.3408234e-01,3.2468959e+00
4.2578935e+05,4.5197710e+06,3.7711991e+03,8.2961359e+02,2.5256794e+03,1.0868579e-01,3.2938706e+00
4.2580841e+05,4.5197908e+06,3.7850418e+03,7.6549193e+02,2.5991634e+03,1.0283521e-01,3.4771891e+00
4.2581752e+05,4.5197266e+06,3.8295535e+03,7.3263489e+02,2.4856103e+03,1.0007712e-01,3.8355432e+00
4.2579898e+05,4.5197033e+06,3.8315228e+03,7.7789595e+02,2.4173810e+03,1.2820737e-01,3.7233722e+00
4.2580618e+05,4.5196976e+06,3.8292806e+03,7.5753910e+02,2.4090188e+03,1.0786161e-01,3.8163412e+00
4.2584393e+05,4.5197446e+06,3.7996189e+03,7.0633848e+02,2.5320728e+03,1.2812109e-01,3.8649881e+00
4.2582588e+05,4.5197968e+06,3.8289315e+03,7.1598902e+02,2.6564058e+03,1.0936692e-01,3.6981435e+00
4.2586083e+05,4.5198174e+06,3.8218749e+03,6.6439363e+02,2.7056089e+03,1.0077993e-01,3.9360297e+00
4.2581364e+05,4.5196714e+06,3.7883680e+03,7.6200510e+02,2.3170681e+03,1.8003037e-01,3.8837157e+00
4.2581885e+05,4.5197412e+06,3.8139128e+03,6.9981389e+02,2.5410790e+03,1.2984604e-01,3.9107548e+00
4.2495045e+05,4.5196549e+06,3.6559955e+03,2.4276778e+03,2.1566487e+03,1.2591828e-01,1.2833483e+00
4.2586250e+05,4.5198856e+06,3.7445856e+03,6.5883411e+02,2.8342900e+03,1.1550211e-01,3.7278768e+00
4.2579400e+05,4.5196417e+06,3.8052586e+03,7.8607926e+02,2.2753059e+03,1.2427455e-01,3.8449757e+00
4.2580576e+05,4.5198046e+06,3.7912699e+03,7.5515181e+02,2.7038836e+03,1.3028046e-01,3.4456843e+00
4.2578551e+05,4.5197410e+06,3.7837600e+03,8.2563562e+02,2.4687820e+03,1.1275113e-01,3.3894681e+00
4.2580598e+05,4.5197871e+06,3.7803489e+03,7.7196483e+02,2.5854541e+03,1.0201492e-01,3.4576080e+00
4.2582722e+05,4.5197494e+06,3.8297740e+03,7.1722467e+02,2.5409004e+03,1.0043914e-01,3.8517940e+00
4.2580051e+05,4.5196995e+06,3.8387905e+03,7.7741958e+02,2.4150956e+03,1.3525977e-01,3.7409332e+00
4.2579138e+05,4.5196698e+06,3.8217712e+03,7.8806318e+02,2.3325984e+03,1.0736593e-01,3.7513697e+00
4.2582930e+05,4.5197404e+06,3.8103254e+03,7.2366365e+02,2.5261526e+03,1.0384998e-01,3.7981127e+00
4.2582749e+05,4.5198126e+06,3.8131529e+03,7.1988997e+02,2.6811267e+03,1.0659564e-01,3.6359137e+00
4.2585290e+05,4.5197995e+06,3.8224086e+03,6.7754601e+02,2.6618937e+03,1.0188273e-01,3.9211097e+00
4.2583450e+05,4.5197232e+06,3.7770916e+03,7.2035937e+02,2.4410932e+03,1.8885682e-01,3.9089271e+00
4.2579562e+05,4.5197100e+06,3.8106862e+03,7.6404300e+02,2.4377383e+03,1.1774359e-01,3.7072474e+00
4.2495045e+05,4.5196549e+06,3.6559955e+03,2.4276778e+03,2.1566487e+03,1.2591828e-01,1.2833483e+00
4.2585996e+05,4.5198831e+06,3.7711843e+03,6.6235003e+02,2.8342402e+03,1.0848242e-01,3.7152831e+00
4.2580227e+05,4.5196406e+06,3.8028456e+03,7.6355572e+02,2.2950200e+03,1.3738662e-01,3.9443930e+00
4.2581013e+05,4.5198238e+06,3.7745822e+03,7.5640913e+02,2.7904024e+03,1.3996551e-01,3.3430454e+00
4.2580380e+05,4.5197514e+06,3.7911790e+03,7.8304112e+02,2.5136460e+03,1.0817670e-01,3.5281092e+00
4.2580603e+05,4.5197686e+06,3.7917766e+03,7.6867024e+02,2.5495197e+03,1.0304638e-01,3.5336043e+00
4.2582432e+05,4.5197235e+06,3.8117955e+03,7.2883830e+02,2.4661996e+03,1.3002517e-01,3.8776214e+00
4.2578699e+05,4.5196910e+06,3.8375178e+03,8.0179619e+02,2.4070150e+03,1.5196926e-01,3.6487594e+00
4.2579035e+05,4.5196702e+06,3.8156818e+03,7.9229821e+02,2.3192982e+03,1.0483352e-01,3.7372753e+00
4.2582952e+05,4.5197403e+06,3.8104807e+03,7.2323963e+02,2.5262345e+03,1.0384926e-01,3.8001887e+00
4.2582950e+05,4.5198216e+06,3.8155017e+03,7.1722815e+02,2.6946148e+03,1.0286538e-01,3.6244866e+00
4.2584775e+05,4.5197716e+06,3.8332660e+03,6.8810074e+02,2.6049654e+03,1.0050529e-01,3.9488265e+00
4.2583137e+05,4.5197165e+06,3.7777204e+03,7.3165109e+02,2.4279751e+03,1.8610701e-01,3.8811297e+00
4.2580305e+05,4.5197411e+06,3.8091871e+03,7.5994266e+02,2.5032667e+03,1.0462165e-01,3.6367109e+00
4.2495045e+05,4.5196549e+06,3.6559955e+03,2.4276778e+03,2.1566487e+03,1.2591828e-01,1.2833483e+00
4.2586324e+05,4.5198640e+06,3.7867444e+03,6.5684071e+02,2.7801739e+03,1.0438891e-01,3.8232263e+00
4.2580785e+05,4.5196461e+06,3.7922860e+03,7.4720077e+02,2.3084153e+03,1.2985587e-01,3.9856147e+00
4.2582837e+05,4.5198355e+06,3.7763965e+03,7.2155562e+02,2.7958091e+03,1.1700037e-01,3.4926115e+00
4.2581093e+05,4.5197753e+06,3.7812925e+03,7.8903221e+02,2.5610513e+03,1.0143768e-01,3.4433978e+00
4.2580325e+05,4.5197913e+06,3.7983232e+03,7.7599474e+02,2.5942158e+03,1.0089225e-01,3.4388565e+00
