func,iter,xcen,ycen,depth,dVol
9.784451e+00,11,4.2631755e+05,4.5187085e+06,2.7333103e+03,5.5108951e+06
9.784585e+00,10,4.2629341e+05,4.5188093e+06,2.6722541e+03,5.1922470e+06
9.785899e+00,11,4.2628807e+05,4.5187444e+06,2.7743313e+03,5.4840001e+06
9.786141e+00,11,4.2629176e+05,4.5187516e+06,2.6314173e+03,5.2517832e+06
9.786233e+00,11,4.2632193e+05,4.5187827e+06,2.6214087e+03,5.0382210e+06
9.786692e+00,11,4.2628817e+05,4.5187456e+06,2.6739428e+03,5.1716202e+06
9.786757e+00,10,4.2630387e+05,4.5187681e+06,2.8018003e+03,5.6175589e+06
9.786894e+00,9,4.2633793e+05,4.5187965e+06,2.6709393e+03,5.4151719e+06
9.786972e+00,10,4.2626416e+05,4.5188099e+06,2.6733461e+03,5.2701558e+06
9.787795e+00,11,4.2629309e+05,4.5188099e+06,2.6780666e+03,5.2116189e+06
9.788062e+00,11,4.2635436e+05,4.5187356e+06,2.7183065e+03,5.4225819e+06
9.788068e+00,11,4.2626510e+05,4.5187577e+06,2.7161423e+03,5.2979098e+06
9.788436e+00,10,4.2633948e+05,4.5187919e+06,2.6262400e+03,5.2514977e+06
9.788517e+00,11,4.2633385e+05,4.5187826e+06,2.6560199e+03,5.3785677e+06
9.788825e+00,10,4.2628747e+05,4.5187315e+06,2.6432880e+03,5.1766283e+06
9.788888e+00,10,4.2633027e+05,4.5187818e+06,2.6093631e+03,5.0290987e+06
9.789364e+00,11,4.2632642e+05,4.5187260e+06,2.8094780e+03,5.7790541e+06
9.789425e+00,9,4.2629328e+05,4.5188068e+06,2.7308533e+03,5.5614677e+06
9.789523e+00,11,4.2627433e+05,4.5187130e+06,2.8011179e+03,5.6976072e+06
9.789834e+00,11,4.2632066e+05,4.5187419e+06,2.6280007e+03,5.1292428e+06
9.790578e+00,11,4.2629402e+05,4.5187394e+06,2.8107275e+03,5.6372403e+06
9.790740e+00,11,4.2635835e+05,4.5187881e+06,2.6432054e+03,5.2668343e+06
9.791029e+00,10,4.2632122e+05,4.5187489e+06,2.8198082e+03,5.8297375e+06
9.791125e+00,10,4.2633280e+05,4.5188034e+06,2.7403838e+03,5.4611483e+06
9.791803e+00,11,4.2634415e+05,4.5187258e+06,2.7032524e+03,5.4170254e+06
9.792538e+00,11,4.2633981e+05,4.5187773e+06,2.7253599e+03,5.3527969e+06
9.792681e+00,11,4.2633862e+05,4.5188203e+06,2.6592619e+03,5.2925983e+06
9.792756e+00,11,4.2633988e+05,4.5187806e+06,2.7762996e+03,5.6997351e+06
9.792857e+00,11,4.2628705e+05,4.5187639e+06,2.6736200e+03,5.4364999e+06
9.793540e+00,10,4.2628612e+05,4.5188048e+06,2.5960868e+03,5.0884458e+06
9.793642e+00,10,4.2628780e+05,4.5187312e+06,2.6469242e+03,5.2498613e+06
9.794703e+00,11,4.2628376e+05,4.5187814e+06,2.7054298e+03,5.2536650e+06
9.795319e+00,10,4.2635887e+05,4.5187402e+06,2.7110409e+03,5.4434787e+06
9.795501e+00,10,4.2630942e+05,4.5187679e+06,2.7306550e+03,5.3288316e+06
9.795544e+00,10,4.2630176e+05,4.5187406e+06,2.8342408e+03,5.7732363e+06
9.795764e+00,11,4.2626088e+05,4.5187236e+06,2.6904225e+03,5.3375297e+06
9.795832e+00,11,4.2633200e+05,4.5187480e+06,2.6612636e+03,5.1658930e+06
9.795887e+00,10,4.2632201e+05,4.5187445e+06,2.8292348e+03,5.7960109e+06
9.796110e+00,11,4.2628815e+05,4.5187242e+06,2.6580930e+03,5.2205747e+06
9.796987e+00,11,4.2624657e+05,4.5187890e+06,2.7052908e+03,5.3740638e+06
9.798082e+00,11,4.2634216e+05,4.5188004e+06,2.6126110e+03,5.1788297e+06
9.798423e+00,11,4.2633316e+05,4.5188148e+06,2.6665955e+03,5.3675521e+06
9.798520e+00,10,4.2630878e+05,4.5187313e+06,2.6425534e+03,5.1663795e+06
9.798629e+00,11,4.2632709e+05,4.5188060e+06,2.7466359e+03,5.4910021e+06
9.798916e+00,11,4.2631071e+05,4.5188282e+06,2.6587873e+03,5.2629948e+06
9.799374e+00,10,4.2631341e+05,4.5187366e+06,2.6294963e+03,5.1639148e+06
9.800412e+00,10,4.2629374e+05,4.5187500e+06,2.8194012e+03,5.6791269e+06
9.800485e+00,11,4.2634918e+05,4.5188067e+06,2.6446358e+03,5.2825395e+06
9.800598e+00,10,4.2629529e+05,4.5187824e+06,2.6339070e+03,5.2990527e+06
9.800627e+00,10,4.2624422e+05,4.5187539e+06,2.6764800e+03,5.3155084e+06
9.801216e+00,10,4.2634680e+05,4.5187913e+06,2.6066139e+03,5.1362212e+06
9.801489e+00,11,4.2632292e+05,4.5187072e+06,2.7486098e+03,5.5357026e+06
9.801960e+00,11,4.2625576e+05,4.5187731e+06,2.7060070e+03,5.2841776e+06
9.802393e+00,11,4.2634732e+05,4.5187492e+06,2.6452711e+03,5.1870390e+06
9.803198e+00,11,4.2628859e+05,4.5187204e+06,2.8273353e+03,5.8077011e+06
9.803535e+00,10,4.2632521e+05,4.5187389e+06,2.7792226e+03,5.5247657e+06
9.803743e+00,11,4.2632615e+05,4.5187562e+06,2.8225477e+03,5.8091748e+06
9.804197e+00,9,4.2635205e+05,4.5187948e+06,2.6311309e+03,5.1244878e+06
9.804412e+00,9,4.2633396e+05,4.5187712e+06,2.6372352e+03,5.0866307e+06
9.804794e+00,9,4.2628659e+05,4.5187430e+06,2.6278552e+03,5.2043897e+06
9.804869e+00,11,4.2625074e+05,4.5187533e+06,2.7906288e+03,5.6413563e+06
9.804931e+00,11,4.2626883e+05,4.5187409e+06,2.7886389e+03,5.5535932e+06
9.805132e+00,10,4.2631250e+05,4.5187407e+06,2.6605962e+03,5.3691395e+06
9.805239e+00,9,4.2631417e+05,4.5187789e+06,2.7848689e+03,5.5566883e+06
9.805486e+00,10,4.2633159e+05,4.5188060e+06,2.7360778e+03,5.5748683e+06
9.805496e+00,11,4.2626149e+05,4.5187685e+06,2.7138799e+03,5.2936586e+06
9.805923e+00,11,4.2628952e+05,4.5187865e+06,2.6971009e+03,5.5154197e+06
9.806013e+00,10,4.2628771e+05,4.5187434e+06,2.6837217e+03,5.4572217e+06
9.806226e+00,10,4.2630917e+05,4.5187971e+06,2.6566827e+03,5.1185371e+06
9.806313e+00,10,4.2632122e+05,4.5187883e+06,2.7933459e+03,5.6576190e+06
9.807777e+00,10,4.2630673e+05,4.5188144e+06,2.5944149e+03,5.0196168e+06
9.808050e+00,10,4.2630866e+05,4.5187268e+06,2.8242632e+03,5.7205811e+06
9.808109e+00,11,4.2629698e+05,4.5187404e+06,2.6307290e+03,5.1004328e+06
9.808144e+00,10,4.2625769e+05,4.5187915e+06,2.6457512e+03,5.2612394e+06
9.808510e+00,11,4.2630192e+05,4.5187134e+06,2.6823446e+03,5.3241779e+06
9.808900e+00,11,4.2632152e+05,4.5187667e+06,2.7448065e+03,5.6788621e+06
9.809295e+00,10,4.2630979e+05,4.5187910e+06,2.6571526e+03,5.1132765e+06
9.809653e+00,10,4.2630464e+05,4.5187535e+06,2.6915121e+03,5.5080603e+06
9.809912e+00,11,4.2625787e+05,4.5187924e+06,2.6328180e+03,5.2008411e+06
9.810179e+00,9,4.2630017e+05,4.5188013e+06,2.6032026e+03,4.9979720e+06
9.810475e+00,11,4.2626462e+05,4.5187837e+06,2.7062715e+03,5.2759213e+06
9.810534e+00,10,4.2635234e+05,4.5187688e+06,2.6463962e+03,5.1524328e+06
9.810936e+00,11,4.2635464e+05,4.5187519e+06,2.6829737e+03,5.4205118e+06
9.811273e+00,10,4.2630144e+05,4.5187460e+06,2.6619001e+03,5.3866081e+06
9.811520e+00,11,4.2630514e+05,4.5187111e+06,2.7352289e+03,5.4097870e+06
9.811588e+00,11,4.2630235e+05,4.5187486e+06,2.6187908e+03,5.1943985e+06
9.811658e+00,11,4.2634139e+05,4.5187308e+06,2.6700342e+03,5.2840313e+06
9.811743e+00,11,4.2632112e+05,4.5187318e+06,2.7891468e+03,5.5634041e+06
9.812363e+00,11,4.2634849e+05,4.5187780e+06,2.7087593e+03,5.3103529e+06
9.812644e+00,10,4.2628858e+05,4.5187477e+06,2.8354965e+03,5.8438406e+06
9.813795e+00,10,4.2625306e+05,4.5187584e+06,2.6948085e+03,5.2513873e+06
9.813976e+00,11,4.2635607e+05,4.5187596e+06,2.7657899e+03,5.6655478e+06
9.814532e+00,10,4.2634581e+05,4.5187715e+06,2.7821400e+03,5.5990444e+06
9.815218e+00,11,4.2632406e+05,4.5187177e+06,2.8125963e+03,5.7625774e+06
9.815521e+00,11,4.2632367e+05,4.5187394e+06,2.6325299e+03,5.1334329e+06
9.815747e+00,10,4.2625381e+05,4.5187562e+06,2.6449712e+03,5.1521168e+06
9.815942e+00,11,4.2632359e+05,4.5187377e+06,2.7531441e+03,5.6889177e+06
9.816330e+00,10,4.2632279e+05,4.5187913e+06,2.6697972e+03,5.1565031e+06
9.816894e+00,11,4.2628206e+05,4.5187970e+06,2.6307000e+03,5.0570726e+06
9.817005e+00,10,4.2627858e+05,4.5187819e+06,2.5961424e+03,5.0019461e+06
9.817038e+00,10,4.2629495e+05,4.5188084e+06,2.6340132e+03,5.0737717e+06
9.817111e+00,9,4.2628497e+05,4.5187991e+06,2.7122816e+03,5.5376293e+06
9.817531e+00,11,4.2631843e+05,4.5187820e+06,2.7142326e+03,5.2834638e+06
9.817834e+00,11,4.2636118e+05,4.5187837e+06,2.6700094e+03,5.3779957e+06
9.818402e+00,10,4.2629745e+05,4.5187880e+06,2.7652798e+03,5.4766657e+06
9.818727e+00,10,4.2635267e+05,4.5187903e+06,2.6308386e+03,5.1156627e+06
9.818913e+00,10,4.2633036e+05,4.5187689e+06,2.6035253e+03,5.1522634e+06
9.819191e+00,10,4.2635068e+05,4.5188033e+06,2.6954559e+03,5.3129747e+06
9.819331e+00,11,4.2634477e+05,4.5187564e+06,2.7549324e+03,5.6815441e+06
9.819770e+00,11,4.2632093e+05,4.5187521e+06,2.6281585e+03,5.0734646e+06
9.819896e+00,11,4.2630125e+05,4.5187297e+06,2.6525176e+03,5.2995887e+06
9.820078e+00,11,4.2631043e+05,4.5187948e+06,2.6540345e+03,5.3799652e+06
9.820247e+00,10,4.2632170e+05,4.5187496e+06,2.6736958e+03,5.4386540e+06
9.820364e+00,10,4.2633544e+05,4.5187942e+06,2.6183197e+03,5.2326926e+06
9.821348e+00,11,4.2630428e+05,4.5187770e+06,2.6972313e+03,5.5352366e+06
9.821461e+00,10,4.2628411e+05,4.5187665e+06,2.6121175e+03,5.1871064e+06
9.821968e+00,11,4.2633305e+05,4.5188213e+06,2.6749890e+03,5.2628899e+06
9.822095e+00,9,4.2634887e+05,4.5188066e+06,2.7259696e+03,5.4824097e+06
9.822245e+00,10,4.2625086e+05,4.5187447e+06,2.7736545e+03,5.6704388e+06
9.822779e+00,11,4.2636105e+05,4.5187596e+06,2.7498568e+03,5.6149026e+06
9.822846e+00,10,4.2630292e+05,4.5188221e+06,2.6274089e+03,5.0951510e+06
9.822957e+00,9,4.2634475e+05,4.5188190e+06,2.6550906e+03,5.2280855e+06
9.823170e+00,11,4.2634510e+05,4.5187923e+06,2.6292002e+03,5.2640077e+06
9.823234e+00,11,4.2633486e+05,4.5187995e+06,2.7463203e+03,5.4632933e+06
9.823686e+00,11,4.2627500e+05,4.5187584e+06,2.6475536e+03,5.3218398e+06
9.823978e+00,9,4.2630432e+05,4.5188170e+06,2.6994280e+03,5.2979713e+06
9.824162e+00,11,4.2634386e+05,4.5187198e+06,2.7699331e+03,5.6027725e+06
9.824665e+00,10,4.2634596e+05,4.5187316e+06,2.7058492e+03,5.3390160e+06
9.825027e+00,10,4.2634342e+05,4.5187680e+06,2.6721914e+03,5.4312761e+06
9.825377e+00,10,4.2634748e+05,4.5187815e+06,2.6427901e+03,5.1186289e+06
9.825806e+00,11,4.2628473e+05,4.5187636e+06,2.6683858e+03,5.4215224e+06
9.826141e+00,10,4.2626694e+05,4.5187529e+06,2.7018672e+03,5.2454655e+06
9.827062e+00,10,4.2628152e+05,4.5187844e+06,2.6033785e+03,5.1549346e+06
9.827379e+00,10,4.2628343e+05,4.5187321e+06,2.6674313e+03,5.3672685e+06
9.827875e+00,11,4.2629997e+05,4.5188248e+06,2.6653524e+03,5.3359069e+06
9.828037e+00,10,4.2633971e+05,4.5187219e+06,2.7374724e+03,5.4384356e+06
9.828158e+00,11,4.2631335e+05,4.5188087e+06,2.7433516e+03,5.4509694e+06
9.829643e+00,11,4.2636286e+05,4.5187726e+06,2.6518751e+03,5.2015567e+06
9.830210e+00,11,4.2628013e+05,4.5187377e+06,2.8124902e+03,5.8288059e+06
9.831092e+00,11,4.2627670e+05,4.5187400e+06,2.8338012e+03,5.7693841e+06
9.831350e+00,10,4.2636352e+05,4.5187638e+06,2.7216288e+03,5.5400482e+06
9.831607e+00,11,4.2627856e+05,4.5187296e+06,2.7812629e+03,5.5142884e+06
9.831945e+00,11,4.2624080e+05,4.5187544e+06,2.7432139e+03,5.5519248e+06
9.832366e+00,10,4.2629807e+05,4.5187745e+06,2.7224464e+03,5.2934924e+06
9.832374e+00,11,4.2628249e+05,4.5188185e+06,2.7107674e+03,5.4466123e+06
9.833289e+00,10,4.2634524e+05,4.5187597e+06,2.7816364e+03,5.5690700e+06
9.833503e+00,10,4.2636038e+05,4.5188053e+06,2.6492111e+03,5.2469327e+06
9.833529e+00,11,4.2632434e+05,4.5187941e+06,2.7486144e+03,5.6591810e+06
9.835743e+00,11,4.2626033e+05,4.5187927e+06,2.6631837e+03,5.3470806e+06
9.836012e+00,11,4.2627191e+05,4.5187829e+06,2.7811683e+03,5.5541319e+06
9.836152e+00,11,4.2625943e+05,4.5187701e+06,2.6428111e+03,5.2775111e+06
9.836616e+00,6,4.2630411e+05,4.5187324e+06,2.7586045e+03,5.4260310e+06
9.836813e+00,11,4.2630500e+05,4.5187210e+06,2.7400999e+03,5.3852151e+06
9.837013e+00,11,4.2634058e+05,4.5187685e+06,2.7768632e+03,5.7408625e+06
9.837614e+00,9,4.2624414e+05,4.5187707e+06,2.7090085e+03,5.3163540e+06
9.837713e+00,11,4.2634654e+05,4.5187215e+06,2.7214489e+03,5.4878892e+06
9.838955e+00,8,4.2636166e+05,4.5187771e+06,2.6416689e+03,5.1690430e+06
9.839140e+00,11,4.2625839e+05,4.5187857e+06,2.6411367e+03,5.1050407e+06
9.839320e+00,10,4.2629268e+05,4.5187089e+06,2.7988612e+03,5.6224557e+06
9.839694e+00,10,4.2632458e+05,4.5188034e+06,2.7064661e+03,5.2901504e+06
9.839991e+00,11,4.2632900e+05,4.5188021e+06,2.6498611e+03,5.1145174e+06
9.840114e+00,11,4.2632579e+05,4.5187629e+06,2.6262268e+03,5.2659992e+06
9.840616e+00,10,4.2631912e+05,4.5188240e+06,2.6833742e+03,5.4017095e+06
9.841055e+00,11,4.2632858e+05,4.5187868e+06,2.7224268e+03,5.3225939e+06
9.841078e+00,9,4.2634353e+05,4.5187607e+06,2.7980148e+03,5.6451834e+06
9.841348e+00,10,4.2630398e+05,4.5187520e+06,2.8306630e+03,5.8732371e+06
9.841371e+00,11,4.2632653e+05,4.5187495e+06,2.6368170e+03,5.0942717e+06
9.841803e+00,10,4.2629498e+05,4.5188261e+06,2.6314010e+03,5.1252872e+06
9.841945e+00,11,4.2629008e+05,4.5187831e+06,2.7515694e+03,5.4060208e+06
9.842243e+00,10,4.2632143e+05,4.5188036e+06,2.6083579e+03,5.0090961e+06
9.842519e+00,11,4.2634267e+05,4.5187784e+06,2.7369348e+03,5.6378691e+06
9.842572e+00,10,4.2628779e+05,4.5188041e+06,2.6948312e+03,5.2404396e+06
9.842806e+00,11,4.2633834e+05,4.5187901e+06,2.6663554e+03,5.4196644e+06
9.843327e+00,10,4.2626709e+05,4.5187253e+06,2.8232953e+03,5.7874912e+06
9.843487e+00,9,4.2632804e+05,4.5187380e+06,2.6476119e+03,5.1461524e+06
9.843852e+00,11,4.2634584e+05,4.5188160e+06,2.7015220e+03,5.3796602e+06
9.844293e+00,9,4.2634251e+05,4.5187172e+06,2.7680922e+03,5.6355149e+06
9.844344e+00,11,4.2630117e+05,4.5187570e+06,2.8095750e+03,5.8451006e+06
9.844780e+00,9,4.2631667e+05,4.5187425e+06,2.8330324e+03,5.7537652e+06
9.844972e+00,11,4.2626377e+05,4.5187959e+06,2.7629183e+03,5.5906320e+06
9.845200e+00,10,4.2629087e+05,4.5187241e+06,2.8022314e+03,5.5957507e+06
9.845405e+00,10,4.2630352e+05,4.5187386e+06,2.8206743e+03,5.6687782e+06
9.845797e+00,9,4.2630951e+05,4.5188209e+06,2.6518777e+03,5.3261743e+06
9.845882e+00,11,4.2634140e+05,4.5187731e+06,2.6710270e+03,5.1715889e+06
9.846078e+00,10,4.2632074e+05,4.5187907e+06,2.5970729e+03,5.1592457e+06
9.846264e+00,10,4.2635138e+05,4.5188130e+06,2.6281624e+03,5.1513551e+06
9.846505e+00,11,4.2633121e+05,4.5187943e+06,2.7018276e+03,5.5357636e+06
9.846642e+00,9,4.2631067e+05,4.5187335e+06,2.8436785e+03,5.8419507e+06
9.847013e+00,11,4.2624463e+05,4.5187424e+06,2.6878717e+03,5.2744420e+06
9.847025e+00,10,4.2636627e+05,4.5187509e+06,2.6848378e+03,5.3612581e+06
9.847534e+00,10,4.2632488e+05,4.5188036e+06,2.6219299e+03,5.0397742e+06
9.847693e+00,9,4.2633084e+05,4.5188103e+06,2.7265638e+03,5.3990925e+06
9.848041e+00,11,4.2626106e+05,4.5188012e+06,2.6826982e+03,5.2317583e+06
9.848479e+00,9,4.2628557e+05,4.5187851e+06,2.7375386e+03,5.3561069e+06
9.848551e+00,10,4.2624241e+05,4.5187753e+06,2.7398241e+03,5.4425143e+06
9.848553e+00,11,4.2636507e+05,4.5187530e+06,2.6715528e+03,5.3185440e+06
9.848967e+00,10,4.2630419e+05,4.5187256e+06,2.6733640e+03,5.1996694e+06
9.849671e+00,11,4.2627386e+05,4.5187783e+06,2.6324901e+03,5.2758754e+06
9.849941e+00,10,4.2633714e+05,4.5188074e+06,2.7008659e+03,5.2970274e+06
9.850165e+00,11,4.2634590e+05,4.5187768e+06,2.6285948e+03,5.2667023e+06
9.850509e+00,10,4.2629462e+05,4.5187225e+06,2.8414216e+03,5.8485010e+06
9.850520e+00,11,4.2632934e+05,4.5187241e+06,2.8183109e+03,5.8085652e+06
9.850833e+00,10,4.2625703e+05,4.5187360e+06,2.7433817e+03,5.3960874e+06
9.850880e+00,11,4.2627876e+05,4.5187254e+06,2.6489067e+03,5.2050192e+06
9.851391e+00,10,4.2635296e+05,4.5187732e+06,2.6118331e+03,5.1421178e+06
9.851530e+00,10,4.2633574e+05,4.5188209e+06,2.6375353e+03,5.2616996e+06
9.852163e+00,10,4.2634318e+05,4.5187762e+06,2.6036138e+03,5.1503620e+06
9.852367e+00,11,4.2634600e+05,4.5187706e+06,2.6696467e+03,5.1761071e+06
9.852681e+00,9,4.2626850e+05,4.5187430e+06,2.7192079e+03,5.2955287e+06
9.852748e+00,9,4.2632249e+05,4.5187206e+06,2.6653578e+03,5.2451388e+06
9.852867e+00,11,4.2635334e+05,4.5187313e+06,2.7757459e+03,5.6069713e+06
9.853371e+00,10,4.2630726e+05,4.5187690e+06,2.7863053e+03,5.7929211e+06
9.853483e+00,10,4.2629199e+05,4.5187724e+06,2.6273496e+03,5.0268141e+06
9.854097e+00,11,4.2634402e+05,4.5187469e+06,2.8122674e+03,5.7246028e+06
9.854222e+00,11,4.2633124e+05,4.5188232e+06,2.6106644e+03,5.1436912e+06
9.854649e+00,10,4.2632026e+05,4.5187768e+06,2.6332212e+03,5.0464817e+06
9.854755e+00,11,4.2630412e+05,4.5187561e+06,2.6942569e+03,5.2022252e+06
9.854845e+00,10,4.2631493e+05,4.5187482e+06,2.6120200e+03,5.1690131e+06
9.855865e+00,11,4.2626337e+05,4.5187788e+06,2.7832849e+03,5.7069350e+06
9.855944e+00,11,4.2624279e+05,4.5187481e+06,2.6787796e+03,5.2497061e+06
9.855996e+00,10,4.2631034e+05,4.5187807e+06,2.5801726e+03,4.9560592e+06
9.856042e+00,11,4.2627226e+05,4.5187719e+06,2.7828731e+03,5.5278044e+06
9.856326e+00,11,4.2627742e+05,4.5187511e+06,2.7788512e+03,5.7622476e+06
9.856506e+00,10,4.2629980e+05,4.5187299e+06,2.8178562e+03,5.6552145e+06
9.857561e+00,11,4.2625764e+05,4.5187344e+06,2.6967459e+03,5.4499843e+06
9.857648e+00,10,4.2633820e+05,4.5187122e+06,2.7346891e+03,5.5246089e+06
9.857686e+00,11,4.2624267e+05,4.5187904e+06,2.7055562e+03,5.3610256e+06
9.857849e+00,10,4.2634152e+05,4.5187582e+06,2.6169781e+03,5.0797602e+06
9.858464e+00,9,4.2631350e+05,4.5187570e+06,2.6707338e+03,5.1414495e+06
9.858861e+00,10,4.2626610e+05,4.5187779e+06,2.7002337e+03,5.5086286e+06
9.859667e+00,11,4.2634118e+05,4.5187368e+06,2.6840689e+03,5.4393639e+06
9.860073e+00,10,4.2633328e+05,4.5187804e+06,2.6701687e+03,5.1540506e+06
9.860245e+00,11,4.2630360e+05,4.5187798e+06,2.6856623e+03,5.5033368e+06
9.860379e+00,10,4.2631602e+05,4.5187997e+06,2.5696306e+03,4.9949109e+06
9.860406e+00,10,4.2634655e+05,4.5187437e+06,2.6919150e+03,5.4757866e+06
9.861597e+00,9,4.2630264e+05,4.5187281e+06,2.6364200e+03,5.2103380e+06
9.861704e+00,11,4.2634609e+05,4.5187442e+06,2.6402292e+03,5.1691708e+06
9.862292e+00,10,4.2632618e+05,4.5187697e+06,2.6701653e+03,5.4496770e+06
9.862955e+00,11,4.2627316e+05,4.5188064e+06,2.5974060e+03,5.0787720e+06
9.863322e+00,8,4.2630226e+05,4.5187478e+06,2.8047944e+03,5.5889579e+06
9.863804e+00,11,4.2637181e+05,4.5187844e+06,2.6714893e+03,5.3287541e+06
9.864065e+00,11,4.2632377e+05,4.5187701e+06,2.6287909e+03,5.2924372e+06
9.864714e+00,10,4.2630590e+05,4.5187820e+06,2.8170465e+03,5.7322687e+06
9.864828e+00,10,4.2625221e+05,4.5188049e+06,2.6681276e+03,5.2951445e+06
9.864970e+00,10,4.2626422e+05,4.5187945e+06,2.6010913e+03,5.0417095e+06
9.866481e+00,10,4.2624234e+05,4.5187816e+06,2.7464127e+03,5.5070032e+06
9.866532e+00,11,4.2627368e+05,4.5188126e+06,2.6465186e+03,5.1259422e+06
9.866589e+00,11,4.2629071e+05,4.5187135e+06,2.8326581e+03,5.7669794e+06
9.867137e+00,11,4.2628176e+05,4.5188013e+06,2.7764733e+03,5.5937486e+06
9.867747e+00,10,4.2630467e+05,4.5188094e+06,2.5733259e+03,4.9739846e+06
9.868949e+00,11,4.2626341e+05,4.5187439e+06,2.6655564e+03,5.3627012e+06
9.869966e+00,11,4.2629651e+05,4.5187735e+06,2.7867690e+03,5.5285835e+06
9.870699e+00,10,4.2632668e+05,4.5187663e+06,2.7940214e+03,5.5751324e+06
9.870745e+00,9,4.2635120e+05,4.5188108e+06,2.6264836e+03,5.1175050e+06
9.871327e+00,11,4.2633130e+05,4.5187728e+06,2.6501840e+03,5.0962147e+06
9.872105e+00,11,4.2632478e+05,4.5187495e+06,2.8366926e+03,5.7955475e+06
9.872607e+00,10,4.2624695e+05,4.5187710e+06,2.7821096e+03,5.6151349e+06
9.872923e+00,11,4.2626946e+05,4.5187694e+06,2.8087994e+03,5.6518873e+06
9.873033e+00,8,4.2633358e+05,4.5187431e+06,2.6200894e+03,5.1290262e+06
9.873963e+00,11,4.2634803e+05,4.5187877e+06,2.6420301e+03,5.3260952e+06
9.874118e+00,11,4.2628336e+05,4.5187300e+06,2.6331572e+03,5.1803826e+06
9.874657e+00,11,4.2631897e+05,4.5187376e+06,2.6910662e+03,5.2178731e+06
9.875355e+00,10,4.2630154e+05,4.5187964e+06,2.6797044e+03,5.1687844e+06
9.876224e+00,11,4.2630683e+05,4.5187555e+06,2.8101107e+03,5.6150028e+06
9.876769e+00,10,4.2623843e+05,4.5187517e+06,2.7650136e+03,5.6070232e+06
9.877033e+00,9,4.2627287e+05,4.5187302e+06,2.7609811e+03,5.6969429e+06
9.877073e+00,10,4.2628536e+05,4.5187523e+06,2.5970554e+03,5.0478037e+06
9.877657e+00,9,4.2633367e+05,4.5187256e+06,2.6564628e+03,5.2408178e+06
9.878032e+00,7,4.2630709e+05,4.5187603e+06,2.8155167e+03,5.6453027e+06
9.878220e+00,10,4.2623420e+05,4.5187732e+06,2.7187399e+03,5.4166674e+06
9.878408e+00,10,4.2632871e+05,4.5187577e+06,2.8256860e+03,5.7348305e+06
9.878601e+00,11,4.2628016e+05,4.5188180e+06,2.7091804e+03,5.4694589e+06
9.878869e+00,10,4.2632844e+05,4.5187511e+06,2.6036723e+03,5.0654241e+06
9.878933e+00,11,4.2634218e+05,4.5188203e+06,2.6616565e+03,5.3431885e+06
9.880175e+00,10,4.2637152e+05,4.5187649e+06,2.6926286e+03,5.3332262e+06
9.880201e+00,11,4.2631150e+05,4.5188275e+06,2.6000677e+03,5.0940346e+06
9.880274e+00,8,4.2626969e+05,4.5187393e+06,2.6451771e+03,5.2777782e+06
9.880981e+00,11,4.2624264e+05,4.5187706e+06,2.6745163e+03,5.2097948e+06
9.881260e+00,10,4.2633315e+05,4.5187650e+06,2.5999922e+03,5.1427091e+06
9.881806e+00,10,4.2637100e+05,4.5187659e+06,2.6651313e+03,5.2738581e+06
9.881883e+00,11,4.2634897e+05,4.5187894e+06,2.7038065e+03,5.5337298e+06
9.883892e+00,10,4.2632836e+05,4.5187585e+06,2.7997280e+03,5.5929730e+06
9.883953e+00,11,4.2630842e+05,4.5187371e+06,2.8110107e+03,5.6157978e+06
9.884010e+00,11,4.2636625e+05,4.5187465e+06,2.6834903e+03,5.3270387e+06
9.884443e+00,9,4.2629556e+05,4.5187162e+06,2.8226182e+03,5.8504724e+06
9.885719e+00,11,4.2632549e+05,4.5187975e+06,2.7795823e+03,5.5799934e+06
9.885887e+00,10,4.2624653e+05,4.5187215e+06,2.7674304e+03,5.5343077e+06
9.885996e+00,10,4.2635377e+05,4.5188162e+06,2.6431988e+03,5.2615729e+06
9.886079e+00,11,4.2630639e+05,4.5187624e+06,2.8092869e+03,5.6145787e+06
9.886270e+00,11,4.2632978e+05,4.5188278e+06,2.6182487e+03,5.1027541e+06
9.886568e+00,11,4.2631302e+05,4.5187191e+06,2.6607981e+03,5.3066073e+06
9.887167e+00,11,4.2633858e+05,4.5187266e+06,2.7041046e+03,5.5001039e+06
9.888217e+00,10,4.2629184e+05,4.5187763e+06,2.7195189e+03,5.2743888e+06
9.888222e+00,11,4.2627942e+05,4.5187709e+06,2.7260896e+03,5.6203783e+06
9.888275e+00,11,4.2634305e+05,4.5188164e+06,2.7015069e+03,5.4681774e+06
9.888769e+00,10,4.2635838e+05,4.5187797e+06,2.6134279e+03,5.0957434e+06
9.889192e+00,10,4.2626571e+05,4.5187941e+06,2.7025453e+03,5.5020840e+06
9.890496e+00,10,4.2632222e+05,4.5187498e+06,2.7174921e+03,5.6071603e+06
9.890695e+00,10,4.2628757e+05,4.5187677e+06,2.8067178e+03,5.6068796e+06
9.890753e+00,9,4.2632872e+05,4.5187734e+06,2.7179206e+03,5.6117109e+06
9.891127e+00,11,4.2635840e+05,4.5187520e+06,2.6450957e+03,5.1880639e+06
9.891172e+00,7,4.2626575e+05,4.5187026e+06,2.7706512e+03,5.5617183e+06
9.891410e+00,10,4.2631060e+05,4.5187654e+06,2.5876935e+03,5.0997079e+06
