xcen,ycen,depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
4.2635289e+05,4.5186759e+06,3.1606556e+03,1.3370437e+07,1.4430165e+07,1.8014838e+07,-1.2754888e+06,4.0310507e+05,-7.3689627e+05
4.2634900e+05,4.5186998e+06,3.2316209e+03,1.2875560e+07,1.4288083e+07,1.8343651e+07,-1.1247448e+06,2.7518094e+05,-7.6667862e+05
4.2636288e+05,4.5186859e+06,3.1196483e+03,1.3280635e+07,1.4031626e+07,1.7355500e+07,-1.0308723e+06,5.2683463e+05,-6.9942125e+05
4.2636593e+05,4.5186784e+06,3.2027853e+03,1.3061798e+07,1.4320136e+07,1.8158416e+07,-1.1418132e+06,3.6969811e+05,-7.4717029e+05
4.2638901e+05,4.5186838e+06,3.1854363e+03,1.3320382e+07,1.4982263e+07,1.8176375e+07,-1.1179257e+06,3.6511714e+05,-7.3205142e+05
4.2637568e+05,4.5187025e+06,3.1797092e+03,1.2875991e+07,1.4206560e+07,1.7974176e+07,-1.2234488e+06,2.8897826e+05,-7.2816671e+05
4.2635142e+05,4.5186694e+06,3.1924900e+03,1.3350254e+07,1.4540574e+07,1.8176481e+07,-1.3622251e+06,3.3354822e+05,-6.5543108e+05
4.2634936e+05,4.5186749e+06,3.1824699e+03,1.3277306e+07,1.4243940e+07,1.8044802e+07,-1.2672305e+06,4.3767503e+05,-6.4127725e+05
4.2636928e+05,4.5186914e+06,3.2050806e+03,1.2738720e+07,1.4017169e+07,1.8013825e+07,-1.0414197e+06,3.7626124e+05,-8.2735438e+05
4.2634543e+05,4.5186907e+06,3.1553428e+03,1.3460302e+07,1.4329561e+07,1.7819308e+07,-1.1485527e+06,4.1423471e+05,-7.2155190e+05
4.2634293e+05,4.5186925e+06,3.1652362e+03,1.3413212e+07,1.4242251e+07,1.7739440e+07,-9.9339251e+05,4.4586809e+05,-7.0668928e+05
4.2634390e+05,4.5186933e+06,3.1736787e+03,1.3113645e+07,1.3804711e+07,1.7714639e+07,-9.4615863e+05,4.7508798e+05,-6.4882148e+05
4.2633023e+05,4.5186920e+06,3.2019791e+03,1.3039529e+07,1.4070033e+07,1.7892311e+07,-1.3152654e+06,4.6590742e+05,-5.2140291e+05
4.2635684e+05,4.5186452e+06,3.2336819e+03,1.3276166e+07,1.4055804e+07,1.8154083e+07,-1.3914687e+06,5.5601692e+05,-7.1529447e+05
4.2636065e+05,4.5186611e+06,3.2364236e+03,1.2705195e+07,1.3272654e+07,1.7952694e+07,-1.1863313e+06,4.8089444e+05,-6.6711814e+05
4.2634583e+05,4.5186990e+06,3.1321505e+03,1.3355552e+07,1.3779344e+07,1.7422720e+07,-9.9578512e+05,5.2186224e+05,-6.7673011e+05
4.2635740e+05,4.5186878e+06,3.2191389e+03,1.2902963e+07,1.3599842e+07,1.7985872e+07,-1.2027742e+06,3.9730558e+05,-6.9603820e+05
4.2634543e+05,4.5186756e+06,3.2259510e+03,1.3184838e+07,1.4711921e+07,1.8467483e+07,-1.0170700e+06,3.3569079e+05,-6.8800312e+05
4.2635424e+05,4.5186634e+06,3.1694363e+03,1.3319795e+07,1.4469305e+07,1.8116786e+07,-1.3503569e+06,4.2678269e+05,-7.0177789e+05
4.2634796e+05,4.5186908e+06,3.2502290e+03,1.2692830e+07,1.3639984e+07,1.8248174e+07,-1.1053520e+06,3.3980832e+05,-8.3610214e+05
4.2637474e+05,4.5186822e+06,3.1230339e+03,1.3188230e+07,1.4106010e+07,1.7362329e+07,-9.8983025e+05,5.3671827e+05,-6.9080311e+05
4.2635983e+05,4.5186642e+06,3.2723285e+03,1.3031636e+07,1.4688723e+07,1.8633185e+07,-9.6152801e+05,3.1058838e+05,-8.4091959e+05
4.2638351e+05,4.5186839e+06,3.1669920e+03,1.3225698e+07,1.4612020e+07,1.7904076e+07,-1.0851615e+06,4.2010969e+05,-7.3202722e+05
4.2636701e+05,4.5186937e+06,3.1704643e+03,1.3043665e+07,1.4049497e+07,1.7852919e+07,-1.2292062e+06,3.7888558e+05,-7.0765310e+05
4.2634583e+05,4.5186839e+06,3.1555472e+03,1.3410540e+07,1.4135531e+07,1.7729475e+07,-1.1723056e+06,4.3566792e+05,-6.5791541e+05
4.2634046e+05,4.5186832e+06,3.1665448e+03,1.3412225e+07,1.4179642e+07,1.7868803e+07,-1.1646759e+06,4.7610541e+05,-5.5868406e+05
4.2637315e+05,4.5186945e+06,3.2045961e+03,1.2623631e+07,1.3931949e+07,1.7995674e+07,-1.0200020e+06,3.6905187e+05,-8.5578816e+05
4.2634143e+05,4.5186896e+06,3.1530263e+03,1.3497435e+07,1.4273884e+07,1.7811044e+07,-1.1667354e+06,4.3596501e+05,-6.6097379e+05
4.2634588e+05,4.5186882e+06,3.1896152e+03,1.3236692e+07,1.4137439e+07,1.7911205e+07,-1.0816853e+06,4.1324115e+05,-7.2463940e+05
4.2633881e+05,4.5186979e+06,3.1753751e+03,1.3155250e+07,1.4064824e+07,1.7818948e+07,-8.8313539e+05,4.4037298e+05,-6.4301003e+05
4.2632956e+05,4.5186948e+06,3.1898688e+03,1.3087405e+07,1.4015352e+07,1.7826984e+07,-1.3060064e+06,4.6590303e+05,-5.3610901e+05
4.2635883e+05,4.5186582e+06,3.2027274e+03,1.3188435e+07,1.3657571e+07,1.7794481e+07,-1.3139563e+06,6.0864300e+05,-7.0057067e+05
4.2636840e+05,4.5186697e+06,3.2276071e+03,1.2927927e+07,1.4008144e+07,1.8114603e+07,-1.1461712e+06,4.2545554e+05,-7.0249217e+05
4.2635167e+05,4.5187012e+06,3.1310949e+03,1.3211301e+07,1.3510236e+07,1.7221977e+07,-1.0947663e+06,5.6893693e+05,-6.5867179e+05
4.2635371e+05,4.5186860e+06,3.2246428e+03,1.2946030e+07,1.3450364e+07,1.7982011e+07,-1.2600140e+06,4.0716349e+05,-6.5075831e+05
4.2634637e+05,4.5186793e+06,3.2024455e+03,1.3311125e+07,1.4585721e+07,1.8236202e+07,-9.8553402e+05,3.7297538e+05,-6.9876167e+05
4.2634425e+05,4.5186717e+06,3.1964963e+03,1.3208560e+07,1.4278338e+07,1.8197440e+07,-1.2307002e+06,3.9782444e+05,-7.1320830e+05
4.2635074e+05,4.5186863e+06,3.2304234e+03,1.2888939e+07,1.3891992e+07,1.8182957e+07,-1.1345764e+06,3.7046566e+05,-7.7108778e+05
4.2636653e+05,4.5186855e+06,3.1416157e+03,1.3083877e+07,1.3936625e+07,1.7463463e+07,-1.0037651e+06,5.0877930e+05,-7.2440811e+05
4.2635621e+05,4.5186734e+06,3.2494014e+03,1.3056607e+07,1.4621451e+07,1.8424800e+07,-1.1015584e+06,3.5804040e+05,-7.3071604e+05
4.2636837e+05,4.5186940e+06,3.1655603e+03,1.3186170e+07,1.4493857e+07,1.7875400e+07,-9.6392704e+05,3.9955816e+05,-7.0129564e+05
4.2637375e+05,4.5186973e+06,3.1590626e+03,1.3025477e+07,1.3946598e+07,1.7742671e+07,-1.2535912e+06,3.7878876e+05,-7.1070591e+05
4.2634798e+05,4.5186812e+06,3.1707531e+03,1.3272809e+07,1.4152847e+07,1.7863917e+07,-1.1528825e+06,3.8606598e+05,-7.4771657e+05
4.2633869e+05,4.5186835e+06,3.1308348e+03,1.3648273e+07,1.4536151e+07,1.7738780e+07,-1.0737960e+06,4.6981957e+05,-6.0546506e+05
4.2636541e+05,4.5186934e+06,3.2156594e+03,1.2714821e+07,1.3908635e+07,1.8101171e+07,-1.0968096e+06,3.4679830e+05,-8.1887429e+05
4.2635238e+05,4.5186839e+06,3.1230636e+03,1.3816237e+07,1.4454071e+07,1.7777481e+07,-1.0524843e+06,4.1103289e+05,-7.6388918e+05
4.2634562e+05,4.5186877e+06,3.1811028e+03,1.3297145e+07,1.4224819e+07,1.7865075e+07,-1.0641550e+06,4.2085372e+05,-7.1967685e+05
4.2632949e+05,4.5186874e+06,3.1961424e+03,1.3068385e+07,1.3953000e+07,1.8019015e+07,-9.8814871e+05,4.2833328e+05,-6.7536397e+05
4.2632956e+05,4.5186948e+06,3.1898688e+03,1.3087405e+07,1.4015352e+07,1.7826984e+07,-1.3060064e+06,4.6590303e+05,-5.3610901e+05
4.2636136e+05,4.5186639e+06,3.1882307e+03,1.3235551e+07,1.3783370e+07,1.7763438e+07,-1.2671801e+06,5.8135249e+05,-6.9477567e+05
4.2637410e+05,4.5186753e+06,3.2331720e+03,1.2750947e+07,1.3874408e+07,1.8029614e+07,-1.1082963e+06,4.3131873e+05,-6.9938559e+05
4.2635547e+05,4.5187003e+06,3.1741912e+03,1.2941348e+07,1.3428649e+07,1.7512941e+07,-1.0409316e+06,5.8205919e+05,-6.9409891e+05
4.2635261e+05,4.5186847e+06,3.2304843e+03,1.2919901e+07,1.3405091e+07,1.7992956e+07,-1.3702424e+06,4.1064162e+05,-6.2874080e+05
4.2633651e+05,4.5186660e+06,3.2384036e+03,1.3357619e+07,1.4750592e+07,1.8598006e+07,-9.9936414e+05,3.2179133e+05,-7.7278649e+05
4.2634180e+05,4.5186773e+06,3.2049809e+03,1.3019026e+07,1.4147154e+07,1.8204146e+07,-1.1137016e+06,3.9307001e+05,-7.3537000e+05
4.2634539e+05,4.5186867e+06,3.2628520e+03,1.2859991e+07,1.3790485e+07,1.8436275e+07,-1.1837046e+06,3.1737064e+05,-7.7163736e+05
4.2636478e+05,4.5186844e+06,3.1475224e+03,1.3099028e+07,1.3984424e+07,1.7531646e+07,-1.0033804e+06,4.9749769e+05,-7.2767096e+05
4.2634317e+05,4.5186803e+06,3.2153019e+03,1.3139841e+07,1.4421599e+07,1.8207470e+07,-1.1472068e+06,3.9866224e+05,-6.6678124e+05
4.2637804e+05,4.5187010e+06,3.1635538e+03,1.3186535e+07,1.4582633e+07,1.7925000e+07,-9.8471021e+05,3.6549053e+05,-6.9336141e+05
4.2638285e+05,4.5186939e+06,3.1632304e+03,1.2970252e+07,1.3781319e+07,1.7686633e+07,-1.3110019e+06,4.4635292e+05,-6.8575430e+05
4.2634001e+05,4.5186995e+06,3.1549973e+03,1.3252798e+07,1.4322663e+07,1.7872989e+07,-1.1782685e+06,2.3887373e+05,-7.6386249e+05
4.2634823e+05,4.5186880e+06,3.1449230e+03,1.3475472e+07,1.4501007e+07,1.7795438e+07,-1.0650606e+06,4.4582033e+05,-6.1608222e+05
4.2636266e+05,4.5186895e+06,3.2270068e+03,1.2649949e+07,1.3781443e+07,1.8119624e+07,-1.1144252e+06,3.5733034e+05,-8.2241091e+05
4.2635238e+05,4.5186839e+06,3.1230636e+03,1.3816237e+07,1.4454071e+07,1.7777481e+07,-1.0524843e+06,4.1103289e+05,-7.6388918e+05
4.2635752e+05,4.5186890e+06,3.1546773e+03,1.3566435e+07,1.4614203e+07,1.7693776e+07,-1.0083018e+06,4.0249422e+05,-7.8838467e+05
4.2633973e+05,4.5186724e+06,3.1987043e+03,1.3099666e+07,1.4334879e+07,1.8098473e+07,-9.4023013e+05,4.1400006e+05,-6.5651323e+05
4.2633419e+05,4.5187022e+06,3.1347317e+03,1.3437223e+07,1.3899176e+07,1.7517039e+07,-1.3142263e+06,4.6574086e+05,-5.8404990e+05
4.2635333e+05,4.5186611e+06,3.1892838e+03,1.3323729e+07,1.3813651e+07,1.7767051e+07,-1.2380283e+06,6.1179043e+05,-6.7563749e+05
4.2636732e+05,4.5186658e+06,3.2664261e+03,1.2589166e+07,1.3530119e+07,1.8071194e+07,-1.1587677e+06,4.5132280e+05,-7.3369451e+05
4.2635808e+05,4.5187069e+06,3.1571266e+03,1.2914795e+07,1.3072645e+07,1.7236019e+07,-1.0087186e+06,6.6367159e+05,-6.8412043e+05
4.2635869e+05,4.5186787e+06,3.2429550e+03,1.2843497e+07,1.3317905e+07,1.8003024e+07,-1.3150986e+06,4.8601830e+05,-6.2091766e+05
4.2635793e+05,4.5186793e+06,3.2112279e+03,1.3082287e+07,1.4244316e+07,1.8181066e+07,-1.1351178e+06,3.8646695e+05,-7.3031438e+05
4.2634353e+05,4.5186767e+06,3.2011820e+03,1.3038858e+07,1.4141992e+07,1.8154115e+07,-1.1111999e+06,4.0679358e+05,-7.3218781e+05
4.2635326e+05,4.5186803e+06,3.2051725e+03,1.3047271e+07,1.3567024e+07,1.7830474e+07,-1.2092706e+06,5.2815149e+05,-7.0625815e+05
4.2636009e+05,4.5186805e+06,3.1605085e+03,1.3150558e+07,1.4158690e+07,1.7691227e+07,-1.0459797e+06,4.7134223e+05,-7.0091205e+05
4.2633945e+05,4.5186802e+06,3.2144333e+03,1.3136354e+07,1.4279767e+07,1.8133509e+07,-1.1533654e+06,4.3688174e+05,-6.5578373e+05
4.2637204e+05,4.5186990e+06,3.1348823e+03,1.3470346e+07,1.4901750e+07,1.7948005e+07,-9.9165781e+05,3.7407261e+05,-6.5831607e+05
4.2637544e+05,4.5186866e+06,3.1808198e+03,1.2996635e+07,1.4014306e+07,1.7928418e+07,-1.2602652e+06,3.3616965e+05,-7.8666699e+05
4.2634967e+05,4.5186832e+06,3.1745183e+03,1.3209783e+07,1.4358647e+07,1.7971039e+07,-1.1111863e+06,3.4026815e+05,-7.1200216e+05
4.2634775e+05,4.5186874e+06,3.1351028e+03,1.3541776e+07,1.4584517e+07,1.7768579e+07,-1.0636336e+06,4.5189113e+05,-6.0146396e+05
4.2635765e+05,4.5186889e+06,3.2242131e+03,1.2712415e+07,1.3818590e+07,1.8098016e+07,-1.1183579e+06,3.7418994e+05,-7.9893632e+05
4.2635286e+05,4.5186803e+06,3.1470427e+03,1.3706198e+07,1.4280493e+07,1.7843055e+07,-1.0829068e+06,4.6462685e+05,-7.4530571e+05
4.2634723e+05,4.5186947e+06,3.1462252e+03,1.3508193e+07,1.4300171e+07,1.7618489e+07,-1.1427524e+06,4.3036443e+05,-6.9836002e+05
4.2634936e+05,4.5186731e+06,3.1997374e+03,1.3106296e+07,1.4249325e+07,1.8030190e+07,-9.4540968e+05,4.5840577e+05,-6.4732095e+05
4.2634429e+05,4.5187067e+06,3.1334487e+03,1.3292858e+07,1.4160541e+07,1.7607252e+07,-1.1498311e+06,3.8132142e+05,-6.3939487e+05
4.2635436e+05,4.5186706e+06,3.1752377e+03,1.3338692e+07,1.4110109e+07,1.7838549e+07,-1.1630447e+06,5.3292342e+05,-6.7841698e+05
4.2636138e+05,4.5186756e+06,3.2198220e+03,1.2894830e+07,1.3792039e+07,1.7921494e+07,-1.1285738e+06,4.6538942e+05,-6.8782001e+05
4.2636023e+05,4.5186962e+06,3.1650015e+03,1.2980185e+07,1.3153494e+07,1.7300173e+07,-9.8573735e+05,7.1171949e+05,-6.7617521e+05
4.2636417e+05,4.5186826e+06,3.2297095e+03,1.2906722e+07,1.3584133e+07,1.8014139e+07,-1.2533547e+06,4.5803661e+05,-6.2761463e+05
4.2636390e+05,4.5186793e+06,3.2321894e+03,1.2989770e+07,1.4357729e+07,1.8321542e+07,-1.1596663e+06,3.5594308e+05,-7.1076811e+05
4.2634373e+05,4.5186833e+06,3.1930231e+03,1.3053570e+07,1.4180966e+07,1.8109985e+07,-1.1088313e+06,3.8532402e+05,-7.4538114e+05
4.2636494e+05,4.5186659e+06,3.2445156e+03,1.2882594e+07,1.3283448e+07,1.7969895e+07,-1.1638925e+06,6.0752569e+05,-7.6911730e+05
4.2635894e+05,4.5186751e+06,3.1744777e+03,1.3039962e+07,1.3938301e+07,1.7682420e+07,-9.7743115e+05,5.2981936e+05,-7.1209619e+05
4.2633566e+05,4.5186656e+06,3.2581264e+03,1.3034114e+07,1.4209556e+07,1.8351773e+07,-1.2228868e+06,5.1396106e+05,-6.3519695e+05
4.2636474e+05,4.5186941e+06,3.1560640e+03,1.3418874e+07,1.4765038e+07,1.8039326e+07,-1.0983663e+06,3.1613124e+05,-6.6908748e+05
4.2636380e+05,4.5186861e+06,3.1792181e+03,1.2968882e+07,1.4057851e+07,1.7957814e+07,-1.2351662e+06,3.2977815e+05,-7.7394647e+05
4.2635218e+05,4.5186898e+06,3.1712935e+03,1.3372963e+07,1.4726723e+07,1.8140692e+07,-1.1834679e+06,2.2476903e+05,-6.7539672e+05
4.2635049e+05,4.5186886e+06,3.1249954e+03,1.3541227e+07,1.4351512e+07,1.7597936e+07,-1.0458606e+06,5.2766330e+05,-5.7140093e+05
4.2635937e+05,4.5186895e+06,3.2284033e+03,1.2690491e+07,1.3745717e+07,1.8091315e+07,-1.1354356e+06,3.7749555e+05,-7.7727783e+05
4.2635668e+05,4.5186863e+06,3.1741306e+03,1.3371721e+07,1.4238412e+07,1.7980240e+07,-1.1984711e+06,4.0618567e+05,-7.5099315e+05
4.2634677e+05,4.5186877e+06,3.1610097e+03,1.3447413e+07,1.4378996e+07,1.7835576e+07,-1.0719292e+06,4.2329866e+05,-7.0972106e+05
4.2635571e+05,4.5186601e+06,3.2529040e+03,1.3084454e+07,1.3996736e+07,1.8392154e+07,-1.0535944e+06,4.5666272e+05,-6.8498088e+05
4.2634463e+05,4.5186958e+06,3.1791705e+03,1.3077099e+07,1.4024517e+07,1.7853485e+07,-1.1497878e+06,3.9557925e+05,-6.7037466e+05
4.2635053e+05,4.5186662e+06,3.1632198e+03,1.3532393e+07,1.4128974e+07,1.7773550e+07,-1.3273994e+06,5.8879040e+05,-6.7763539e+05
4.2635576e+05,4.5186861e+06,3.2032091e+03,1.2959616e+07,1.4044430e+07,1.7920662e+07,-1.1460220e+06,3.7185911e+05,-6.5089343e+05
4.2635174e+05,4.5186944e+06,3.1514917e+03,1.3171710e+07,1.3679557e+07,1.7390953e+07,-9.8240176e+05,6.1395519e+05,-6.8798260e+05
4.2636071e+05,4.5186833e+06,3.1963902e+03,1.3168023e+07,1.3947217e+07,1.7922660e+07,-1.1946797e+06,4.4936208e+05,-6.2359591e+05
4.2637543e+05,4.5186824e+06,3.2357585e+03,1.2990051e+07,1.4549372e+07,1.8460928e+07,-1.1575959e+06,2.8656066e+05,-7.3962253e+05
4.2633994e+05,4.5186811e+06,3.1945099e+03,1.2927313e+07,1.4140064e+07,1.8138911e+07,-1.0595357e+06,3.7526671e+05,-7.4992182e+05
4.2637224e+05,4.5186740e+06,3.2167808e+03,1.3139280e+07,1.3598268e+07,1.7912022e+07,-1.2203709e+06,4.8395026e+05,-7.0995815e+05
4.2635552e+05,4.5186720e+06,3.1956942e+03,1.2912159e+07,1.3826583e+07,1.7750005e+07,-1.0182834e+06,5.5969912e+05,-7.2277178e+05
4.2634412e+05,4.5186731e+06,3.2479199e+03,1.2981196e+07,1.4309776e+07,1.8355051e+07,-1.1938542e+06,4.3326583e+05,-6.6523315e+05
4.2636642e+05,4.5187066e+06,3.1087379e+03,1.3531929e+07,1.4644113e+07,1.7746986e+07,-1.0902339e+06,3.0997460e+05,-6.7287146e+05
4.2636743e+05,4.5186818e+06,3.1869021e+03,1.2870897e+07,1.4002718e+07,1.7957399e+07,-1.2493549e+06,3.3879719e+05,-7.8919046e+05
4.2634199e+05,4.5186858e+06,3.1706735e+03,1.3452411e+07,1.4259367e+07,1.7930102e+07,-1.0815989e+06,3.7087171e+05,-6.3518011e+05
4.2634692e+05,4.5186957e+06,3.1207093e+03,1.3454157e+07,1.4263729e+07,1.7543317e+07,-1.0756177e+06,5.2044299e+05,-5.8517440e+05
4.2636029e+05,4.5186946e+06,3.2454458e+03,1.2358320e+07,1.3230751e+07,1.7981850e+07,-1.1197994e+06,4.8461271e+05,-7.1271215e+05
4.2635666e+05,4.5186865e+06,3.1695350e+03,1.3289435e+07,1.4127931e+07,1.7892038e+07,-1.2332857e+06,4.7163524e+05,-6.7558367e+05
4.2634642e+05,4.5186910e+06,3.1531633e+03,1.3609580e+07,1.4595274e+07,1.7880535e+07,-1.0105750e+06,4.0872191e+05,-7.7455899e+05
4.2635818e+05,4.5186573e+06,3.2565380e+03,1.3019873e+07,1.3682941e+07,1.8257391e+07,-1.0989775e+06,5.1263581e+05,-6.8876770e+05
4.2633532e+05,4.5187136e+06,3.1428187e+03,1.3120007e+07,1.3948856e+07,1.7583360e+07,-1.1808795e+06,4.0981470e+05,-6.8300927e+05
4.2635428e+05,4.5186663e+06,3.1722964e+03,1.3467978e+07,1.4049841e+07,1.7806957e+07,-1.3227444e+06,5.7276708e+05,-6.7641367e+05
4.2635515e+05,4.5186723e+06,3.2327514e+03,1.2904171e+07,1.3873122e+07,1.8109419e+07,-1.1136233e+06,4.1950135e+05,-6.7585188e+05
4.2635041e+05,4.5187073e+06,3.1180729e+03,1.3457478e+07,1.4131228e+07,1.7447469e+07,-1.1294685e+06,5.1429958e+05,-6.9690738e+05
4.2635191e+05,4.5186931e+06,3.1429679e+03,1.3196789e+07,1.4201849e+07,1.7780472e+07,-1.0606272e+06,3.7369881e+05,-6.4022777e+05
4.2636357e+05,4.5186779e+06,3.2209558e+03,1.3117300e+07,1.4381155e+07,1.8276925e+07,-1.1230939e+06,3.5282699e+05,-7.4892360e+05
4.2634323e+05,4.5186818e+06,3.1825931e+03,1.2947456e+07,1.4223772e+07,1.8056837e+07,-1.0217392e+06,4.0766239e+05,-7.1862841e+05
4.2637624e+05,4.5186808e+06,3.1801524e+03,1.3226304e+07,1.3547469e+07,1.7629233e+07,-1.3098000e+06,5.3209086e+05,-6.6798303e+05
4.2635658e+05,4.5186593e+06,3.2157513e+03,1.2871309e+07,1.3920609e+07,1.7963684e+07,-1.0975451e+06,5.2254561e+05,-7.0965183e+05
4.2634688e+05,4.5186751e+06,3.2500573e+03,1.3011166e+07,1.4412459e+07,1.8381623e+07,-1.2060053e+06,4.1603978e+05,-6.7747433e+05
4.2638375e+05,4.5187089e+06,3.1269233e+03,1.3402235e+07,1.4788734e+07,1.8036227e+07,-1.0664103e+06,1.4878316e+05,-7.2170740e+05
4.2636297e+05,4.5186824e+06,3.1665710e+03,1.2834133e+07,1.3946303e+07,1.7821667e+07,-1.2520533e+06,3.5758469e+05,-7.8336267e+05
4.2634698e+05,4.5186835e+06,3.1833558e+03,1.3335812e+07,1.4109178e+07,1.7948547e+07,-1.1255369e+06,4.0124720e+05,-6.7005100e+05
4.2635283e+05,4.5186842e+06,3.1894325e+03,1.3293363e+07,1.4290314e+07,1.7955271e+07,-1.1818322e+06,4.4780645e+05,-6.6003736e+05
4.2634138e+05,4.5187082e+06,3.1584334e+03,1.2918903e+07,1.3665828e+07,1.7631457e+07,-1.0796343e+06,4.8860224e+05,-6.2197823e+05
4.2636290e+05,4.5186970e+06,3.1304889e+03,1.3296039e+07,1.4048180e+07,1.7700766e+07,-1.2288724e+06,4.3435453e+05,-6.9777635e+05
4.2634903e+05,4.5186896e+06,3.1460864e+03,1.3534504e+07,1.4473650e+07,1.7825496e+07,-1.0546771e+06,4.3623248e+05,-7.4812773e+05
4.2635981e+05,4.5186583e+06,3.2474881e+03,1.3150607e+07,1.3947154e+07,1.8282583e+07,-1.1113947e+06,4.8426822e+05,-7.5362335e+05
4.2634637e+05,4.5187011e+06,3.1624203e+03,1.3025385e+07,1.3937358e+07,1.7696930e+07,-1.2326601e+06,4.1033953e+05,-7.2971092e+05
4.2635268e+05,4.5186508e+06,3.2402370e+03,1.3031383e+07,1.3821090e+07,1.8230889e+07,-1.4372047e+06,4.8444792e+05,-6.7237084e+05
4.2636416e+05,4.5186719e+06,3.2274458e+03,1.2810722e+07,1.3890866e+07,1.8049522e+07,-1.1096187e+06,4.7971815e+05,-7.1256695e+05
4.2635889e+05,4.5186852e+06,3.1476154e+03,1.3404296e+07,1.4133348e+07,1.7607432e+07,-1.0866133e+06,5.6239704e+05,-7.0541249e+05
4.2634872e+05,4.5186910e+06,3.1463896e+03,1.3134366e+07,1.4091519e+07,1.7771445e+07,-1.0628144e+06,3.8855698e+05,-6.3181130e+05
4.2637917e+05,4.5186659e+06,3.3134957e+03,1.3003841e+07,1.4499953e+07,1.8895335e+07,-1.2127091e+06,2.3454299e+05,-8.4359504e+05
4.2634051e+05,4.5186848e+06,3.1809099e+03,1.2928344e+07,1.4293553e+07,1.8104556e+07,-1.0146539e+06,3.7940059e+05,-7.2239591e+05
4.2637411e+05,4.5186825e+06,3.1856114e+03,1.3125294e+07,1.3540800e+07,1.7661364e+07,-1.2679134e+06,5.3834208e+05,-6.7761412e+05
4.2635759e+05,4.5186602e+06,3.2043047e+03,1.3090689e+07,1.4059230e+07,1.7874989e+07,-1.1257357e+06,5.6411242e+05,-7.3608223e+05
4.2634463e+05,4.5186717e+06,3.2803696e+03,1.3105759e+07,1.4398237e+07,1.8653058e+07,-1.3049662e+06,3.3369185e+05,-6.8695439e+05
4.2636913e+05,4.5187103e+06,3.1352322e+03,1.3429339e+07,1.4604872e+07,1.8031458e+07,-1.0752710e+06,1.8171698e+05,-6.9563538e+05
4.2634838e+05,4.5186748e+06,3.2125046e+03,1.3009668e+07,1.4115810e+07,1.8101852e+07,-1.2501062e+06,3.4339277e+05,-7.1863615e+05
4.2634337e+05,4.5186697e+06,3.1961178e+03,1.3222650e+07,1.3982233e+07,1.7870177e+07,-1.1019460e+06,5.0142756e+05,-6.8089354e+05
4.2636022e+05,4.5186830e+06,3.1850354e+03,1.3471017e+07,1.4527072e+07,1.7967940e+07,-1.1902535e+06,4.4957893e+05,-6.7887733e+05
4.2635217e+05,4.5186922e+06,3.1851881e+03,1.2911951e+07,1.3736078e+07,1.7775504e+07,-1.0890378e+06,4.9269619e+05,-6.6834553e+05
4.2636757e+05,4.5186826e+06,3.1543932e+03,1.3401341e+07,1.3948486e+07,1.7823337e+07,-1.2716426e+06,5.2597972e+05,-7.5891776e+05
4.2636121e+05,4.5186753e+06,3.2139633e+03,1.3410936e+07,1.4681417e+07,1.8360870e+07,-1.0736453e+06,3.2778443e+05,-8.0098565e+05
4.2636177e+05,4.5186649e+06,3.2005330e+03,1.3094875e+07,1.3334308e+07,1.7714175e+07,-1.1571436e+06,6.3225575e+05,-6.9359896e+05
4.2634760e+05,4.5186959e+06,3.1656593e+03,1.2811241e+07,1.3642875e+07,1.7598417e+07,-1.1748180e+06,4.8121278e+05,-7.0104493e+05
4.2635188e+05,4.5186560e+06,3.2357843e+03,1.3023344e+07,1.3664329e+07,1.8137351e+07,-1.4292523e+06,5.0682492e+05,-6.8160833e+05
4.2637437e+05,4.5186688e+06,3.2227976e+03,1.2828124e+07,1.3921989e+07,1.8005659e+07,-9.8775336e+05,5.3218359e+05,-7.5347567e+05
4.2635583e+05,4.5186861e+06,3.1316254e+03,1.3256564e+07,1.3864928e+07,1.7476579e+07,-1.0087381e+06,5.9603352e+05,-7.2799738e+05
4.2634712e+05,4.5186906e+06,3.1483672e+03,1.3068906e+07,1.4043056e+07,1.7749753e+07,-1.0330177e+06,3.6391350e+05,-5.9062156e+05
4.2637237e+05,4.5186718e+06,3.2620987e+03,1.2948650e+07,1.4146060e+07,1.8402801e+07,-1.1861073e+06,3.6191195e+05,-7.7280442e+05
4.2635048e+05,4.5186880e+06,3.1670747e+03,1.3096608e+07,1.4297688e+07,1.7972806e+07,-1.0456643e+06,3.9468820e+05,-7.1836193e+05
4.2637000e+05,4.5186896e+06,3.1791942e+03,1.3022806e+07,1.3414557e+07,1.7607443e+07,-1.2789538e+06,5.1114569e+05,-6.9283124e+05
4.2636257e+05,4.5186617e+06,3.1928633e+03,1.2995510e+07,1.4075888e+07,1.7837925e+07,-1.1110106e+06,5.4863323e+05,-7.3707839e+05
4.2632950e+05,4.5186830e+06,3.2675108e+03,1.3194142e+07,1.4841927e+07,1.8708737e+07,-1.1834400e+06,2.6812441e+05,-6.4074661e+05
4.2636451e+05,4.5187058e+06,3.1508936e+03,1.3200841e+07,1.4269935e+07,1.7890050e+07,-1.0882476e+06,2.9506370e+05,-7.0426253e+05
4.2634842e+05,4.5186607e+06,3.2177537e+03,1.2904326e+07,1.3842820e+07,1.7991147e+07,-1.3176352e+06,3.9292045e+05,-7.4683252e+05
