func,iter,depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
2.000635e+01,17,3.6357523e+03,1.9111444e+07,1.2434316e+07,2.1058047e+07,6.0779026e+05,2.1970067e+06,9.9235989e+04
2.004797e+01,17,3.8973411e+03,1.2759090e+07,1.0972898e+07,2.1619737e+07,-2.9877120e+05,6.6473725e+05,-4.3631666e+05
2.005115e+01,16,3.6899438e+03,1.1229292e+07,2.0302869e+07,2.5436983e+07,-1.7675281e+05,-1.2012940e+06,-3.9022506e+05
2.006866e+01,15,3.7208439e+03,1.1921696e+07,9.3815273e+06,2.0486648e+07,-2.8822643e+06,1.6580562e+06,5.6019232e+05
2.007319e+01,16,4.0130300e+03,1.3427779e+07,1.5270147e+07,2.5150909e+07,-1.4719997e+06,7.1191777e+05,-2.4391877e+05
2.007366e+01,17,3.9537987e+03,1.0387329e+07,1.0915035e+07,2.3016946e+07,-1.6965287e+06,-1.6608587e+05,1.9769242e+05
2.007495e+01,17,3.7471189e+03,1.4366534e+07,8.6132471e+06,2.1399591e+07,-1.5014792e+06,1.3734838e+06,2.4904497e+04
2.008331e+01,17,3.9811787e+03,1.4807459e+07,1.1851683e+07,2.2946467e+07,-1.6896246e+06,1.0658975e+06,3.9188102e+05
2.008354e+01,16,3.8106346e+03,1.4280404e+07,1.3990798e+07,2.0638657e+07,-5.4626870e+05,1.8258749e+06,-5.1130802e+04
2.008514e+01,16,3.9268517e+03,1.0315859e+07,1.6406719e+07,2.3644224e+07,-9.3313295e+05,4.1584485e+05,-5.7283351e+05
2.008929e+01,17,3.7988964e+03,1.4801907e+07,1.7980662e+07,2.4767514e+07,-1.9115727e+06,-1.3566985e+06,-9.7620757e+04
2.009881e+01,17,3.8436240e+03,1.1854460e+07,1.1718915e+07,2.3589153e+07,-1.0261923e+05,9.3491089e+05,-4.1722964e+05
2.010065e+01,17,4.0118381e+03,1.0948365e+07,1.5590153e+07,2.5270912e+07,2.0223802e+06,-2.5182011e+05,-6.2369808e+05
2.012175e+01,14,3.4767902e+03,1.6039613e+07,2.1261402e+07,2.2584242e+07,1.4649752e+06,-9.4126510e+05,-1.5117670e+06
2.012879e+01,15,3.8035299e+03,8.7627934e+06,1.0403886e+07,1.9678710e+07,-1.0553047e+06,1.1722817e+06,-6.2750565e+05
2.013673e+01,15,3.4517258e+03,1.7321923e+07,1.3275402e+07,1.9271362e+07,1.8657609e+04,8.9431306e+05,6.6836170e+05
2.014238e+01,17,3.8591572e+03,1.5722333e+07,1.3884774e+07,2.3962185e+07,-8.1155972e+04,1.4435697e+06,-6.9578556e+05
2.015980e+01,16,3.7021118e+03,1.6241504e+07,1.1995419e+07,2.2064560e+07,-7.7406046e+05,1.1638632e+06,-8.1732779e+05
2.016132e+01,15,3.9059776e+03,9.6238134e+06,1.7817757e+07,2.4860911e+07,-6.4206458e+05,-9.4330490e+05,9.9832260e+04
2.016805e+01,17,3.8491575e+03,1.4808643e+07,1.0254073e+07,2.2647630e+07,-8.0441511e+05,5.8692953e+05,2.2840400e+05
2.017026e+01,16,3.9052535e+03,9.5229587e+06,1.5053022e+07,2.4008270e+07,2.2581891e+06,-6.2953613e+04,-5.4306600e+05
2.017397e+01,16,4.1159414e+03,1.1582972e+07,1.4354003e+07,2.5894997e+07,3.6896646e+05,3.3774995e+05,-1.9491520e+05
2.020560e+01,16,3.6266010e+03,9.3933010e+06,1.5300935e+07,2.2145502e+07,1.0718712e+06,4.4629233e+05,-1.0443665e+06
2.021403e+01,17,3.4934915e+03,1.0821968e+07,1.7382484e+07,2.3778246e+07,7.5125537e+04,-1.1481586e+06,-4.5365972e+05
2.022816e+01,17,4.0909137e+03,9.4989559e+06,1.2799681e+07,2.4390786e+07,-1.8879939e+05,7.5320497e+05,2.7658004e+05
2.024928e+01,17,3.7683885e+03,9.5296543e+06,8.9147714e+06,2.1190198e+07,-5.1416997e+05,1.2609544e+06,6.6860726e+05
2.025027e+01,16,3.7992182e+03,1.3440379e+07,1.3098545e+07,2.3419502e+07,-5.8944348e+05,1.0088802e+06,-9.0178230e+05
2.025201e+01,17,3.9101857e+03,1.2155509e+07,1.7836618e+07,2.5738965e+07,-5.3024323e+05,-1.1171018e+06,6.1951321e+05
2.025251e+01,14,3.5804013e+03,1.9750001e+07,1.9833750e+07,2.4068922e+07,-1.7349829e+06,-6.5446760e+05,7.3408979e+05
2.025610e+01,17,3.9355001e+03,1.2966623e+07,1.5874800e+07,2.3751429e+07,-1.5830183e+05,1.7554986e+06,-2.8961582e+05
2.026153e+01,16,3.7742442e+03,1.1075861e+07,1.3408690e+07,2.0281041e+07,3.6202889e+05,2.0121825e+06,2.6668423e+05
2.026503e+01,14,4.0804955e+03,1.2053200e+07,1.0908412e+07,2.4325270e+07,-1.4463485e+05,7.3347640e+05,3.6760899e+05
2.026566e+01,17,3.8522904e+03,1.0122574e+07,1.7575612e+07,2.5944908e+07,1.9127598e+06,-1.8162570e+06,-6.5931896e+05
2.026672e+01,15,3.6372724e+03,1.4978132e+07,1.7032350e+07,2.4204667e+07,2.1202825e+06,-1.2188384e+06,-4.1051558e+05
2.027428e+01,17,3.7749685e+03,1.4016895e+07,2.1730710e+07,2.7475978e+07,2.0303599e+06,-2.3854678e+06,-1.0112833e+06
2.028681e+01,15,4.0585768e+03,8.7700085e+06,9.1931571e+06,2.2920809e+07,9.3857261e+04,9.6108789e+05,2.5378436e+05
2.029710e+01,17,3.7236453e+03,1.7848629e+07,1.7985356e+07,2.4422147e+07,-1.9674424e+06,-6.4715596e+05,6.6266108e+05
2.031248e+01,16,3.5877116e+03,2.0855564e+07,1.6040529e+07,2.2934333e+07,-3.5396172e+05,4.7405835e+05,1.8799624e+05
2.033068e+01,17,3.6275769e+03,2.0070387e+07,2.0564423e+07,2.2661217e+07,2.0814611e+04,1.9377860e+06,-8.8982229e+04
2.033310e+01,17,3.9464270e+03,8.4786994e+06,1.3722244e+07,2.4042675e+07,-4.3848577e+05,3.2686722e+05,-5.6940231e+05
2.033620e+01,16,4.0211128e+03,1.2981721e+07,9.8965966e+06,2.2400048e+07,-9.3274961e+05,1.6114298e+06,-4.3944798e+05
2.033856e+01,16,3.3666757e+03,1.0327036e+07,1.2294049e+07,1.8820480e+07,-4.2927802e+05,1.0706609e+06,-1.2547342e+06
2.034210e+01,16,3.6349919e+03,9.9313949e+06,1.3058394e+07,2.2481290e+07,-1.3135409e+06,-3.2550641e+05,4.4110873e+05
2.034565e+01,17,3.7757817e+03,1.2217325e+07,1.2773508e+07,2.0049805e+07,-4.3275906e+05,1.0834124e+06,-3.7302272e+05
2.034643e+01,17,3.9505637e+03,1.1562448e+07,1.1010781e+07,2.1761660e+07,-1.8405109e+06,7.1889670e+05,-2.7235942e+05
2.036202e+01,17,3.5639573e+03,1.6203051e+07,1.0882019e+07,2.1240924e+07,-1.3353336e+06,7.5046874e+05,-3.7959851e+05
2.036700e+01,16,4.0349262e+03,1.3007947e+07,1.0947208e+07,2.4316238e+07,-5.7091912e+05,4.5876198e+05,-1.9915097e+05
2.037206e+01,14,3.9798922e+03,1.6263309e+07,1.6307497e+07,2.4583018e+07,-1.3210261e+06,1.7643812e+06,6.8543264e+05
2.037703e+01,15,4.0660541e+03,1.0616595e+07,1.7166778e+07,2.5134803e+07,6.5050724e+05,-3.7254756e+05,-3.6285397e+05
2.038023e+01,16,3.7699623e+03,1.7963045e+07,1.8194087e+07,2.5272590e+07,-1.4731965e+06,8.1164803e+05,-1.3198209e+03
2.038817e+01,16,4.0588071e+03,1.5818428e+07,1.4408782e+07,2.5181660e+07,-1.5757511e+05,1.6453179e+06,4.3133038e+04
2.038918e+01,17,3.7822176e+03,1.8155708e+07,1.5903820e+07,2.5142524e+07,-3.5054038e+04,1.5197289e+05,-5.1687818e+05
2.040587e+01,17,4.0819543e+03,1.1574226e+07,1.8641931e+07,2.7173966e+07,5.0155325e+05,-6.8478883e+05,-5.8408102e+05
2.041041e+01,13,3.7245620e+03,6.6064925e+06,1.1859951e+07,2.0528789e+07,-3.8939674e+05,6.8253886e+05,-5.1829148e+05
2.041174e+01,17,3.9076451e+03,1.7746154e+07,1.6344558e+07,2.5583658e+07,-1.7895585e+05,-2.9489579e+05,2.6242705e+05
2.041478e+01,17,4.1365768e+03,1.1529234e+07,1.3746014e+07,2.4708694e+07,8.3803809e+04,9.8641948e+05,-4.6385317e+05
2.041813e+01,10,4.0794649e+03,9.0771051e+06,1.1612911e+07,2.3324626e+07,-7.2695152e+04,1.4692760e+06,1.2527671e+04
2.042578e+01,16,3.8847403e+03,1.2405962e+07,1.7666194e+07,2.6075715e+07,-8.3066729e+05,-1.9490462e+06,1.1978162e+05
2.043515e+01,17,3.9964886e+03,8.3797459e+06,1.3683200e+07,2.3864296e+07,1.7729504e+06,1.7352367e+05,-8.1022343e+05
2.044436e+01,15,3.8309632e+03,1.1431083e+07,1.4627064e+07,2.1304917e+07,4.4803873e+05,7.7366805e+05,-8.5469652e+05
2.044596e+01,16,3.9288478e+03,1.1139959e+07,1.1184141e+07,2.4182774e+07,1.6187844e+05,4.9241763e+05,2.0986311e+05
2.045493e+01,17,3.6592033e+03,7.4344825e+06,1.1925727e+07,2.2242434e+07,-5.5334531e+05,-8.6860086e+05,-3.8545871e+05
2.045494e+01,11,4.0640673e+03,1.5561121e+07,1.7028221e+07,2.6165403e+07,-7.4826934e+05,8.5296289e+05,-1.2737560e+05
2.045612e+01,17,3.8910705e+03,1.4138096e+07,1.7242849e+07,2.5091451e+07,-1.3073334e+06,7.3460420e+05,-4.2987692e+05
2.048678e+01,17,3.4660159e+03,1.2122124e+07,1.7501146e+07,2.0834206e+07,-1.2572166e+06,7.2137494e+05,-6.9777000e+05
2.048830e+01,16,3.8382809e+03,1.1598216e+07,1.6974957e+07,2.3533440e+07,-2.3260446e+05,7.1357460e+05,-1.1513803e+06
2.049909e+01,17,4.0987792e+03,9.6687295e+06,1.1620447e+07,2.3229213e+07,-1.1635822e+06,9.2692622e+05,-4.3661190e+05
2.049938e+01,17,3.8427452e+03,1.7797944e+07,1.8742117e+07,2.4589308e+07,9.7274953e+05,-1.8846311e+05,-2.4088296e+05
2.049969e+01,16,3.9314003e+03,9.6612226e+06,1.1222695e+07,2.1119846e+07,8.1751883e+05,1.1728940e+06,-5.9295920e+05
2.050128e+01,17,3.7969364e+03,1.0616445e+07,1.7778154e+07,2.2653300e+07,7.4430684e+05,7.4467474e+05,-2.6929780e+05
2.050382e+01,17,3.9570735e+03,1.0080020e+07,1.6074371e+07,2.3841513e+07,-1.7136759e+05,-8.8710816e+05,-1.4639564e+05
2.052073e+01,14,3.8168211e+03,1.0647530e+07,1.9581034e+07,2.5294655e+07,-6.2695384e+05,-8.4319646e+05,4.0949513e+04
2.052707e+01,17,4.0183427e+03,1.4508007e+07,1.4165986e+07,2.3936650e+07,-2.6032909e+04,7.5121551e+05,6.8686724e+05
2.053253e+01,16,4.0645397e+03,1.2074078e+07,1.5002334e+07,2.5347484e+07,-7.8136608e+05,6.5989602e+05,6.8826763e+05
2.054199e+01,13,4.0343129e+03,1.2191649e+07,1.4410703e+07,2.3755447e+07,-1.9969295e+06,7.4037549e+05,2.7987556e+04
2.054459e+01,17,3.8297227e+03,1.3470407e+07,1.3389336e+07,2.2397443e+07,6.9567670e+05,6.0139047e+04,3.8812744e+05
2.055808e+01,17,3.8045014e+03,1.5240813e+07,2.2323728e+07,2.5508886e+07,2.3462733e+06,-8.0958904e+05,-6.3374574e+05
2.056001e+01,15,3.8546914e+03,6.2150392e+06,9.0551350e+06,2.1323007e+07,2.0747943e+04,-2.9498856e+05,-6.1369393e+05
2.057704e+01,17,3.6085259e+03,9.9795109e+06,1.7607305e+07,2.1208261e+07,-2.3916583e+05,4.4629619e+05,-2.7877453e+05
2.057748e+01,16,3.8492548e+03,1.0339247e+07,1.3910956e+07,2.2047684e+07,-1.4906055e+05,1.9021728e+06,1.8227140e+05
2.058167e+01,16,4.0124533e+03,1.4714103e+07,1.0298750e+07,2.3813083e+07,-7.1461317e+05,1.7066716e+06,6.2447464e+05
2.058442e+01,17,4.0593103e+03,1.4502548e+07,1.5007933e+07,2.5630096e+07,-6.7337519e+05,1.0274964e+06,8.3378978e+05
2.061169e+01,16,3.9803868e+03,1.4591860e+07,1.9371406e+07,2.5727574e+07,-7.5257971e+05,7.5466926e+05,-8.3424571e+03
2.061281e+01,16,3.7422129e+03,1.1101834e+07,1.4511464e+07,2.1630157e+07,1.5022901e+05,1.0907857e+06,-1.4639845e+06
2.062145e+01,16,3.8239230e+03,9.1589529e+06,1.1653030e+07,2.1665739e+07,-1.9476798e+06,7.2750163e+05,-8.2109160e+05
2.063062e+01,13,3.9748558e+03,1.1759284e+07,1.6374259e+07,2.4225743e+07,-4.3957208e+05,-8.6795637e+05,-1.4200184e+05
2.063260e+01,16,3.9905676e+03,1.6710112e+07,1.8740969e+07,2.6114545e+07,-1.3148590e+06,-3.5055097e+05,2.4984102e+05
2.063771e+01,17,4.0150605e+03,1.0141257e+07,1.3181811e+07,2.4831890e+07,1.7246860e+06,-2.7552756e+05,-2.1808694e+05
2.064213e+01,17,4.1415624e+03,1.1199496e+07,1.2581062e+07,2.5197871e+07,-5.8749243e+05,6.2141415e+05,4.4920815e+05
2.064363e+01,17,3.7461906e+03,1.7370131e+07,1.5211357e+07,2.0842176e+07,-4.2808027e+05,1.8086978e+06,7.1104301e+04
2.065062e+01,17,3.9854415e+03,1.3836785e+07,1.3014346e+07,2.4171777e+07,-2.0970879e+06,8.8072443e+05,-3.5549626e+05
2.065314e+01,15,3.7468776e+03,1.5682769e+07,1.3199644e+07,2.0629383e+07,-1.9673843e+06,1.3909311e+06,-3.8244029e+05
2.065822e+01,17,3.7297676e+03,1.2151771e+07,1.5263688e+07,2.3142626e+07,1.6468046e+05,4.4625401e+05,-1.6010781e+06
2.065870e+01,17,3.9052823e+03,1.3162703e+07,1.1779003e+07,2.1273124e+07,-1.7395804e+05,1.5725640e+06,-8.3263790e+05
2.066538e+01,17,3.7177616e+03,1.0634456e+07,9.3505662e+06,2.1619966e+07,-1.1752876e+06,1.2422288e+06,2.0215181e+05
2.066542e+01,17,3.6585094e+03,1.4812809e+07,1.1563881e+07,2.0102595e+07,4.2207263e+05,1.0629461e+06,-9.6172201e+05
2.067040e+01,15,4.1575470e+03,1.3191357e+07,1.4910158e+07,2.5816445e+07,-5.7641357e+05,7.5233655e+05,2.9809775e+05
2.067537e+01,15,4.0133876e+03,1.7091445e+07,1.9020765e+07,2.5710168e+07,-8.6796604e+05,8.1943274e+05,5.6634079e+04
2.067730e+01,17,3.6591281e+03,1.8257654e+07,2.0766517e+07,2.2999936e+07,-1.6401481e+06,1.0862880e+06,4.3502087e+04
2.068075e+01,17,4.1223504e+03,1.2938409e+07,1.1139239e+07,2.3964344e+07,-5.8170898e+05,1.6819077e+06,7.1973799e+05
2.069324e+01,17,4.0390465e+03,1.2383025e+07,1.2946769e+07,2.3689184e+07,-5.2378026e+05,4.6985994e+05,7.5857889e+05
2.069468e+01,17,3.8228726e+03,1.9361053e+07,1.5335095e+07,2.3924577e+07,-2.3301222e+05,9.4268157e+05,9.9962798e+05
2.070306e+01,17,3.7009431e+03,1.9593214e+07,1.8100253e+07,2.4600907e+07,-2.9401495e+05,1.6745284e+06,7.0933797e+04
2.070503e+01,17,3.8809766e+03,1.3073729e+07,1.0584849e+07,2.1454022e+07,3.5247044e+05,1.2110433e+06,-9.5802527e+05
2.071662e+01,17,3.9464729e+03,1.1334246e+07,1.6665893e+07,2.6023504e+07,-2.5570216e+05,-1.0329634e+05,-5.4185174e+05
2.072201e+01,15,3.7988792e+03,1.1113312e+07,1.5389460e+07,2.4645975e+07,2.4410882e+06,-4.5766241e+05,-9.6702714e+05
2.072600e+01,16,3.7935926e+03,8.0448127e+06,1.4163534e+07,2.2382374e+07,-6.7920404e+05,-1.8878852e+05,-1.4262433e+06
2.072941e+01,17,4.0939149e+03,1.3624738e+07,1.2976035e+07,2.5163813e+07,-6.3143483e+05,1.2650403e+06,-2.3985295e+05
2.073147e+01,15,3.9877144e+03,1.7400821e+07,1.6530681e+07,2.6008402e+07,1.4108332e+04,9.8816406e+05,-4.2163798e+05
2.073405e+01,17,4.0173309e+03,1.7669916e+07,1.5649414e+07,2.5916370e+07,-6.4647982e+05,7.4471691e+05,-9.0804206e+04
2.074631e+01,15,3.9332919e+03,1.2703951e+07,2.0590328e+07,2.7266911e+07,1.8699777e+06,-1.6598006e+06,-9.5621573e+04
2.075218e+01,17,3.9192790e+03,1.1746996e+07,1.6531919e+07,2.3047464e+07,5.2256759e+05,-4.0038707e+04,-8.6040849e+05
2.075262e+01,13,3.6716805e+03,1.8020527e+07,2.0663130e+07,2.4911574e+07,-6.9247626e+05,9.8774307e+05,-2.4951911e+05
2.075821e+01,15,3.9360202e+03,9.6169070e+06,1.0684764e+07,2.3303461e+07,-7.5099726e+05,7.8512581e+05,7.2267255e+05
2.077342e+01,11,3.9910253e+03,1.6208574e+07,1.8723578e+07,2.4942678e+07,-6.3118110e+05,1.3029774e+06,8.5792382e+04
2.077468e+01,17,3.7583206e+03,1.2453238e+07,2.2109392e+07,2.6287450e+07,-8.7418273e+05,-2.1225654e+06,5.0736842e+03
2.077697e+01,12,3.9046430e+03,8.2450950e+06,1.0036292e+07,2.2309123e+07,4.0735087e+05,7.2648267e+05,-1.1925337e+06
2.078998e+01,17,3.9956401e+03,8.5181135e+06,8.5136236e+06,2.2791560e+07,3.8267249e+05,9.2298005e+05,-4.9325960e+05
2.079751e+01,13,3.9205435e+03,1.4676793e+07,1.7423578e+07,2.4363429e+07,-8.0330807e+05,8.0960816e+05,-1.0335854e+06
2.079786e+01,15,3.4948741e+03,1.3390581e+07,9.9645604e+06,1.9223533e+07,1.4465998e+06,1.7181265e+06,-9.0289158e+05
2.079927e+01,17,3.8193486e+03,1.0885257e+07,1.3132859e+07,2.2599582e+07,1.2070277e+06,1.6334787e+06,-7.5740030e+05
2.080088e+01,11,4.0155940e+03,1.2221439e+07,1.2584677e+07,2.4583169e+07,-8.6634571e+05,-7.0705082e+05,-2.3954699e+05
2.080705e+01,17,3.9618980e+03,1.6754981e+07,1.4583470e+07,2.5479153e+07,-9.6665851e+05,8.3915762e+05,-2.4919316e+05
2.080739e+01,17,3.8619292e+03,8.4932858e+06,5.5635311e+06,2.0199814e+07,-1.4260245e+06,1.3089545e+06,-1.6410314e+05
2.080763e+01,14,3.9173580e+03,1.3152492e+07,2.1714829e+07,2.6484478e+07,-1.8431345e+05,-3.5137456e+05,-3.6002861e+05
2.081174e+01,17,4.0284974e+03,1.7644374e+07,1.6883028e+07,2.5994138e+07,-5.6384754e+05,6.6726112e+05,-3.4192879e+05
2.081487e+01,17,4.0744147e+03,1.2843490e+07,1.8664684e+07,2.6210805e+07,8.7328663e+05,4.7562986e+05,-4.4587577e+05
2.081755e+01,16,3.9094028e+03,1.3227310e+07,1.4102740e+07,2.4075663e+07,-5.6179627e+05,1.0573115e+06,-1.0550819e+06
2.082439e+01,17,3.9500964e+03,1.0049587e+07,1.4404747e+07,2.3323964e+07,-7.6004208e+05,8.6228885e+05,-1.0292463e+06
2.083222e+01,17,3.8729850e+03,1.4969883e+07,1.9488386e+07,2.5158802e+07,1.0775613e+06,-1.2695947e+06,-9.3206192e+05
2.083574e+01,17,4.0199723e+03,1.0797952e+07,9.4757057e+06,2.3639074e+07,-4.5579535e+05,1.2273088e+06,-2.9333169e+05
2.083739e+01,12,3.8832154e+03,1.3062981e+07,2.0747728e+07,2.6097253e+07,-1.2988709e+05,-1.1902152e+06,-1.5329503e+06
2.084659e+01,16,3.6353497e+03,1.1860383e+07,1.5428897e+07,2.2311507e+07,-3.4916618e+05,1.4240827e+06,-1.5688450e+05
2.085128e+01,15,3.8016240e+03,1.6588448e+07,1.9582938e+07,2.4927579e+07,-3.3607409e+05,1.4818200e+06,-6.3684567e+03
2.085313e+01,17,4.0174773e+03,7.6269804e+06,8.4079940e+06,2.2286908e+07,6.2931664e+04,1.2500590e+06,3.1516694e+05
2.085353e+01,17,4.0935374e+03,8.3599867e+06,1.1270678e+07,2.4373375e+07,-1.0104210e+06,1.0394857e+05,-5.2717306e+05
2.086250e+01,15,4.0622780e+03,1.1264346e+07,1.3808978e+07,2.5817103e+07,-9.3423370e+05,1.6613812e+05,1.6385399e+05
2.086458e+01,17,4.0990136e+03,9.6654488e+06,1.5234129e+07,2.5821981e+07,1.6686938e+06,-9.5963723e+04,-4.5551714e+05
2.086756e+01,17,3.7351336e+03,1.0504939e+07,1.7452690e+07,2.3039135e+07,-4.8413000e+05,3.8416255e+05,5.1006383e+05
2.087700e+01,15,3.8356899e+03,1.3274336e+07,1.2791629e+07,2.2891789e+07,5.4690890e+05,1.8792146e+06,-8.7995274e+05
2.087712e+01,17,4.1164330e+03,1.2221983e+07,1.7053996e+07,2.6289713e+07,-5.1060516e+05,2.4894702e+05,3.5496345e+05
2.087859e+01,17,4.0518827e+03,7.0218554e+06,1.2351216e+07,2.3922796e+07,1.0761512e+06,2.9860400e+05,-7.1405539e+05
2.089222e+01,16,3.9556267e+03,1.9125494e+07,1.3626926e+07,2.3755046e+07,-6.4108928e+05,2.3229039e+06,7.1143923e+05
2.089565e+01,15,3.9276487e+03,1.6210411e+07,1.5107036e+07,2.2886176e+07,-5.6545053e+05,1.2486286e+06,8.0625727e+05
2.089646e+01,17,3.9097137e+03,1.2382712e+07,1.2051219e+07,2.0582616e+07,-2.9529243e+05,2.1225082e+06,-1.8549018e+05
2.089757e+01,15,3.9995897e+03,1.3188505e+07,1.6154808e+07,2.6024812e+07,-8.1472739e+05,6.1552146e+05,4.2644287e+05
2.090447e+01,17,4.0338339e+03,1.0509520e+07,1.2481772e+07,2.2587543e+07,-4.3618187e+05,2.0606387e+06,-2.6644876e+05
2.090797e+01,16,3.7353432e+03,1.2923781e+07,1.4848880e+07,2.3081551e+07,5.2328972e+05,1.2398352e+06,-1.1859973e+06
2.090882e+01,14,4.0431890e+03,1.2479480e+07,1.5824791e+07,2.3768106e+07,-6.7353937e+04,1.5542643e+06,4.3244054e+03
2.091369e+01,15,3.6399841e+03,1.4163976e+07,1.9979535e+07,2.2407845e+07,3.5626937e+05,1.3993977e+06,-3.0169536e+05
2.092130e+01,11,3.9335009e+03,1.2614155e+07,1.4672694e+07,2.2756883e+07,2.8259484e+05,1.2337482e+06,-1.2168330e+06
2.093155e+01,16,3.5706363e+03,1.3156381e+07,1.5273062e+07,2.3355366e+07,2.3164544e+06,-3.5275171e+04,-6.8607066e+05
2.094273e+01,16,3.5556975e+03,1.1143713e+07,1.2967520e+07,1.8172900e+07,1.0190993e+05,1.0580986e+06,-4.0886359e+05
2.095407e+01,17,4.1472981e+03,1.2493179e+07,1.0357836e+07,2.4192536e+07,-1.9720040e+05,1.3059519e+06,-1.6748498e+05
2.095654e+01,15,3.9566840e+03,1.0735630e+07,1.0549610e+07,2.3669072e+07,-3.5154576e+05,7.6941641e+05,-8.4711292e+05
2.096422e+01,17,3.8544139e+03,1.1922658e+07,1.1049148e+07,2.3003435e+07,4.8891484e+05,-5.5492624e+05,-1.8534967e+05
2.096573e+01,16,4.0136632e+03,1.0123794e+07,1.3285424e+07,2.3878179e+07,-2.0519047e+06,6.5886388e+05,-3.2000781e+05
2.096852e+01,14,3.7720420e+03,1.7429746e+07,1.7692502e+07,2.2509413e+07,-2.1530384e+06,1.2218868e+06,1.8085840e+04
2.096993e+01,17,3.9794322e+03,1.0227366e+07,1.0954209e+07,2.3615615e+07,-8.3635556e+05,1.4376984e+06,1.6781546e+05
2.097655e+01,17,3.8825703e+03,1.1605065e+07,1.2486389e+07,2.4678705e+07,-1.0633327e+06,-1.0789979e+06,-1.2622101e+05
2.097752e+01,17,3.9503079e+03,9.5858940e+06,1.0524913e+07,2.3280668e+07,-2.4030022e+03,1.3869146e+06,-2.5570045e+05
2.097891e+01,16,4.0849226e+03,9.0596362e+06,8.2195080e+06,2.2023250e+07,3.3525918e+05,1.8126032e+06,3.2855944e+05
2.098223e+01,13,4.1094856e+03,7.8436821e+06,1.1119107e+07,2.3695503e+07,-1.4894623e+06,3.0070234e+05,-2.8764774e+05
2.099183e+01,17,3.7941073e+03,1.7174609e+07,1.7175070e+07,2.5450053e+07,1.2251684e+05,2.0504741e+05,-1.0772131e+06
2.100551e+01,16,4.1161834e+03,1.1146595e+07,1.7509252e+07,2.6040442e+07,1.3990081e+06,7.6092698e+04,-6.0754381e+05
2.101593e+01,16,4.1489223e+03,1.4733190e+07,1.5535272e+07,2.5640340e+07,-4.0439010e+05,1.1308177e+06,-1.1714302e+05
2.102820e+01,15,3.9624917e+03,9.8638974e+06,6.9694850e+06,2.1923464e+07,-1.4987331e+06,1.2613883e+06,-2.4525861e+05
2.103799e+01,17,3.7842068e+03,8.6880441e+06,1.4151358e+07,2.3822416e+07,-5.2941318e+05,-1.1585029e+05,-1.4111652e+05
2.104322e+01,15,3.9368821e+03,1.1680194e+07,1.7138616e+07,2.4388427e+07,2.6214769e+06,-1.0987323e+04,-6.4626745e+05
2.106051e+01,14,3.9448192e+03,1.7167748e+07,1.9748814e+07,2.6234237e+07,4.0130637e+05,1.3093492e+06,4.0253221e+05
2.106310e+01,16,3.9505851e+03,5.8658341e+06,1.0489548e+07,2.1974446e+07,-6.8637029e+05,-5.2495509e+05,-5.8513683e+05
2.106724e+01,15,3.5546744e+03,1.5802604e+07,1.5090677e+07,1.8944854e+07,1.1551229e+06,2.4413269e+06,-3.0798737e+05
2.108050e+01,16,3.8649913e+03,1.0312869e+07,9.1306598e+06,2.1781801e+07,-8.7041035e+05,-3.2837671e+05,-4.6873973e+05
2.110532e+01,15,3.7893492e+03,1.0641083e+07,1.7852496e+07,2.4482617e+07,2.6730811e+06,-1.3717496e+05,-4.8985069e+05
2.111451e+01,17,3.9845987e+03,6.7151260e+06,9.2214217e+06,2.1872309e+07,-4.0524556e+05,9.9201705e+05,-9.4478173e+05
2.112187e+01,17,4.1551894e+03,9.9657936e+06,1.0824912e+07,2.3821519e+07,-1.7169509e+06,1.0600315e+06,2.2983860e+05
2.112672e+01,17,3.9741391e+03,1.3729708e+07,1.0046535e+07,2.2261473e+07,-7.7987437e+05,8.0984224e+05,-8.8500989e+04
2.112880e+01,17,4.0511930e+03,1.6555700e+07,1.3704663e+07,2.4562452e+07,-7.3196434e+05,1.6696634e+06,-3.2651569e+05
2.113906e+01,17,4.0541292e+03,8.7578030e+06,1.0137079e+07,2.4098301e+07,-1.3210870e+06,1.4690833e+05,-2.9945699e+05
2.114009e+01,15,3.4206861e+03,1.6398827e+07,2.5331438e+07,2.3801803e+07,1.5153361e+06,-1.5805994e+06,-1.3997159e+06
2.114545e+01,12,4.0840732e+03,9.0252004e+06,1.4346766e+07,2.3826109e+07,-7.4585360e+05,6.5782015e+05,-5.8593170e+05
2.116928e+01,17,4.0591782e+03,1.1736202e+07,1.1927376e+07,2.2307297e+07,-8.6211762e+05,1.7105046e+06,6.4159095e+05
2.117304e+01,16,3.9240272e+03,1.1334766e+07,1.4113483e+07,2.1757591e+07,9.6387887e+05,1.5069088e+06,-7.0059263e+05
2.118017e+01,17,3.3169670e+03,1.1289851e+07,1.1267689e+07,1.9787235e+07,-4.5349823e+05,8.1620668e+05,-2.0323310e+05
2.118370e+01,16,3.8611148e+03,1.1947735e+07,1.0496054e+07,2.3715333e+07,-4.3372653e+04,7.8107167e+05,2.7556398e+05
2.119324e+01,12,4.0019017e+03,7.2443585e+06,6.6958640e+06,2.1690446e+07,-1.2566805e+06,7.0767101e+05,1.0749568e+05
2.119790e+01,16,4.1154698e+03,1.6405639e+07,1.4954674e+07,2.6105114e+07,-1.5705266e+05,6.4373806e+05,2.6669026e+05
