func,iter,xcen,ycen,depth,Pxx,Pyy,Pzz
4.757919e+01,13,4.2652927e+05,4.5190912e+06,3.1677114e+03,1.3689393e+07,2.2188371e+07,2.1121363e+07
4.758222e+01,12,4.2585909e+05,4.5181750e+06,4.5997265e+03,1.2831379e+07,1.4269227e+07,2.5628149e+07
4.758678e+01,11,4.2626731e+05,4.5180068e+06,5.2874146e+03,1.1351351e+07,1.4452766e+07,3.7710449e+07
4.759352e+01,9,4.2600697e+05,4.5182189e+06,4.9625997e+03,1.1388534e+07,3.2351489e+07,3.3386034e+07
4.759834e+01,4,4.2604440e+05,4.5182101e+06,5.1192093e+03,2.6838503e+07,3.0488246e+07,3.7406934e+07
4.759892e+01,9,4.2616122e+05,4.5186565e+06,5.1251951e+03,1.0925957e+07,1.4697310e+07,3.8349858e+07
4.760320e+01,12,4.2678528e+05,4.5183110e+06,4.4946152e+03,1.7949723e+07,2.1450461e+07,3.0001079e+07
4.763907e+01,7,4.2644260e+05,4.5181223e+06,4.7374961e+03,1.0960353e+07,2.3084933e+07,2.7985227e+07
4.764591e+01,11,4.2611088e+05,4.5188462e+06,4.9592811e+03,1.3943058e+07,9.1506633e+06,3.4082140e+07
4.765905e+01,9,4.2609983e+05,4.5179466e+06,5.5464750e+03,1.1543369e+07,2.1098475e+07,3.7805100e+07
4.767236e+01,9,4.2647991e+05,4.5182447e+06,5.4846764e+03,6.7943025e+06,2.1651510e+07,4.0126707e+07
4.769580e+01,9,4.2598185e+05,4.5184674e+06,5.6454671e+03,1.3067243e+07,2.0609031e+07,3.8448383e+07
4.770412e+01,10,4.2668095e+05,4.5183867e+06,4.8916532e+03,1.4238052e+07,2.4368931e+07,3.1827697e+07
4.771302e+01,9,4.2607617e+05,4.5184669e+06,4.9337694e+03,8.4987638e+06,9.8328253e+06,3.5680918e+07
4.774025e+01,12,4.2642534e+05,4.5184411e+06,3.8193300e+03,1.9829392e+07,2.0809975e+07,3.0549271e+07
4.774786e+01,10,4.2569660e+05,4.5181910e+06,4.8036730e+03,1.7780531e+07,2.1902690e+07,3.2621756e+07
4.777026e+01,12,4.2639747e+05,4.5185574e+06,4.0138406e+03,1.6537172e+07,2.7533993e+07,3.2793241e+07
4.777872e+01,12,4.2657082e+05,4.5181448e+06,3.7675141e+03,1.8822458e+07,1.5530161e+07,2.4766996e+07
4.777995e+01,9,4.2635285e+05,4.5183403e+06,3.8614139e+03,1.6388093e+07,2.4206831e+07,2.1687251e+07
4.778452e+01,10,4.2649191e+05,4.5180259e+06,5.4260294e+03,3.7881488e+06,1.8908529e+07,3.4750028e+07
4.784061e+01,9,4.2641781e+05,4.5183648e+06,5.8396623e+03,6.1639177e+06,1.9723028e+07,3.9872901e+07
4.784432e+01,12,4.2648590e+05,4.5184597e+06,4.1123416e+03,2.3766797e+07,1.7017054e+07,2.4796157e+07
4.784825e+01,9,4.2617660e+05,4.5181650e+06,5.7696830e+03,1.4274503e+07,2.5571482e+07,4.2830690e+07
4.784871e+01,9,4.2649193e+05,4.5188019e+06,4.4398418e+03,9.8327993e+06,2.4666352e+07,3.3336728e+07
4.785032e+01,8,4.2624107e+05,4.5182873e+06,5.6188702e+03,1.8591745e+07,3.2170795e+07,4.3236337e+07
4.785152e+01,9,4.2645530e+05,4.5189435e+06,4.4507818e+03,1.6617368e+07,2.8278308e+07,3.2942050e+07
4.787454e+01,11,4.2574805e+05,4.5181540e+06,4.6468415e+03,2.0525736e+07,1.8904618e+07,3.1793896e+07
4.787581e+01,10,4.2597228e+05,4.5187620e+06,5.2470825e+03,1.3810428e+07,1.8014406e+07,3.4031398e+07
4.788115e+01,13,4.2651053e+05,4.5187269e+06,4.1118023e+03,8.1905738e+06,1.1437139e+07,1.9815810e+07
4.793543e+01,7,4.2590085e+05,4.5185997e+06,5.0383031e+03,1.4075402e+07,1.0540533e+07,2.8787790e+07
4.794036e+01,10,4.2664474e+05,4.5185698e+06,4.0951431e+03,1.8051131e+07,2.3083628e+07,3.2407690e+07
4.794488e+01,12,4.2637934e+05,4.5182367e+06,3.9325225e+03,1.3262731e+07,2.7764724e+07,2.8710119e+07
4.794896e+01,10,4.2632401e+05,4.5183183e+06,4.9870003e+03,1.0310076e+07,6.0644779e+06,2.6013948e+07
4.795785e+01,11,4.2633310e+05,4.5180948e+06,5.2069283e+03,2.2057134e+07,2.6366516e+07,3.5794611e+07
4.797997e+01,10,4.2641720e+05,4.5181321e+06,5.4192404e+03,1.0344334e+07,4.8023660e+06,3.3143864e+07
4.798055e+01,12,4.2651012e+05,4.5190053e+06,4.1027403e+03,1.6320093e+07,2.5041862e+07,3.0354147e+07
4.798745e+01,10,4.2611134e+05,4.5187737e+06,5.2490483e+03,4.5768338e+06,1.3716774e+07,3.6417388e+07
4.802147e+01,9,4.2599662e+05,4.5187444e+06,5.4022628e+03,1.5957622e+06,1.6035394e+07,3.2236414e+07
4.803824e+01,11,4.2638929e+05,4.5186724e+06,4.5193591e+03,1.2666564e+07,2.9973028e+07,2.9031768e+07
4.803913e+01,12,4.2661665e+05,4.5182457e+06,4.6285321e+03,5.8012297e+06,4.0697309e+06,2.7147323e+07
4.804394e+01,13,4.2630714e+05,4.5183916e+06,4.2065321e+03,1.0843837e+07,2.3305966e+07,2.3079516e+07
4.804434e+01,8,4.2602952e+05,4.5179376e+06,5.4111372e+03,6.3024727e+06,1.2134343e+07,3.5473341e+07
4.804610e+01,9,4.2624185e+05,4.5181592e+06,5.7249372e+03,6.8664063e+06,2.2618977e+07,3.6554114e+07
4.805953e+01,11,4.2615995e+05,4.5189207e+06,4.5416832e+03,2.7369313e+07,2.6407367e+07,3.5754345e+07
4.806063e+01,10,4.2639165e+05,4.5186573e+06,5.1370083e+03,1.7107540e+07,6.5888762e+06,3.0787042e+07
4.806626e+01,11,4.2562709e+05,4.5184944e+06,4.3855289e+03,2.0640751e+07,2.3917627e+07,2.9494090e+07
4.807321e+01,10,4.2596652e+05,4.5183980e+06,4.3191247e+03,1.8127794e+07,2.4985422e+07,3.4812599e+07
4.808084e+01,10,4.2604913e+05,4.5185741e+06,4.7949476e+03,1.0649160e+07,4.0337807e+06,3.2682298e+07
4.808388e+01,10,4.2638407e+05,4.5182731e+06,5.8455568e+03,1.1554186e+06,4.5343979e+06,3.8173894e+07
4.809803e+01,12,4.2590563e+05,4.5181831e+06,4.5722441e+03,1.3792980e+07,1.1957426e+07,3.1994203e+07
4.810676e+01,11,4.2632046e+05,4.5178975e+06,4.5937331e+03,1.5306097e+07,1.8624100e+07,2.8300653e+07
4.813154e+01,9,4.2679269e+05,4.5183586e+06,4.1369650e+03,1.4236945e+07,2.2619414e+07,2.7001673e+07
4.815605e+01,12,4.2610240e+05,4.5184069e+06,5.0003574e+03,1.2397530e+07,2.1725046e+07,2.8987227e+07
4.816750e+01,8,4.2643780e+05,4.5183454e+06,5.3295479e+03,1.3132700e+07,9.4140633e+06,3.8518051e+07
4.817040e+01,10,4.2653924e+05,4.5180464e+06,4.7076385e+03,4.6882830e+06,1.8185246e+07,2.8868881e+07
4.817502e+01,12,4.2594750e+05,4.5181737e+06,3.9754758e+03,1.8714435e+07,2.0674260e+07,2.2763822e+07
4.819099e+01,6,4.2605284e+05,4.5179205e+06,5.1217728e+03,9.9442423e+06,1.6056852e+07,3.5462095e+07
4.819200e+01,10,4.2639305e+05,4.5181227e+06,5.3469642e+03,4.8434391e+06,2.1000590e+06,2.9002249e+07
4.820768e+01,10,4.2648930e+05,4.5189798e+06,3.9126696e+03,1.9463495e+07,2.0801473e+07,2.3579185e+07
4.821563e+01,11,4.2662445e+05,4.5187763e+06,4.9548435e+03,1.4392596e+07,1.1562126e+07,3.2383127e+07
4.822586e+01,8,4.2593765e+05,4.5184018e+06,4.6882958e+03,3.4549380e+07,3.5837901e+07,3.9162258e+07
4.822936e+01,11,4.2660224e+05,4.5182995e+06,4.5660419e+03,1.2158253e+07,2.5557871e+07,2.8055575e+07
4.824413e+01,10,4.2631747e+05,4.5182577e+06,4.3961729e+03,1.7377782e+07,2.2374255e+07,2.5353029e+07
4.824498e+01,7,4.2611453e+05,4.5185634e+06,5.1207996e+03,2.7699316e+07,3.6714841e+07,4.1643099e+07
4.828420e+01,8,4.2629444e+05,4.5184602e+06,5.8272362e+03,1.0976297e+07,1.4272612e+07,3.7826676e+07
4.829207e+01,9,4.2613159e+05,4.5181354e+06,5.1602629e+03,1.9673428e+07,3.7075575e+07,4.1408383e+07
4.829609e+01,10,4.2631441e+05,4.5187154e+06,5.5451598e+03,1.1790104e+07,1.5661997e+07,3.6748240e+07
4.829761e+01,9,4.2593975e+05,4.5185866e+06,4.7856597e+03,5.1394071e+06,2.1738066e+07,2.6664113e+07
4.829900e+01,9,4.2645659e+05,4.5179183e+06,5.1050507e+03,1.1288488e+07,1.9024918e+07,3.3018062e+07
4.830685e+01,10,4.2616395e+05,4.5180097e+06,4.8898743e+03,1.0663168e+07,3.1502632e+07,3.3260243e+07
4.833366e+01,10,4.2637055e+05,4.5183359e+06,5.6405892e+03,1.4860492e+07,2.3771061e+07,4.3738474e+07
4.834839e+01,9,4.2635688e+05,4.5183034e+06,5.7873056e+03,9.8592098e+06,2.0632357e+07,4.2866771e+07
4.836626e+01,8,4.2650510e+05,4.5183172e+06,5.3104119e+03,7.9014359e+06,1.1461154e+07,2.9634548e+07
4.838873e+01,8,4.2641523e+05,4.5182056e+06,5.9167093e+03,3.5995416e+06,5.7442861e+06,3.6949451e+07
4.839422e+01,8,4.2661717e+05,4.5183654e+06,4.6986507e+03,2.0377511e+07,3.0395335e+07,3.2027899e+07
4.839929e+01,13,4.2622190e+05,4.5185378e+06,3.7173969e+03,1.8917205e+07,1.7666764e+07,2.9190721e+07
4.841286e+01,12,4.2636674e+05,4.5189497e+06,4.7678270e+03,9.8769227e+06,1.4384347e+07,2.7216118e+07
4.841902e+01,9,4.2636723e+05,4.5181752e+06,5.4252207e+03,2.3918420e+07,3.3860145e+07,4.1872057e+07
4.843204e+01,13,4.2638079e+05,4.5186535e+06,4.4686921e+03,1.5810221e+07,1.4754745e+07,3.4668434e+07
4.843224e+01,10,4.2662319e+05,4.5180705e+06,4.8357295e+03,1.5390474e+07,2.3237806e+07,3.1724697e+07
4.844079e+01,6,4.2631284e+05,4.5190078e+06,3.7248589e+03,2.7222114e+07,2.6033762e+07,3.0001174e+07
4.844139e+01,9,4.2612387e+05,4.5187445e+06,5.1213883e+03,1.3400350e+07,3.0743521e+07,3.6808324e+07
4.844297e+01,12,4.2650717e+05,4.5187619e+06,3.4851257e+03,1.9920003e+07,1.8934434e+07,2.7463842e+07
4.847299e+01,8,4.2616849e+05,4.5182533e+06,5.2489531e+03,4.0902772e+06,2.4955151e+07,3.9185133e+07
4.847643e+01,11,4.2561213e+05,4.5185533e+06,3.8090010e+03,1.6885937e+07,1.6341139e+07,2.1986693e+07
4.849294e+01,13,4.2644236e+05,4.5190101e+06,4.3418996e+03,1.7507853e+06,1.4616329e+07,2.6186542e+07
4.849444e+01,6,4.2595146e+05,4.5184365e+06,5.5111443e+03,2.0137956e+07,2.3884376e+07,4.1624913e+07
4.850027e+01,11,4.2599660e+05,4.5181885e+06,4.1109141e+03,3.4840619e+07,3.2670248e+07,3.2266738e+07
4.851291e+01,12,4.2618841e+05,4.5189446e+06,3.6692756e+03,1.9620930e+07,1.8931110e+07,2.8338270e+07
4.851911e+01,11,4.2610849e+05,4.5186640e+06,4.3969205e+03,6.5903655e+06,1.4742332e+07,3.2115986e+07
4.853044e+01,8,4.2608073e+05,4.5182600e+06,5.8768812e+03,1.5254423e+06,2.2462254e+07,3.9170977e+07
4.853538e+01,12,4.2568463e+05,4.5188350e+06,4.0733764e+03,2.1065358e+07,2.0130406e+07,2.7135722e+07
4.854997e+01,11,4.2662756e+05,4.5184217e+06,3.7163740e+03,1.6415011e+07,1.4043523e+07,2.6269119e+07
4.855668e+01,9,4.2612968e+05,4.5186733e+06,3.6950786e+03,2.7579651e+07,1.5466747e+07,2.5044192e+07
4.855683e+01,9,4.2654452e+05,4.5184223e+06,5.4931899e+03,5.8159472e+06,2.3944243e+07,3.6414531e+07
4.857113e+01,10,4.2566023e+05,4.5182336e+06,3.6142197e+03,1.4700779e+07,2.2662918e+07,2.3258009e+07
4.858150e+01,10,4.2653166e+05,4.5179897e+06,4.7075065e+03,2.5131555e+07,2.7032675e+07,3.5966620e+07
4.859121e+01,8,4.2650141e+05,4.5181298e+06,5.7698566e+03,1.8181810e+06,8.1477496e+06,3.6118687e+07
4.861351e+01,7,4.2674946e+05,4.5186138e+06,4.6580798e+03,1.3649403e+07,2.4813931e+07,3.1960225e+07
4.864456e+01,10,4.2660689e+05,4.5183564e+06,4.8707347e+03,1.1543645e+06,1.3722581e+07,3.2635963e+07
4.864869e+01,9,4.2634052e+05,4.5184788e+06,5.6290277e+03,9.4928345e+06,1.7568805e+07,3.4594821e+07
4.865336e+01,13,4.2568036e+05,4.5185375e+06,3.5858329e+03,1.8675707e+07,2.0356588e+07,2.5692530e+07
4.866204e+01,10,4.2630626e+05,4.5190592e+06,4.4358070e+03,1.6937578e+07,1.8245292e+07,3.1450668e+07
4.866896e+01,10,4.2663635e+05,4.5185295e+06,5.1599758e+03,7.9093001e+06,1.1002923e+07,3.5705593e+07
4.867009e+01,10,4.2614237e+05,4.5184969e+06,5.5591555e+03,7.8363509e+06,1.1266238e+07,4.0177453e+07
4.868327e+01,12,4.2586354e+05,4.5183576e+06,4.1165443e+03,2.8976724e+07,3.4729424e+07,3.4623578e+07
4.868687e+01,11,4.2625481e+05,4.5189014e+06,5.0944592e+03,1.5448190e+07,2.0945957e+07,3.5071757e+07
4.868944e+01,11,4.2588072e+05,4.5185885e+06,5.0727664e+03,1.7958748e+07,1.3254704e+07,3.6538978e+07
4.871093e+01,12,4.2637953e+05,4.5182727e+06,4.3519940e+03,2.0615074e+07,3.4048998e+07,2.9178366e+07
4.871118e+01,8,4.2623064e+05,4.5181437e+06,5.0844624e+03,2.9919156e+07,3.6789286e+07,4.3705348e+07
4.872640e+01,10,4.2650732e+05,4.5180442e+06,5.2431510e+03,6.9021462e+06,7.0357440e+06,3.2481650e+07
4.872808e+01,9,4.2628845e+05,4.5180095e+06,5.2768489e+03,7.8585676e+06,2.8880912e+07,3.4925804e+07
4.872894e+01,7,4.2591089e+05,4.5183360e+06,5.5542547e+03,7.0093245e+06,2.8769387e+06,3.5314174e+07
4.874462e+01,7,4.2594018e+05,4.5180660e+06,5.4490615e+03,8.0533938e+06,2.1307174e+07,3.3898492e+07
4.876364e+01,9,4.2596586e+05,4.5190015e+06,4.5909240e+03,1.4143162e+07,1.8511493e+07,3.1514329e+07
4.876881e+01,10,4.2657764e+05,4.5183034e+06,5.5270921e+03,8.0029941e+06,1.7594532e+07,3.4522571e+07
4.876895e+01,12,4.2664314e+05,4.5185001e+06,4.8843913e+03,1.4078588e+07,1.8256819e+07,2.9257243e+07
4.878746e+01,10,4.2681696e+05,4.5185533e+06,4.3332569e+03,1.9480276e+07,1.8075998e+07,2.7792487e+07
4.879506e+01,10,4.2567718e+05,4.5182473e+06,4.8624424e+03,1.6060302e+07,1.7177635e+07,3.1618700e+07
4.879516e+01,11,4.2603793e+05,4.5180372e+06,5.2876048e+03,1.3797635e+07,1.8376162e+07,3.9239729e+07
4.880680e+01,8,4.2589243e+05,4.5182668e+06,4.7742674e+03,1.0730137e+07,5.4640276e+06,2.5437522e+07
4.880978e+01,11,4.2609375e+05,4.5190102e+06,4.1337997e+03,1.0970953e+07,2.6288060e+07,2.7356594e+07
4.881645e+01,11,4.2587172e+05,4.5179942e+06,3.8289157e+03,2.6481692e+07,3.0449334e+07,2.8829651e+07
4.882008e+01,9,4.2625720e+05,4.5180097e+06,5.4285866e+03,1.0565637e+07,3.0556587e+07,3.9659812e+07
4.882153e+01,8,4.2625246e+05,4.5178949e+06,5.6201960e+03,5.7709958e+06,1.6578667e+07,3.6494021e+07
4.882581e+01,12,4.2649953e+05,4.5180042e+06,4.6770709e+03,8.5748095e+06,1.6101417e+07,2.6878053e+07
4.883005e+01,12,4.2566282e+05,4.5182564e+06,3.7057798e+03,2.2847117e+07,2.2780974e+07,2.3814720e+07
4.884176e+01,11,4.2670390e+05,4.5184169e+06,4.0882481e+03,3.0520598e+07,3.1543659e+07,3.4047469e+07
4.884448e+01,0,4.2631945e+05,4.5179123e+06,5.0592645e+03,1.4809892e+07,2.9922320e+07,3.7269822e+07
4.888391e+01,11,4.2665266e+05,4.5187729e+06,4.4544011e+03,1.7067168e+07,1.5189894e+07,3.2700889e+07
4.889221e+01,10,4.2613907e+05,4.5180775e+06,5.0728853e+03,1.9035214e+07,2.8763996e+07,3.3595698e+07
4.889940e+01,9,4.2601383e+05,4.5183817e+06,4.1837685e+03,2.5110253e+07,2.0173778e+07,2.5867320e+07
4.891334e+01,10,4.2597849e+05,4.5179864e+06,4.8755785e+03,2.6963754e+07,3.1992714e+07,3.6492541e+07
4.891338e+01,9,4.2638504e+05,4.5180121e+06,5.3585325e+03,2.3705593e+07,2.9655611e+07,4.0695811e+07
4.893293e+01,11,4.2661169e+05,4.5181633e+06,4.9615596e+03,5.9872490e+06,1.1778816e+07,3.2894497e+07
4.893759e+01,10,4.2645449e+05,4.5181449e+06,5.8313019e+03,4.3733395e+06,1.1002281e+07,3.5700490e+07
4.894106e+01,11,4.2598767e+05,4.5187146e+06,5.0515514e+03,4.2613896e+06,1.0652472e+07,2.5707653e+07
4.894863e+01,12,4.2664425e+05,4.5189902e+06,3.7685874e+03,2.2630925e+07,2.5006000e+07,2.5765246e+07
4.895343e+01,9,4.2605564e+05,4.5184284e+06,5.1413762e+03,1.1953923e+07,2.9768909e+07,4.0898565e+07
4.895370e+01,11,4.2571335e+05,4.5189753e+06,3.4408474e+03,1.4521258e+07,2.1245627e+07,2.1511448e+07
4.895491e+01,10,4.2654686e+05,4.5187066e+06,5.1637716e+03,1.5794717e+07,2.4235149e+07,3.5781177e+07
4.898011e+01,9,4.2616226e+05,4.5178929e+06,5.2415347e+03,1.8619589e+07,2.0813932e+07,3.7864274e+07
4.898570e+01,11,4.2568920e+05,4.5185722e+06,4.2401899e+03,9.1021218e+06,1.6274652e+07,2.8543637e+07
4.899748e+01,6,4.2604303e+05,4.5178746e+06,4.7495066e+03,1.8603139e+07,2.6681542e+07,3.5535142e+07
4.899951e+01,12,4.2612768e+05,4.5187321e+06,3.5342610e+03,1.2547013e+07,2.6063728e+07,2.6436769e+07
4.900900e+01,12,4.2658559e+05,4.5186217e+06,3.9553286e+03,1.7352095e+07,1.2038977e+07,2.1088899e+07
4.902177e+01,12,4.2648384e+05,4.5189088e+06,4.0795236e+03,1.6599571e+07,3.0520267e+07,2.8446118e+07
4.903997e+01,9,4.2625542e+05,4.5186844e+06,5.1463243e+03,2.4020950e+07,2.9041516e+07,4.2429665e+07
4.904851e+01,11,4.2671419e+05,4.5187494e+06,4.4684203e+03,2.3758058e+07,2.7983559e+07,3.4006621e+07
4.906006e+01,11,4.2621394e+05,4.5181695e+06,4.8958448e+03,2.7423271e+07,2.8068423e+07,4.1504988e+07
4.906831e+01,11,4.2568826e+05,4.5184105e+06,4.9662680e+03,1.0817700e+07,9.6784389e+06,3.1579690e+07
4.907040e+01,11,4.2597338e+05,4.5178863e+06,4.4753892e+03,1.5389997e+07,2.7493717e+07,2.9233744e+07
4.907716e+01,10,4.2633006e+05,4.5179424e+06,5.3311573e+03,2.1729421e+06,2.3023410e+07,3.3897824e+07
4.908970e+01,11,4.2599831e+05,4.5188698e+06,5.1958393e+03,1.0816045e+07,1.5306991e+07,3.3198805e+07
4.909770e+01,11,4.2578651e+05,4.5188749e+06,4.4715214e+03,1.6671978e+07,1.5103125e+07,3.0210031e+07
4.910851e+01,9,4.2579053e+05,4.5185879e+06,4.8563099e+03,2.2210953e+07,2.0392210e+07,3.2160933e+07
4.911548e+01,9,4.2603332e+05,4.5183754e+06,5.2091880e+03,8.4098724e+06,1.7999893e+07,2.9043250e+07
4.911683e+01,11,4.2604525e+05,4.5186030e+06,4.6792013e+03,6.9480235e+06,1.4620986e+07,2.3400272e+07
4.912691e+01,13,4.2678910e+05,4.5185698e+06,3.9679051e+03,7.0356212e+06,1.1573666e+07,2.3191032e+07
4.912749e+01,7,4.2597815e+05,4.5184380e+06,5.0723396e+03,1.5680190e+06,1.3011172e+07,3.5734738e+07
4.912786e+01,8,4.2592096e+05,4.5182444e+06,5.4556640e+03,1.5889512e+07,2.3865275e+07,3.6297290e+07
4.914832e+01,10,4.2627818e+05,4.5187913e+06,5.2438824e+03,7.1204608e+06,1.4562472e+07,3.7382684e+07
4.915022e+01,10,4.2572526e+05,4.5181265e+06,4.5906007e+03,7.7896665e+06,2.2459420e+07,2.9937318e+07
4.915291e+01,12,4.2555128e+05,4.5185992e+06,3.9225445e+03,1.6098633e+07,1.9300110e+07,2.4324664e+07
4.915325e+01,10,4.2647703e+05,4.5185690e+06,4.7573549e+03,1.3920756e+07,2.9218573e+07,3.0534616e+07
4.915857e+01,10,4.2617269e+05,4.5183298e+06,5.0990998e+03,8.4520077e+06,1.5262833e+07,3.8562767e+07
4.917222e+01,10,4.2630646e+05,4.5178824e+06,4.5021186e+03,2.0036120e+07,2.9843411e+07,3.4064081e+07
4.917639e+01,9,4.2610066e+05,4.5186922e+06,5.0884748e+03,4.1549192e+06,2.6306075e+07,3.7146168e+07
4.919191e+01,11,4.2645853e+05,4.5185191e+06,3.9976462e+03,1.7195307e+07,1.8210340e+07,3.1516401e+07
4.919234e+01,6,4.2602112e+05,4.5184339e+06,5.9558856e+03,3.0345184e+06,4.9860010e+06,3.6880903e+07
4.920478e+01,11,4.2559950e+05,4.5186683e+06,4.3451623e+03,1.5402348e+07,1.9099958e+07,2.8422024e+07
4.920718e+01,12,4.2623180e+05,4.5185445e+06,4.4837489e+03,2.3605702e+06,1.8947485e+06,2.9215361e+07
4.921433e+01,11,4.2597377e+05,4.5179419e+06,4.8245946e+03,1.5478193e+06,2.0839533e+07,2.9791086e+07
4.922397e+01,10,4.2615865e+05,4.5180465e+06,5.3963176e+03,1.5064137e+07,2.2072280e+07,4.1563467e+07
4.922411e+01,11,4.2603461e+05,4.5182695e+06,5.3169766e+03,1.2193299e+07,7.5209438e+06,3.0005219e+07
4.925687e+01,8,4.2628433e+05,4.5186391e+06,5.2882702e+03,1.0872127e+07,2.8814516e+07,4.1070156e+07
4.928200e+01,10,4.2602099e+05,4.5183401e+06,4.2781593e+03,1.7895781e+07,2.7168134e+07,3.4826707e+07
4.931752e+01,9,4.2627110e+05,4.5188852e+06,4.8408304e+03,1.4285672e+07,2.5175087e+07,3.7120731e+07
4.936120e+01,11,4.2648099e+05,4.5181336e+06,5.0982647e+03,7.4904870e+06,1.4892115e+07,2.8353958e+07
4.940491e+01,9,4.2642828e+05,4.5184770e+06,4.5033400e+03,1.4689260e+07,3.2388032e+07,2.9411689e+07
4.942138e+01,11,4.2605224e+05,4.5178494e+06,4.3999395e+03,1.3776406e+07,1.8914221e+07,2.9996755e+07
4.942298e+01,10,4.2588146e+05,4.5186247e+06,5.1534504e+03,5.6521691e+06,1.8569967e+07,3.6656258e+07
4.943917e+01,11,4.2592430e+05,4.5189190e+06,4.4807935e+03,1.8080466e+07,1.9747339e+07,3.3079223e+07
4.946982e+01,12,4.2655235e+05,4.5182996e+06,4.1703914e+03,1.6033917e+07,1.0782200e+07,2.2962274e+07
4.948637e+01,10,4.2633441e+05,4.5181013e+06,5.8534990e+03,1.0421981e+07,1.0427446e+07,3.9098215e+07
4.951494e+01,13,4.2656536e+05,4.5186932e+06,3.6970905e+03,1.3547060e+07,2.1933425e+07,2.8256986e+07
4.952326e+01,9,4.2593052e+05,4.5182082e+06,5.8431880e+03,7.9097312e+06,1.5157579e+07,3.9213709e+07
4.953619e+01,8,4.2641479e+05,4.5183777e+06,5.3377264e+03,8.7458891e+06,1.0915870e+07,3.9188970e+07
4.956452e+01,8,4.2615843e+05,4.5183456e+06,5.4094819e+03,8.2437521e+06,3.4161188e+07,4.0473078e+07
4.956842e+01,10,4.2606943e+05,4.5183097e+06,5.1885892e+03,1.9935809e+07,2.3679901e+07,3.3309663e+07
4.957244e+01,11,4.2595535e+05,4.5181806e+06,5.2910817e+03,1.4255911e+07,8.8208527e+06,3.1742795e+07
4.957476e+01,9,4.2611790e+05,4.5187918e+06,5.4363767e+03,9.5923865e+06,9.6473257e+06,3.2467265e+07
4.959332e+01,13,4.2684943e+05,4.5186323e+06,3.9100713e+03,1.1761018e+07,1.7787579e+07,2.4627088e+07
4.959743e+01,9,4.2646513e+05,4.5185783e+06,4.8771985e+03,1.6729173e+07,2.4232653e+07,3.0211965e+07
4.959978e+01,11,4.2621098e+05,4.5180861e+06,5.1742934e+03,1.6908448e+07,1.7616080e+07,3.9774271e+07
4.961129e+01,13,4.2604481e+05,4.5190489e+06,4.4849034e+03,9.0388358e+06,1.8686021e+07,2.9964049e+07
4.961468e+01,9,4.2625763e+05,4.5188244e+06,4.8113146e+03,1.1651573e+07,2.6998983e+07,3.0714258e+07
4.962032e+01,10,4.2564960e+05,4.5184452e+06,4.8586638e+03,1.6157955e+07,2.3990913e+07,3.3843462e+07
4.963684e+01,8,4.2605556e+05,4.5191051e+06,4.4332581e+03,1.3105006e+07,1.6144787e+07,2.7550439e+07
4.965255e+01,11,4.2579616e+05,4.5183679e+06,5.0735946e+03,4.9044154e+06,2.0196528e+07,2.8932435e+07
4.966358e+01,11,4.2578072e+05,4.5187057e+06,5.1811145e+03,9.3391329e+06,9.9246769e+06,3.2551160e+07
4.969655e+01,7,4.2602201e+05,4.5188768e+06,3.8825115e+03,2.0372585e+07,1.6781702e+07,2.9312746e+07
4.969776e+01,10,4.2570132e+05,4.5184157e+06,5.2040979e+03,9.4711604e+06,9.8868443e+06,3.2937451e+07
4.974253e+01,9,4.2621344e+05,4.5180028e+06,5.3118262e+03,1.7641758e+07,3.0013616e+07,3.6489315e+07
4.975041e+01,10,4.2665810e+05,4.5185857e+06,5.1881424e+03,7.7760487e+06,1.8423798e+07,3.6539019e+07
4.976031e+01,12,4.2609733e+05,4.5178985e+06,3.1413698e+03,1.8516540e+07,2.0923067e+07,2.0188738e+07
4.977385e+01,11,4.2597524e+05,4.5188363e+06,4.1820950e+03,1.6420464e+07,1.9995427e+07,2.3534265e+07
4.978149e+01,9,4.2656354e+05,4.5180827e+06,5.4367383e+03,1.3309791e+07,1.4415336e+07,3.6365246e+07
4.979220e+01,13,4.2609977e+05,4.5190767e+06,4.3008105e+03,1.4204712e+07,2.3140935e+07,2.7561443e+07
4.979806e+01,12,4.2650228e+05,4.5187086e+06,4.0925624e+03,2.4910122e+07,2.1958483e+07,2.5469233e+07
4.980363e+01,10,4.2561002e+05,4.5186795e+06,3.9415654e+03,7.5501359e+06,1.3063130e+07,2.0615280e+07
4.981200e+01,13,4.2561837e+05,4.5186717e+06,4.3710995e+03,1.7058043e+07,2.2712561e+07,3.0141067e+07
4.981518e+01,11,4.2613595e+05,4.5191149e+06,4.0003208e+03,1.9427545e+07,2.5295459e+07,2.9422683e+07
4.983969e+01,10,4.2603012e+05,4.5180126e+06,5.7905673e+03,4.2899081e+06,7.6496292e+06,3.4957499e+07
4.984500e+01,10,4.2625537e+05,4.5178385e+06,4.2762555e+03,2.2847267e+07,2.2796296e+07,3.0176678e+07
4.985172e+01,10,4.2624689e+05,4.5180351e+06,5.4835495e+03,1.2172616e+06,8.0766239e+06,3.6813307e+07
4.986123e+01,9,4.2643679e+05,4.5180168e+06,4.4288440e+03,5.5073199e+06,1.7335962e+07,2.8420062e+07
4.986270e+01,9,4.2650781e+05,4.5180314e+06,5.1307226e+03,1.9373535e+07,3.0615394e+07,3.6359605e+07
