depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
3.9458399e+03,1.9654938e+07,2.3686996e+07,2.4941624e+07,-8.4181154e+06,-1.6774066e+06,2.0099638e+06
3.9471849e+03,1.9251632e+07,2.3620147e+07,2.4692337e+07,-8.5617560e+06,-1.5502719e+06,1.9137976e+06
3.9524657e+03,1.8639079e+07,2.1983058e+07,2.3856298e+07,-8.6129057e+06,-1.1574031e+06,1.8354871e+06
3.9371966e+03,1.9558749e+07,2.3563192e+07,2.4665488e+07,-8.4990442e+06,-1.6238276e+06,1.8327859e+06
3.9429998e+03,1.8748245e+07,2.3247275e+07,2.4200046e+07,-8.7543131e+06,-1.3496025e+06,1.7621029e+06
3.9514113e+03,1.9211699e+07,2.3210170e+07,2.4412957e+07,-8.6553149e+06,-1.4584364e+06,1.7700176e+06
3.9505742e+03,1.9007589e+07,2.4677880e+07,2.4815621e+07,-8.5615206e+06,-1.3708886e+06,1.7478780e+06
3.8865522e+03,1.9318557e+07,2.4016286e+07,2.4389353e+07,-8.4139923e+06,-1.5968123e+06,1.7336015e+06
3.9491904e+03,1.9515744e+07,2.3261564e+07,2.4476219e+07,-8.6021834e+06,-1.5125787e+06,1.7240765e+06
3.9250802e+03,1.8530020e+07,2.2846531e+07,2.4161337e+07,-8.6419675e+06,-1.4167636e+06,2.0197268e+06
3.8016527e+03,1.8525797e+07,2.2448851e+07,2.4250470e+07,-6.7375498e+06,-1.0695209e+06,2.7520361e+06
3.9447323e+03,1.9215325e+07,2.4447494e+07,2.4723330e+07,-8.5492990e+06,-1.4360141e+06,1.6581241e+06
3.9122026e+03,1.7836153e+07,2.0158354e+07,2.2814566e+07,-8.4349307e+06,-7.8914634e+05,1.8908085e+06
3.9555953e+03,1.8691423e+07,2.3070420e+07,2.4460001e+07,-8.3742330e+06,-1.2142004e+06,2.0045842e+06
3.8960533e+03,1.9127032e+07,2.3201776e+07,2.4561647e+07,-7.7859952e+06,-1.3196944e+06,2.1862445e+06
3.9367219e+03,1.9060096e+07,2.3360103e+07,2.4415440e+07,-8.5745221e+06,-1.4569099e+06,1.8407339e+06
4.0521605e+03,1.5790410e+07,1.4030031e+07,2.0781019e+07,-8.7756692e+06,6.2669499e+05,2.0585407e+06
3.8658561e+03,1.9122526e+07,2.3108223e+07,2.4047300e+07,-8.2695255e+06,-1.5339835e+06,1.8716513e+06
3.9295620e+03,1.8625249e+07,2.2617991e+07,2.3997087e+07,-8.6332842e+06,-1.3246917e+06,1.8661208e+06
3.8233837e+03,1.9272468e+07,2.3410463e+07,2.4603884e+07,-7.0965753e+06,-1.3462388e+06,2.4407767e+06
3.9565373e+03,1.8875865e+07,2.4675837e+07,2.4795336e+07,-8.5865832e+06,-1.3115427e+06,1.7470106e+06
3.8860443e+03,1.8866000e+07,2.3125613e+07,2.4143110e+07,-8.2436189e+06,-1.3970895e+06,1.9515489e+06
3.9451328e+03,1.9172871e+07,2.3074335e+07,2.4302168e+07,-8.6544142e+06,-1.4401720e+06,1.7531853e+06
3.8558880e+03,1.8339913e+07,2.2377258e+07,2.4042197e+07,-7.6740382e+06,-1.1879654e+06,2.4194791e+06
3.8220052e+03,1.8612598e+07,2.2671477e+07,2.4300947e+07,-6.9966512e+06,-1.1193882e+06,2.6064682e+06
3.7512449e+03,1.9907535e+07,2.5472611e+07,2.5015537e+07,-6.6204225e+06,-1.5459782e+06,2.2152235e+06
3.7631701e+03,1.5945695e+07,1.3068745e+07,1.9368423e+07,-7.6684085e+06,1.2901794e+05,2.2359111e+06
3.9630868e+03,1.8589589e+07,2.2924518e+07,2.4487623e+07,-8.2498043e+06,-1.1045614e+06,2.0731539e+06
3.8698404e+03,1.8689361e+07,2.1641301e+07,2.3844924e+07,-7.5458877e+06,-1.0405564e+06,2.2820467e+06
3.9200621e+03,1.7995634e+07,2.0279380e+07,2.3330521e+07,-7.8990875e+06,-7.1296559e+05,2.2533852e+06
4.0521605e+03,1.5790410e+07,1.4030031e+07,2.0781019e+07,-8.7756692e+06,6.2669499e+05,2.0585407e+06
3.9023859e+03,1.8026208e+07,1.9849960e+07,2.2937635e+07,-8.0902311e+06,-7.7410357e+05,2.0999233e+06
3.9064647e+03,1.8763272e+07,2.2889783e+07,2.4089483e+07,-8.4064518e+06,-1.3603636e+06,1.9212542e+06
3.8633366e+03,1.8442668e+07,2.0956264e+07,2.3424919e+07,-7.6693742e+06,-9.5995042e+05,2.2276071e+06
3.8863199e+03,1.8820960e+07,2.3971624e+07,2.4613266e+07,-7.8159586e+06,-1.2565643e+06,2.1277291e+06
3.8029886e+03,1.8958131e+07,2.1520959e+07,2.3584835e+07,-7.4019109e+06,-1.2902196e+06,2.2897366e+06
3.8846867e+03,1.8763255e+07,2.2802521e+07,2.4146578e+07,-7.9071998e+06,-1.2090578e+06,2.0965872e+06
3.7859847e+03,1.8190132e+07,2.1052398e+07,2.3225143e+07,-7.1201954e+06,-9.3178546e+05,2.4168493e+06
3.7888080e+03,1.9033970e+07,2.3689673e+07,2.4539662e+07,-6.8195115e+06,-1.2755424e+06,2.4964190e+06
3.7363712e+03,1.9960239e+07,2.5491197e+07,2.5003075e+07,-6.4905816e+06,-1.5532592e+06,2.2456278e+06
3.6821357e+03,1.6105589e+07,1.3118037e+07,1.9126863e+07,-7.1186271e+06,1.0127979e+05,2.2853391e+06
3.9236763e+03,1.8211449e+07,2.1234329e+07,2.3671996e+07,-7.9964348e+06,-8.6510190e+05,2.1670161e+06
3.8203374e+03,1.8841142e+07,2.0549103e+07,2.3440336e+07,-6.9901187e+06,-9.1431646e+05,2.4383501e+06
3.9126519e+03,1.7448364e+07,1.8723536e+07,2.2745680e+07,-7.6350561e+06,-3.5868660e+05,2.4254063e+06
3.8724483e+03,1.5921699e+07,1.3514560e+07,1.9944823e+07,-7.9729150e+06,3.8345672e+05,2.1687036e+06
3.9099460e+03,1.7665816e+07,1.8883946e+07,2.2556174e+07,-8.0748349e+06,-5.5873959e+05,2.1423550e+06
3.9037516e+03,1.8031998e+07,2.0584362e+07,2.3154082e+07,-8.1732956e+06,-8.5302357e+05,2.0459378e+06
3.8732298e+03,1.8327601e+07,2.0652381e+07,2.3297160e+07,-7.7620966e+06,-9.0256807e+05,2.2019694e+06
3.8689624e+03,1.8800717e+07,2.3066976e+07,2.4259551e+07,-7.6901016e+06,-1.2018471e+06,2.1718941e+06
3.8210219e+03,1.8557756e+07,2.0906803e+07,2.3335616e+07,-7.2919490e+06,-9.5532034e+05,2.2994553e+06
3.9267160e+03,1.5394983e+07,1.2883758e+07,2.0063686e+07,-7.7841367e+06,8.0194730e+05,2.4377417e+06
3.8774410e+03,1.5277657e+07,1.2534198e+07,1.9820390e+07,-7.4207597e+06,8.2941843e+05,2.5687778e+06
3.8113447e+03,1.7053944e+07,1.7487161e+07,2.1947852e+07,-6.8386377e+06,-1.0769586e+05,2.6478147e+06
3.7366849e+03,1.7136139e+07,1.6886209e+07,2.1095146e+07,-6.9722321e+06,-2.6387615e+05,2.3254554e+06
3.7243475e+03,1.5902060e+07,1.3003495e+07,1.9308850e+07,-7.1457862e+06,2.6589212e+05,2.3774900e+06
3.8512705e+03,1.7195372e+07,1.7255920e+07,2.1871423e+07,-7.3484065e+06,-2.0038048e+05,2.4299387e+06
3.8036628e+03,1.7111607e+07,1.6291221e+07,2.1240762e+07,-7.1858306e+06,-1.2985023e+05,2.3968898e+06
3.9084245e+03,1.5014512e+07,1.2503997e+07,2.0102457e+07,-7.2642213e+06,9.8373204e+05,2.7793406e+06
3.8354537e+03,1.4926931e+07,9.8534503e+06,1.8288807e+07,-7.6490845e+06,1.0156989e+06,2.2962169e+06
3.8436747e+03,1.7690077e+07,1.8163299e+07,2.2177889e+07,-7.4597390e+06,-4.5259008e+05,2.3034805e+06
3.7103898e+03,1.6464410e+07,1.4827197e+07,1.9845670e+07,-7.3330746e+06,-1.0075619e+05,2.1618753e+06
3.8737008e+03,1.7203576e+07,1.7513248e+07,2.1995042e+07,-7.5876396e+06,-2.5064911e+05,2.3683368e+06
3.8789238e+03,1.7805349e+07,1.9435417e+07,2.2805944e+07,-7.6570218e+06,-5.8295820e+05,2.2776611e+06
3.7901647e+03,1.7147242e+07,1.7199183e+07,2.1589988e+07,-7.0379110e+06,-2.1858365e+05,2.4627219e+06
3.8790146e+03,1.5009187e+07,1.1020877e+07,1.8982055e+07,-7.7269862e+06,9.8815799e+05,2.3616454e+06
3.8052919e+03,1.5596810e+07,1.2743578e+07,1.9546826e+07,-7.3297823e+06,5.5651584e+05,2.4473583e+06
3.7542204e+03,1.6873721e+07,1.6702915e+07,2.1294788e+07,-6.6764677e+06,-5.6567261e+04,2.5891547e+06
3.4390634e+03,1.6022515e+07,1.2824734e+07,1.8091548e+07,-5.4094358e+06,2.7772071e+05,2.4545139e+06
3.7007097e+03,1.6060359e+07,1.4349609e+07,1.9929779e+07,-6.6970723e+06,1.9453009e+05,2.5627340e+06
3.8074770e+03,1.5369169e+07,1.2106182e+07,1.9311383e+07,-7.1447257e+06,7.9172304e+05,2.4915541e+06
3.5118519e+03,1.6938215e+07,1.4741792e+07,1.9359787e+07,-5.7109711e+06,-9.1830532e+04,2.4277407e+06
3.8751315e+03,1.5544019e+07,1.3565378e+07,2.0383648e+07,-7.2382107e+06,6.7986550e+05,2.6700664e+06
3.6352060e+03,1.5304551e+07,1.0868499e+07,1.8015603e+07,-6.4098249e+06,7.8811341e+05,2.4356655e+06
3.7293919e+03,1.7013732e+07,1.6231811e+07,2.0858616e+07,-6.8193895e+06,-1.3197095e+05,2.3953638e+06
3.7314541e+03,1.5587186e+07,1.3132610e+07,1.9263558e+07,-7.2200326e+06,3.6224439e+05,2.3576272e+06
3.7798492e+03,1.6511843e+07,1.4954101e+07,2.0474115e+07,-7.1112295e+06,1.3868618e+05,2.4033349e+06
3.8188154e+03,1.6439696e+07,1.5360734e+07,2.0859291e+07,-7.1942129e+06,1.6586631e+05,2.4852258e+06
3.7981374e+03,1.6528964e+07,1.5579060e+07,2.0916679e+07,-7.0180112e+06,1.2827856e+05,2.5249417e+06
3.5978875e+03,1.5002296e+07,9.9099166e+06,1.7379878e+07,-6.2742615e+06,9.4138545e+05,2.4096087e+06
3.7046597e+03,1.4545107e+07,9.0048281e+06,1.7476634e+07,-6.8090632e+06,1.1567353e+06,2.4936902e+06
3.6412634e+03,1.5749287e+07,1.3203782e+07,1.9182624e+07,-6.2264948e+06,4.8461285e+05,2.5920602e+06
3.3588333e+03,1.6102012e+07,1.2605965e+07,1.7653362e+07,-5.0274340e+06,2.3340483e+05,2.4263707e+06
3.6863300e+03,1.5853591e+07,1.3640037e+07,1.9541948e+07,-6.6127630e+06,3.3065471e+05,2.5583013e+06
3.7165257e+03,1.6304250e+07,1.4353128e+07,1.9927436e+07,-6.6829665e+06,3.0000922e+05,2.4141726e+06
3.4905747e+03,1.6439187e+07,1.3474585e+07,1.8698576e+07,-5.5467205e+06,1.8469164e+05,2.4680338e+06
3.5155568e+03,1.6155333e+07,1.3827231e+07,1.8829819e+07,-5.8150591e+06,1.6961670e+05,2.4480021e+06
3.5562475e+03,1.5473989e+07,1.0796703e+07,1.7650908e+07,-5.9824692e+06,7.5286281e+05,2.3979498e+06
3.4619732e+03,1.6071775e+07,1.3567208e+07,1.8346841e+07,-5.8210577e+06,8.1986750e+04,2.3308730e+06
3.3818181e+03,1.5760982e+07,1.3113492e+07,1.7711219e+07,-5.5537498e+06,1.0146418e+05,2.3131112e+06
3.5072230e+03,1.5652674e+07,1.1136811e+07,1.7564723e+07,-5.8503938e+06,5.8473634e+05,2.3508831e+06
3.6606891e+03,1.5692304e+07,1.2062259e+07,1.8642427e+07,-6.4987997e+06,6.2452552e+05,2.4004645e+06
3.5924864e+03,1.6082049e+07,1.3266885e+07,1.8964948e+07,-6.0843224e+06,3.5416909e+05,2.4644605e+06
3.5128483e+03,1.4994005e+07,9.5979758e+06,1.6828725e+07,-5.9174111e+06,9.2158864e+05,2.3553850e+06
3.6653449e+03,1.5131557e+07,1.0676255e+07,1.8071267e+07,-6.5602226e+06,8.4517653e+05,2.4786600e+06
3.4974337e+03,1.5759588e+07,1.3007882e+07,1.8473619e+07,-5.4929747e+06,4.3978195e+05,2.5908684e+06
3.3808163e+03,1.6106579e+07,1.2514072e+07,1.7686555e+07,-5.1552148e+06,2.6176316e+05,2.3947719e+06
3.5132088e+03,1.5712579e+07,1.2125729e+07,1.8062649e+07,-5.7584759e+06,5.0670398e+05,2.4465327e+06
3.5366514e+03,1.5913196e+07,1.2608054e+07,1.8345392e+07,-5.9203758e+06,4.1601508e+05,2.3884307e+06
3.4461354e+03,1.5829511e+07,1.2066046e+07,1.7738136e+07,-5.4295088e+06,4.6488324e+05,2.4075428e+06
3.3571684e+03,1.5139708e+07,9.7260677e+06,1.6074894e+07,-5.2635734e+06,8.0615000e+05,2.2092126e+06
3.3785966e+03,1.6201654e+07,1.1191054e+07,1.7088677e+07,-4.9822803e+06,5.7375564e+05,2.2644419e+06
3.4541318e+03,1.5844812e+07,1.2554281e+07,1.7872935e+07,-5.7273127e+06,2.8661121e+05,2.3282270e+06
3.3364419e+03,1.5823904e+07,1.2350365e+07,1.7196698e+07,-5.2484050e+06,2.2546331e+05,2.2588468e+06
3.3634660e+03,1.5472289e+07,1.0765573e+07,1.6669369e+07,-5.2036764e+06,6.0624148e+05,2.2908259e+06
3.4119438e+03,1.5787049e+07,1.2165535e+07,1.7529533e+07,-5.4499418e+06,3.6819905e+05,2.3310426e+06
3.4637998e+03,1.5138503e+07,9.4735251e+06,1.6514691e+07,-5.5620860e+06,1.0121425e+06,2.2582138e+06
3.3727279e+03,1.5503176e+07,9.8006755e+06,1.6314199e+07,-5.1449190e+06,8.0793113e+05,2.2378988e+06
3.4923533e+03,1.5550716e+07,1.1433370e+07,1.7579047e+07,-5.8194866e+06,5.5317418e+05,2.3586461e+06
3.4183613e+03,1.5718050e+07,1.1601381e+07,1.7437646e+07,-5.1856319e+06,5.9198919e+05,2.4340164e+06
3.4146199e+03,1.5426947e+07,1.0532093e+07,1.6856942e+07,-5.4037729e+06,6.6390546e+05,2.3460719e+06
3.4539028e+03,1.5796640e+07,1.1353627e+07,1.7410058e+07,-5.4613765e+06,6.1867967e+05,2.3161350e+06
3.4722035e+03,1.6649068e+07,1.1031322e+07,1.7425672e+07,-5.0597627e+06,8.9831405e+05,2.1067941e+06
3.4312719e+03,1.5633349e+07,1.1013521e+07,1.7153502e+07,-5.3354498e+06,6.8879135e+05,2.3321793e+06
3.3697804e+03,1.4924697e+07,8.9583094e+06,1.5733587e+07,-5.3357713e+06,9.8653957e+05,2.1585350e+06
3.3708906e+03,1.6378260e+07,1.1644937e+07,1.7227969e+07,-4.9392532e+06,5.0854371e+05,2.2211964e+06
3.4624705e+03,1.6585960e+07,1.1644072e+07,1.7651462e+07,-5.2293053e+06,6.4632013e+05,2.1740758e+06
3.3832843e+03,1.5558633e+07,1.1359994e+07,1.6936199e+07,-5.3938448e+06,5.1290008e+05,2.2288052e+06
3.3698748e+03,1.5211188e+07,9.6660145e+06,1.6146586e+07,-5.0965618e+06,9.5237745e+05,2.2153298e+06
3.4212901e+03,1.5573155e+07,9.2123626e+06,1.6255571e+07,-5.1201669e+06,1.1232766e+06,2.1520963e+06
3.4660274e+03,1.4600441e+07,7.2779070e+06,1.5445636e+07,-5.4521984e+06,1.5677942e+06,2.1403999e+06
3.3978670e+03,1.5331757e+07,9.0948867e+06,1.6074049e+07,-5.1818876e+06,1.0394325e+06,2.1930389e+06
3.4358691e+03,1.5184735e+07,9.4201368e+06,1.6356109e+07,-5.4116646e+06,1.0177610e+06,2.2299904e+06
3.4156918e+03,1.5688954e+07,1.0665370e+07,1.6926554e+07,-5.2245408e+06,7.5426231e+05,2.2849581e+06
3.4137082e+03,1.5316220e+07,1.0012549e+07,1.6555795e+07,-5.3344561e+06,8.5191079e+05,2.2718956e+06
3.4396131e+03,1.5048292e+07,8.9344744e+06,1.6140570e+07,-5.3015710e+06,1.2147993e+06,2.2115901e+06
3.5245261e+03,1.7305186e+07,1.0514742e+07,1.7533097e+07,-4.7843200e+06,1.2586374e+06,1.9668458e+06
3.4246405e+03,1.5278050e+07,9.6974881e+06,1.6446250e+07,-5.1626321e+06,1.0908291e+06,2.2334416e+06
3.3970696e+03,1.5149146e+07,8.3186838e+06,1.5626303e+07,-5.1944718e+06,1.2376667e+06,2.0897030e+06
3.3487772e+03,1.6266145e+07,1.1278482e+07,1.6907190e+07,-4.9206853e+06,5.4031159e+05,2.1691863e+06
3.4632091e+03,1.6896466e+07,1.1814253e+07,1.7771073e+07,-5.1401017e+06,6.2742780e+05,2.1342520e+06
3.4173256e+03,1.5895634e+07,9.1699547e+06,1.6220866e+07,-4.9490014e+06,1.2027937e+06,2.0485087e+06
3.4026988e+03,1.4361465e+07,6.8032229e+06,1.4906589e+07,-4.9961992e+06,1.7668631e+06,2.1167912e+06
3.4579211e+03,1.5775738e+07,7.0437596e+06,1.5477525e+07,-4.8356758e+06,1.7768009e+06,1.9325984e+06
3.4543053e+03,1.5185361e+07,8.3931251e+06,1.5964692e+07,-5.2673350e+06,1.3703442e+06,2.1266116e+06
3.3940949e+03,1.4932532e+07,8.1970608e+06,1.5574070e+07,-5.0762008e+06,1.3397043e+06,2.1508419e+06
3.5206979e+03,1.6867476e+07,1.0848438e+07,1.7607446e+07,-5.0035820e+06,1.1176367e+06,2.0715987e+06
3.4397722e+03,1.6231306e+07,1.0668404e+07,1.7078636e+07,-5.0313029e+06,9.1221866e+05,2.1636761e+06
3.4507148e+03,1.5862982e+07,1.0068483e+07,1.6807015e+07,-5.1371142e+06,1.0444490e+06,2.1678775e+06
3.5222094e+03,1.4668081e+07,7.7668181e+06,1.5963336e+07,-5.4783617e+06,1.6638380e+06,2.1966886e+06
3.6339265e+03,1.6241846e+07,7.8004656e+06,1.6701477e+07,-5.0361779e+06,2.1320485e+06,1.9425586e+06
3.5154442e+03,1.6101037e+07,1.0592994e+07,1.7410977e+07,-5.0943904e+06,1.1843067e+06,2.2109836e+06
3.4301670e+03,1.4774559e+07,6.9389409e+06,1.5141795e+07,-4.9800826e+06,1.7961879e+06,2.0603653e+06
3.3524705e+03,1.6250723e+07,1.1228929e+07,1.6901424e+07,-4.9252577e+06,5.6179314e+05,2.1694123e+06
3.4697893e+03,1.6913148e+07,1.1660437e+07,1.7736176e+07,-5.1082711e+06,6.9752237e+05,2.1201578e+06
3.4385577e+03,1.5180534e+07,8.4628044e+06,1.5933755e+07,-5.0802443e+06,1.4253505e+06,2.1355183e+06
3.3637736e+03,1.5468816e+07,7.6056115e+06,1.5237690e+07,-4.3222530e+06,1.7564638e+06,1.9855034e+06
3.4579211e+03,1.5775738e+07,7.0437596e+06,1.5477525e+07,-4.8356758e+06,1.7768009e+06,1.9325984e+06
3.4251627e+03,1.4242166e+07,6.0387932e+06,1.4634926e+07,-5.1706379e+06,1.8849935e+06,2.0657102e+06
3.4625802e+03,1.5598577e+07,9.3376885e+06,1.6509771e+07,-5.0527914e+06,1.3138242e+06,2.1590982e+06
3.4664604e+03,1.5830929e+07,9.5436628e+06,1.6651707e+07,-4.9290990e+06,1.3429626e+06,2.1365783e+06
3.5039232e+03,1.6963581e+07,1.0607765e+07,1.7468018e+07,-4.7134308e+06,1.2570114e+06,2.0594343e+06
3.5882900e+03,1.5105252e+07,7.7929386e+06,1.6345501e+07,-5.4211804e+06,1.8773678e+06,2.1342827e+06
3.4733413e+03,1.5091966e+07,7.7529707e+06,1.5774117e+07,-5.0431295e+06,1.7133815e+06,2.0991237e+06
3.5408792e+03,1.5931177e+07,7.8516580e+06,1.6252460e+07,-4.8369108e+06,1.9520403e+06,1.9823214e+06
3.5061416e+03,1.5772399e+07,8.2108797e+06,1.6241008e+07,-4.8544579e+06,1.7663434e+06,2.0443110e+06
3.4224623e+03,1.5383985e+07,7.8353964e+06,1.5599908e+07,-4.6859064e+06,1.7123838e+06,2.0350075e+06
3.4048212e+03,1.6360417e+07,9.7195493e+06,1.6507255e+07,-4.4979470e+06,1.2866529e+06,2.0467516e+06
3.4436721e+03,1.6352664e+07,9.6862452e+06,1.6670390e+07,-4.7069274e+06,1.2957956e+06,2.0507465e+06
3.3879761e+03,1.5238036e+07,7.7267784e+06,1.5371013e+07,-4.6361695e+06,1.6524863e+06,2.0413361e+06
3.3609655e+03,1.5506020e+07,6.9518198e+06,1.4941903e+07,-4.1012316e+06,1.9939780e+06,1.9192379e+06
3.4455996e+03,1.6305807e+07,8.1241112e+06,1.5983721e+07,-4.5031637e+06,1.6980393e+06,1.9383849e+06
3.4328899e+03,1.6932507e+07,9.1740780e+06,1.6489280e+07,-4.0731481e+06,1.6744098e+06,1.9259181e+06
3.4419643e+03,1.5860405e+07,9.4701666e+06,1.6504218e+07,-4.8620573e+06,1.3023909e+06,2.1187654e+06
3.3583183e+03,1.6803756e+07,1.0668340e+07,1.6774269e+07,-4.1521536e+06,1.1196747e+06,2.0384110e+06
3.4085488e+03,1.6725587e+07,8.2146139e+06,1.5908885e+07,-3.8979241e+06,1.8989502e+06,1.8605185e+06
3.5389513e+03,1.4951267e+07,6.4237954e+06,1.5481802e+07,-4.9534879e+06,2.2600629e+06,2.0225390e+06
3.3858261e+03,1.5922594e+07,8.1156224e+06,1.5644147e+07,-4.1945696e+06,1.7669541e+06,1.9763155e+06
3.5066304e+03,1.6160265e+07,8.0395691e+06,1.6214482e+07,-4.5590911e+06,1.9409894e+06,1.9595157e+06
3.4443583e+03,1.6210262e+07,8.5957185e+06,1.6178458e+07,-4.4318030e+06,1.6902344e+06,1.9890326e+06
3.4122261e+03,1.6107685e+07,8.5360232e+06,1.5978418e+07,-4.3416075e+06,1.6643948e+06,1.9859996e+06
3.3994617e+03,1.6590069e+07,9.5698604e+06,1.6450260e+07,-4.2707831e+06,1.4091029e+06,1.9980964e+06
3.4653269e+03,1.6068678e+07,8.4822638e+06,1.6202616e+07,-4.5824594e+06,1.7107743e+06,2.0024964e+06
3.3943693e+03,1.5988255e+07,8.0503603e+06,1.5659405e+07,-4.2472428e+06,1.7609765e+06,1.9573317e+06
3.3715646e+03,1.5504439e+07,6.6134805e+06,1.4842235e+07,-4.0530212e+06,2.1223237e+06,1.8930848e+06
3.4497307e+03,1.6377717e+07,8.5155686e+06,1.6192099e+07,-4.4026533e+06,1.7116095e+06,1.9593323e+06
3.4247860e+03,1.7144478e+07,9.3465458e+06,1.6559661e+07,-3.9030964e+06,1.6981077e+06,1.9050007e+06
3.4412459e+03,1.6313528e+07,9.0973553e+06,1.6402099e+07,-4.4970754e+06,1.5329138e+06,2.0166587e+06
3.3870294e+03,1.6067886e+07,8.4799958e+06,1.5826854e+07,-4.2524421e+06,1.6450632e+06,1.9759562e+06
3.4048222e+03,1.6704748e+07,7.9698522e+06,1.5778372e+07,-3.8386573e+06,1.9698584e+06,1.8408065e+06
3.4977495e+03,1.5197845e+07,6.7482961e+06,1.5463762e+07,-4.7011710e+06,2.1847353e+06,1.9960519e+06
3.3557644e+03,1.5299585e+07,6.5179734e+06,1.4697601e+07,-4.0388564e+06,2.1271727e+06,1.9174462e+06
3.4432507e+03,1.5991424e+07,7.7664320e+06,1.5766618e+07,-4.3064661e+06,1.9536516e+06,1.9449270e+06
3.3793865e+03,1.5472419e+07,6.3530309e+06,1.4768092e+07,-4.0479353e+06,2.1945047e+06,1.8850279e+06
3.4050339e+03,1.6055597e+07,8.3802863e+06,1.5866893e+07,-4.3046644e+06,1.6969703e+06,1.9772908e+06
3.3896506e+03,1.5998595e+07,8.0235030e+06,1.5627024e+07,-4.1837836e+06,1.7875333e+06,1.9470836e+06
3.4743830e+03,1.5949784e+07,7.7548346e+06,1.5902414e+07,-4.4869450e+06,1.9518373e+06,1.9556212e+06
3.4033553e+03,1.5751977e+07,7.1474926e+06,1.5269527e+07,-4.1624061e+06,2.0388741e+06,1.9173879e+06
3.4216201e+03,1.4773798e+07,5.5556058e+06,1.4507118e+07,-4.3553980e+06,2.4032004e+06,1.9312781e+06
3.4700621e+03,1.5117673e+07,5.8415441e+06,1.4918040e+07,-4.4649075e+06,2.3984827e+06,1.9204023e+06
3.3806793e+03,1.6702292e+07,8.8623944e+06,1.6068949e+07,-3.8753118e+06,1.7053256e+06,1.9159861e+06
3.4137910e+03,1.6003725e+07,8.0153319e+06,1.5741567e+07,-4.2829195e+06,1.8104918e+06,1.9581816e+06
3.3813366e+03,1.5812210e+07,7.6134404e+06,1.5377911e+07,-4.1609392e+06,1.8700446e+06,1.9367592e+06
3.4115627e+03,1.6466554e+07,8.2369152e+06,1.5895763e+07,-4.0507656e+06,1.8469592e+06,1.9034988e+06
3.4582572e+03,1.5247509e+07,6.3581082e+06,1.5109377e+07,-4.4386718e+06,2.2693083e+06,1.9415712e+06
3.3468608e+03,1.5136623e+07,6.5313596e+06,1.4633462e+07,-4.0637063e+06,2.1103672e+06,1.9397818e+06
3.4299361e+03,1.6186365e+07,8.1523851e+06,1.5902661e+07,-4.1866004e+06,1.8969299e+06,1.9480997e+06
3.2883257e+03,1.5571152e+07,7.1022008e+06,1.4677021e+07,-3.6900515e+06,1.9770943e+06,1.9097625e+06
3.3568911e+03,1.5269039e+07,6.8940615e+06,1.4861333e+07,-4.1388269e+06,2.0129554e+06,1.9533860e+06
3.3872834e+03,1.6157595e+07,8.1237950e+06,1.5685674e+07,-4.0753939e+06,1.8110933e+06,1.9337071e+06
3.4403680e+03,1.5917066e+07,7.6739968e+06,1.5701700e+07,-4.3224324e+06,1.9564578e+06,1.9454490e+06
3.4130058e+03,1.5576327e+07,6.9904911e+06,1.5217732e+07,-4.1690255e+06,2.1412505e+06,1.9383217e+06
3.3650355e+03,1.4039340e+07,4.4750014e+06,1.3648044e+07,-4.2063775e+06,2.6047664e+06,1.9330101e+06
3.4526689e+03,1.5509452e+07,6.7580117e+06,1.5298360e+07,-4.4064106e+06,2.1577631e+06,1.9351062e+06
3.3526932e+03,1.5780279e+07,7.4103455e+06,1.5150855e+07,-3.9254459e+06,1.9683629e+06,1.9217995e+06
3.3761247e+03,1.5366872e+07,7.0368389e+06,1.5031299e+07,-4.2200050e+06,1.9868979e+06,1.9571524e+06
3.3426489e+03,1.5325654e+07,6.5975079e+06,1.4673633e+07,-4.0031190e+06,2.0820413e+06,1.9126467e+06
3.4207155e+03,1.6196840e+07,7.8273570e+06,1.5718880e+07,-4.1419013e+06,1.9307689e+06,1.9122766e+06
3.4384725e+03,1.5440245e+07,6.7262054e+06,1.5205975e+07,-4.3304292e+06,2.1785850e+06,1.9386831e+06
3.3923847e+03,1.5295418e+07,6.7446788e+06,1.4967246e+07,-4.1761223e+06,2.1504376e+06,1.9529473e+06
3.4023838e+03,1.5636767e+07,7.2324763e+06,1.5282183e+07,-4.1329044e+06,2.0800789e+06,1.9473610e+06
3.3636642e+03,1.5575492e+07,7.0871377e+06,1.5027940e+07,-4.0156606e+06,2.0378444e+06,1.9290228e+06
3.3926472e+03,1.5213370e+07,6.5897223e+06,1.4888455e+07,-4.2117681e+06,2.1607709e+06,1.9491681e+06
3.4793131e+03,1.5393857e+07,6.3018391e+06,1.5192870e+07,-4.1651140e+06,2.5819502e+06,1.9476276e+06
3.4080345e+03,1.5624635e+07,7.2238156e+06,1.5303476e+07,-4.1877268e+06,2.0628518e+06,1.9474090e+06
3.4347647e+03,1.4725671e+07,5.3830764e+06,1.4474588e+07,-4.1631728e+06,2.6748433e+06,1.9510551e+06
3.3572121e+03,1.4428995e+07,5.1883352e+06,1.3984316e+07,-4.1438701e+06,2.4347061e+06,1.9337255e+06
3.3986042e+03,1.5394767e+07,6.7627639e+06,1.5023604e+07,-4.2005818e+06,2.1238265e+06,1.9376827e+06
