xtlc,ytlc,dtlc,length,opening
4.2572206e+05,4.5194404e+06,3.8337733e+03,9.5044399e+02,3.9680559e+00
4.2568950e+05,4.5194761e+06,3.8016799e+03,9.9031828e+02,3.7880684e+00
4.2571507e+05,4.5194604e+06,3.8306180e+03,9.6050488e+02,3.9465605e+00
4.2569922e+05,4.5194576e+06,3.8224310e+03,9.6161995e+02,3.9582646e+00
4.2571174e+05,4.5194429e+06,3.8048645e+03,9.6193301e+02,3.9387260e+00
4.2566822e+05,4.5194520e+06,3.8229955e+03,1.0056744e+03,3.7463330e+00
4.2566087e+05,4.5194607e+06,3.8452106e+03,1.0603585e+03,3.5797029e+00
4.2566471e+05,4.5194581e+06,3.8445081e+03,1.0418012e+03,3.6592663e+00
4.2569174e+05,4.5194331e+06,3.8641484e+03,9.9643033e+02,3.8415078e+00
4.2564089e+05,4.5194464e+06,3.8086404e+03,1.0990271e+03,3.4187341e+00
4.2571509e+05,4.5194556e+06,3.8192276e+03,9.4839405e+02,3.9915518e+00
4.2568586e+05,4.5194709e+06,3.8110265e+03,1.0071826e+03,3.7519871e+00
4.2571086e+05,4.5194767e+06,3.8267895e+03,9.6604567e+02,3.9380856e+00
4.2569645e+05,4.5194593e+06,3.8295264e+03,9.6945923e+02,3.9453301e+00
4.2572342e+05,4.5194389e+06,3.8093262e+03,9.5369218e+02,3.9673526e+00
4.2569267e+05,4.5194581e+06,3.8186282e+03,9.6776119e+02,3.9051465e+00
4.2566290e+05,4.5194563e+06,3.8451053e+03,1.0740109e+03,3.5385693e+00
4.2565177e+05,4.5194649e+06,3.8447915e+03,1.0661602e+03,3.5714811e+00
4.2569664e+05,4.5194467e+06,3.8395540e+03,9.8732507e+02,3.8529314e+00
4.2565856e+05,4.5194517e+06,3.8076412e+03,1.0633591e+03,3.5473872e+00
4.2571507e+05,4.5194601e+06,3.8219189e+03,9.5062892e+02,3.9877728e+00
4.2568003e+05,4.5194683e+06,3.8073648e+03,1.0272065e+03,3.6664099e+00
4.2570793e+05,4.5194674e+06,3.8568138e+03,9.6687866e+02,3.9842721e+00
4.2569223e+05,4.5194607e+06,3.8393747e+03,9.8094186e+02,3.9161066e+00
4.2569837e+05,4.5194479e+06,3.8351352e+03,9.8787710e+02,3.8550414e+00
4.2569466e+05,4.5194538e+06,3.8231709e+03,9.5589702e+02,3.9577560e+00
4.2568028e+05,4.5194518e+06,3.8601237e+03,1.0167207e+03,3.7619170e+00
4.2566277e+05,4.5194655e+06,3.8507153e+03,1.0433225e+03,3.6614025e+00
4.2569318e+05,4.5194540e+06,3.8644414e+03,9.6761869e+02,3.9400702e+00
4.2563978e+05,4.5194327e+06,3.8080660e+03,1.0722612e+03,3.5357828e+00
4.2571691e+05,4.5194625e+06,3.8367310e+03,9.5263753e+02,3.9931142e+00
4.2567837e+05,4.5194679e+06,3.8107964e+03,1.0251259e+03,3.6763949e+00
4.2569148e+05,4.5194567e+06,3.8674592e+03,9.8173592e+02,3.9161634e+00
4.2569587e+05,4.5194570e+06,3.8355297e+03,9.7940426e+02,3.9142266e+00
4.2570163e+05,4.5194452e+06,3.8189293e+03,9.9019714e+02,3.8249008e+00
4.2570315e+05,4.5194563e+06,3.8149176e+03,9.4631343e+02,3.9871054e+00
4.2567233e+05,4.5194465e+06,3.8748085e+03,1.0596305e+03,3.6182815e+00
4.2564042e+05,4.5194755e+06,3.8470734e+03,1.0860371e+03,3.4968328e+00
4.2569705e+05,4.5194533e+06,3.8714444e+03,9.5231617e+02,3.9997964e+00
4.2565977e+05,4.5194458e+06,3.8231178e+03,1.0281480e+03,3.7037250e+00
4.2571691e+05,4.5194625e+06,3.8367310e+03,9.5263753e+02,3.9931142e+00
4.2568371e+05,4.5194682e+06,3.8313065e+03,9.9965159e+02,3.7866049e+00
4.2568933e+05,4.5194581e+06,3.8672495e+03,9.8424122e+02,3.9041810e+00
4.2569541e+05,4.5194550e+06,3.8498088e+03,9.7110402e+02,3.9311499e+00
4.2569072e+05,4.5194584e+06,3.8353789e+03,1.0143844e+03,3.7476215e+00
4.2570291e+05,4.5194563e+06,3.8106493e+03,9.4536090e+02,3.9865591e+00
4.2568684e+05,4.5194543e+06,3.8280361e+03,1.0372529e+03,3.6506066e+00
4.2568377e+05,4.5194798e+06,3.8480233e+03,1.0261789e+03,3.7181921e+00
4.2569290e+05,4.5194583e+06,3.8426726e+03,9.4705304e+02,3.9776591e+00
4.2567063e+05,4.5194562e+06,3.8357861e+03,1.0128236e+03,3.7687179e+00
4.2571762e+05,4.5194628e+06,3.8354892e+03,9.5264903e+02,3.9928751e+00
4.2569509e+05,4.5194843e+06,3.8275682e+03,9.9430980e+02,3.7972204e+00
4.2568757e+05,4.5194536e+06,3.8676650e+03,1.0020444e+03,3.8330885e+00
4.2570383e+05,4.5194573e+06,3.8586212e+03,9.5830517e+02,3.9817771e+00
4.2572211e+05,4.5194678e+06,3.8608867e+03,9.9107590e+02,3.8585850e+00
4.2570719e+05,4.5194587e+06,3.8215810e+03,9.4932615e+02,3.9844185e+00
4.2568952e+05,4.5194618e+06,3.8249369e+03,1.0113100e+03,3.7406251e+00
4.2569563e+05,4.5194710e+06,3.8510791e+03,9.9431019e+02,3.8331542e+00
4.2568886e+05,4.5194566e+06,3.8362970e+03,9.7369512e+02,3.8815846e+00
4.2563829e+05,4.5194528e+06,3.8307674e+03,1.0669105e+03,3.5985786e+00
4.2571166e+05,4.5194617e+06,3.8372196e+03,9.5130096e+02,3.9892096e+00
4.2570607e+05,4.5194749e+06,3.8329724e+03,9.6884958e+02,3.9131254e+00
4.2569872e+05,4.5194499e+06,3.8931289e+03,9.8433314e+02,3.9067631e+00
4.2570420e+05,4.5194536e+06,3.8614450e+03,9.5628000e+02,3.9951911e+00
4.2566374e+05,4.5194571e+06,3.8683693e+03,1.0672615e+03,3.6087300e+00
4.2571043e+05,4.5194559e+06,3.8487862e+03,9.6518896e+02,3.9473585e+00
4.2571058e+05,4.5194627e+06,3.7955210e+03,9.8663790e+02,3.8149695e+00
4.2567644e+05,4.5194819e+06,3.8321757e+03,1.0011468e+03,3.7930198e+00
4.2569087e+05,4.5194620e+06,3.8361844e+03,9.8119576e+02,3.8602811e+00
4.2558509e+05,4.5194492e+06,3.8300798e+03,1.1553563e+03,3.2969262e+00
4.2571046e+05,4.5194613e+06,3.8366213e+03,9.4977630e+02,3.9943035e+00
4.2571161e+05,4.5194759e+06,3.8089358e+03,9.5332137e+02,3.9430859e+00
4.2570488e+05,4.5194532e+06,3.8785266e+03,9.8365657e+02,3.8894171e+00
4.2569832e+05,4.5194465e+06,3.8758977e+03,9.6341792e+02,3.9788322e+00
4.2565897e+05,4.5194607e+06,3.8662860e+03,1.0653291e+03,3.6032261e+00
4.2570918e+05,4.5194557e+06,3.8593900e+03,9.5845727e+02,3.9829961e+00
4.2568696e+05,4.5194594e+06,3.8234746e+03,1.0001334e+03,3.7938257e+00
4.2570416e+05,4.5194705e+06,3.8360339e+03,9.6038187e+02,3.9487166e+00
4.2566495e+05,4.5194556e+06,3.8354165e+03,1.0087227e+03,3.7641446e+00
4.2560819e+05,4.5194527e+06,3.8282447e+03,1.1172791e+03,3.4193360e+00
4.2569001e+05,4.5194613e+06,3.8264781e+03,9.7996675e+02,3.8692797e+00
4.2571578e+05,4.5194682e+06,3.8286897e+03,9.6999591e+02,3.8868904e+00
4.2569676e+05,4.5194584e+06,3.8542717e+03,9.8594702e+02,3.8699155e+00
4.2571318e+05,4.5194594e+06,3.8498519e+03,9.5060747e+02,3.9981352e+00
4.2566539e+05,4.5194589e+06,3.8450810e+03,1.0321536e+03,3.6930192e+00
4.2571235e+05,4.5194560e+06,3.8565619e+03,9.5312368e+02,3.9994676e+00
4.2570605e+05,4.5194596e+06,3.8116857e+03,9.7391005e+02,3.8808100e+00
4.2569635e+05,4.5194663e+06,3.8476467e+03,9.6650346e+02,3.9362966e+00
4.2568020e+05,4.5194441e+06,3.8594946e+03,9.9517581e+02,3.8416787e+00
4.2560131e+05,4.5194516e+06,3.8313585e+03,1.1307130e+03,3.3785631e+00
4.2565831e+05,4.5194585e+06,3.8168955e+03,1.0062922e+03,3.7753247e+00
4.2567796e+05,4.5194655e+06,3.8154957e+03,1.0121060e+03,3.7202149e+00
4.2568792e+05,4.5194568e+06,3.8738724e+03,1.0063261e+03,3.8092210e+00
4.2571318e+05,4.5194594e+06,3.8498519e+03,9.5060747e+02,3.9981352e+00
4.2567949e+05,4.5194634e+06,3.8524578e+03,1.0432697e+03,3.6352200e+00
4.2569564e+05,4.5194571e+06,3.8741568e+03,9.6984812e+02,3.9479495e+00
4.2571135e+05,4.5194555e+06,3.8357390e+03,9.6076093e+02,3.9597575e+00
4.2568635e+05,4.5194716e+06,3.8460261e+03,9.7614863e+02,3.9022414e+00
4.2567371e+05,4.5194534e+06,3.8559557e+03,9.9757199e+02,3.8276458e+00
4.2561907e+05,4.5194539e+06,3.8434520e+03,1.1176070e+03,3.4176896e+00
4.2566622e+05,4.5194632e+06,3.8178182e+03,1.0114473e+03,3.7390943e+00
4.2569113e+05,4.5194698e+06,3.8093075e+03,1.0105948e+03,3.7047869e+00
4.2568069e+05,4.5194621e+06,3.8271209e+03,1.0139074e+03,3.7549205e+00
4.2571158e+05,4.5194605e+06,3.8490611e+03,9.5136262e+02,3.9957592e+00
4.2568452e+05,4.5194740e+06,3.8437895e+03,1.0190055e+03,3.7257384e+00
4.2569910e+05,4.5194511e+06,3.8648473e+03,9.6695478e+02,3.9465772e+00
4.2571419e+05,4.5194544e+06,3.8324377e+03,9.5861222e+02,3.9664272e+00
4.2569776e+05,4.5194727e+06,3.8476709e+03,9.7562576e+02,3.9086798e+00
4.2567817e+05,4.5194401e+06,3.8531112e+03,9.8338124e+02,3.8555494e+00
4.2566320e+05,4.5194546e+06,3.8584123e+03,1.0344420e+03,3.7133956e+00
4.2566447e+05,4.5194742e+06,3.8085710e+03,1.0221766e+03,3.6962554e+00
4.2568381e+05,4.5194418e+06,3.8530716e+03,9.8860088e+02,3.8455490e+00
4.2567086e+05,4.5194645e+06,3.7990854e+03,1.0437481e+03,3.6156899e+00
4.2571158e+05,4.5194605e+06,3.8490611e+03,9.5136262e+02,3.9957592e+00
4.2568222e+05,4.5194761e+06,3.8531688e+03,1.0386515e+03,3.6518578e+00
4.2568771e+05,4.5194477e+06,3.8655008e+03,9.8506588e+02,3.8835235e+00
4.2569676e+05,4.5194554e+06,3.8217508e+03,9.8526300e+02,3.8646568e+00
4.2569720e+05,4.5194717e+06,3.8476954e+03,9.7615205e+02,3.9060660e+00
4.2567424e+05,4.5194431e+06,3.8524944e+03,9.9242021e+02,3.8237805e+00
4.2561425e+05,4.5194720e+06,3.8432185e+03,1.1117719e+03,3.4493992e+00
4.2567655e+05,4.5194801e+06,3.8213602e+03,1.0002143e+03,3.7866799e+00
4.2569511e+05,4.5194472e+06,3.8522536e+03,9.7103780e+02,3.9138513e+00
4.2569526e+05,4.5194650e+06,3.8298250e+03,1.0153229e+03,3.7511201e+00
4.2571143e+05,4.5194609e+06,3.8500550e+03,9.5092918e+02,3.9975129e+00
4.2569131e+05,4.5194521e+06,3.8738452e+03,1.0088456e+03,3.7723591e+00
4.2569594e+05,4.5194391e+06,3.8658438e+03,9.8476522e+02,3.8851576e+00
4.2569240e+05,4.5194625e+06,3.8147844e+03,9.8609685e+02,3.8607805e+00
4.2570254e+05,4.5194790e+06,3.8457208e+03,9.6385682e+02,3.9608663e+00
4.2567062e+05,4.5194580e+06,3.8396555e+03,9.9899009e+02,3.7965778e+00
4.2564589e+05,4.5194700e+06,3.8525327e+03,1.0638355e+03,3.5988745e+00
4.2570165e+05,4.5194959e+06,3.8098043e+03,9.4456225e+02,3.9693134e+00
4.2570694e+05,4.5194410e+06,3.8545212e+03,9.5585928e+02,3.9748355e+00
4.2568816e+05,4.5194527e+06,3.8392606e+03,1.0122979e+03,3.7665210e+00
4.2570438e+05,4.5194609e+06,3.8455908e+03,9.6471115e+02,3.9425450e+00
4.2567707e+05,4.5194508e+06,3.8542045e+03,1.0388023e+03,3.6758276e+00
4.2570112e+05,4.5194563e+06,3.8520902e+03,9.6499029e+02,3.9660373e+00
4.2568936e+05,4.5194428e+06,3.8376248e+03,1.0107291e+03,3.7578839e+00
4.2570403e+05,4.5194662e+06,3.8474021e+03,9.6080670e+02,3.9642589e+00
4.2567328e+05,4.5194692e+06,3.8218942e+03,9.8910184e+02,3.8212462e+00
4.2566120e+05,4.5194622e+06,3.8573089e+03,1.0339236e+03,3.7059037e+00
4.2569377e+05,4.5194581e+06,3.8365395e+03,9.6991040e+02,3.8974544e+00
4.2570871e+05,4.5194467e+06,3.8525366e+03,9.5376787e+02,3.9842526e+00
4.2568522e+05,4.5194482e+06,3.8216648e+03,1.0553055e+03,3.6026588e+00
4.2570709e+05,4.5194665e+06,3.8398436e+03,9.6446984e+02,3.9230760e+00
4.2567784e+05,4.5194504e+06,3.8468498e+03,1.0303774e+03,3.6915716e+00
4.2570030e+05,4.5194548e+06,3.8515481e+03,9.8027458e+02,3.9072300e+00
4.2571547e+05,4.5194570e+06,3.8489162e+03,9.7853343e+02,3.8744297e+00
4.2571473e+05,4.5194641e+06,3.8466542e+03,9.5520658e+02,3.9813817e+00
4.2568855e+05,4.5194631e+06,3.8284057e+03,9.7741830e+02,3.8763355e+00
4.2565823e+05,4.5194589e+06,3.8349633e+03,1.0393756e+03,3.6508155e+00
4.2569977e+05,4.5194587e+06,3.8129245e+03,9.8345802e+02,3.8325336e+00
4.2570142e+05,4.5194477e+06,3.8421943e+03,9.8515983e+02,3.8724188e+00
4.2569191e+05,4.5194442e+06,3.8139828e+03,1.0384436e+03,3.6540970e+00
4.2571225e+05,4.5194743e+06,3.8402249e+03,9.9433307e+02,3.8050688e+00
4.2568081e+05,4.5194476e+06,3.8352880e+03,1.0175750e+03,3.7402301e+00
4.2570518e+05,4.5194535e+06,3.8221476e+03,9.7732146e+02,3.9038910e+00
4.2573786e+05,4.5194586e+06,3.8408901e+03,9.5693620e+02,3.9274744e+00
4.2571487e+05,4.5194632e+06,3.8525413e+03,9.5489245e+02,3.9928134e+00
4.2567963e+05,4.5194656e+06,3.8357822e+03,9.7907190e+02,3.8802533e+00
4.2564679e+05,4.5194607e+06,3.8365013e+03,1.0508252e+03,3.6069813e+00
4.2567214e+05,4.5194559e+06,3.7969619e+03,1.0098389e+03,3.7332455e+00
4.2569592e+05,4.5194392e+06,3.8492158e+03,9.7611840e+02,3.9343258e+00
4.2570443e+05,4.5194529e+06,3.8167379e+03,1.0112973e+03,3.7459539e+00
4.2570073e+05,4.5194792e+06,3.8214817e+03,1.0153776e+03,3.7009914e+00
4.2567826e+05,4.5194361e+06,3.8741807e+03,1.0189697e+03,3.7786572e+00
4.2572195e+05,4.5194538e+06,3.8152689e+03,9.5831979e+02,3.9759803e+00
4.2570446e+05,4.5194655e+06,3.8339801e+03,9.5265994e+02,3.9592411e+00
4.2571024e+05,4.5194833e+06,3.8448872e+03,9.4698795e+02,3.9962771e+00
4.2568075e+05,4.5194652e+06,3.8348362e+03,9.8279271e+02,3.8650115e+00
4.2565347e+05,4.5194399e+06,3.8483553e+03,1.0567431e+03,3.6225782e+00
4.2570447e+05,4.5194747e+06,3.7930466e+03,9.8120492e+02,3.8226991e+00
4.2572578e+05,4.5194366e+06,3.8508665e+03,9.6985309e+02,3.9385929e+00
4.2569301e+05,4.5194543e+06,3.8354734e+03,1.0296465e+03,3.6879548e+00
4.2568635e+05,4.5194641e+06,3.8289737e+03,1.0156770e+03,3.7331194e+00
4.2568516e+05,4.5194426e+06,3.8584564e+03,1.0069632e+03,3.8121307e+00
4.2570251e+05,4.5194610e+06,3.8295554e+03,9.7507576e+02,3.9056768e+00
4.2569193e+05,4.5194604e+06,3.8364990e+03,9.8592389e+02,3.8560890e+00
4.2571234e+05,4.5194650e+06,3.8484119e+03,9.6365832e+02,3.9445258e+00
4.2563473e+05,4.5194444e+06,3.8500480e+03,1.0451979e+03,3.6693453e+00
4.2566110e+05,4.5194513e+06,3.8464427e+03,1.0426123e+03,3.6530285e+00
4.2570635e+05,4.5194556e+06,3.8130052e+03,9.7400310e+02,3.8792286e+00
4.2572495e+05,4.5194485e+06,3.8591969e+03,9.6035257e+02,3.9756773e+00
4.2568617e+05,4.5194615e+06,3.8327933e+03,1.0041337e+03,3.7834954e+00
4.2567462e+05,4.5194679e+06,3.8304381e+03,1.0313046e+03,3.6690512e+00
4.2568614e+05,4.5194337e+06,3.8630733e+03,9.8794780e+02,3.9111789e+00
4.2569404e+05,4.5194530e+06,3.8214519e+03,9.9463603e+02,3.8348954e+00
4.2570852e+05,4.5194749e+06,3.8252945e+03,9.6795273e+02,3.8913337e+00
4.2571454e+05,4.5194646e+06,3.8488951e+03,9.5197909e+02,3.9958118e+00
4.2564180e+05,4.5194452e+06,3.8460381e+03,1.0380068e+03,3.6904839e+00
4.2566409e+05,4.5194517e+06,3.8483589e+03,1.0359493e+03,3.6790736e+00
4.2572569e+05,4.5194554e+06,3.8010088e+03,9.5184998e+02,3.9468566e+00
4.2571441e+05,4.5194368e+06,3.8818676e+03,9.7007090e+02,3.9783913e+00
4.2567082e+05,4.5194830e+06,3.8315945e+03,1.0218693e+03,3.7040675e+00
4.2565007e+05,4.5194537e+06,3.8482429e+03,1.0733369e+03,3.5262445e+00
4.2569924e+05,4.5194308e+06,3.8854362e+03,9.7459028e+02,3.9815234e+00
4.2567178e+05,4.5194723e+06,3.8191012e+03,1.0374871e+03,3.6551445e+00
4.2569493e+05,4.5194585e+06,3.8422690e+03,9.9243706e+02,3.8314847e+00
4.2571405e+05,4.5194686e+06,3.8415170e+03,9.5141354e+02,3.9897535e+00
4.2567313e+05,4.5194439e+06,3.8298577e+03,1.0099784e+03,3.7714041e+00
4.2566816e+05,4.5194476e+06,3.8411363e+03,1.0299686e+03,3.7037381e+00
4.2571307e+05,4.5194475e+06,3.8227717e+03,9.6233221e+02,3.9431068e+00
4.2570381e+05,4.5194356e+06,3.8745619e+03,9.7845980e+02,3.9433861e+00
4.2567643e+05,4.5194762e+06,3.8264924e+03,1.0142528e+03,3.7307432e+00
4.2566724e+05,4.5194549e+06,3.8377978e+03,1.0472182e+03,3.6153169e+00
4.2569228e+05,4.5194310e+06,3.8637112e+03,9.6991688e+02,3.9815498e+00
4.2566639e+05,4.5194540e+06,3.8148807e+03,1.0471570e+03,3.6264206e+00
4.2567518e+05,4.5194677e+06,3.8266128e+03,1.0153087e+03,3.7205102e+00
4.2571128e+05,4.5194649e+06,3.8394932e+03,9.5707357e+02,3.9687673e+00
4.2570349e+05,4.5194442e+06,3.8022683e+03,9.4701226e+02,3.9675064e+00
4.2563085e+05,4.5194362e+06,3.8594552e+03,1.0921912e+03,3.4924519e+00
4.2569280e+05,4.5194415e+06,3.8212582e+03,9.9708124e+02,3.8131394e+00
4.2571320e+05,4.5194464e+06,3.8644158e+03,9.7791609e+02,3.9151278e+00
4.2567838e+05,4.5194660e+06,3.8199950e+03,1.0115272e+03,3.7437917e+00
4.2566535e+05,4.5194437e+06,3.8207205e+03,1.0465521e+03,3.6173772e+00
4.2567748e+05,4.5194340e+06,3.8584446e+03,9.9603393e+02,3.8745768e+00
4.2563409e+05,4.5194635e+06,3.8265520e+03,1.1335950e+03,3.3308142e+00
4.2565712e+05,4.5194528e+06,3.8430782e+03,1.0452148e+03,3.6339510e+00
4.2570731e+05,4.5194683e+06,3.8288375e+03,9.5198329e+02,3.9803238e+00
4.2569992e+05,4.5194508e+06,3.8188403e+03,9.6457761e+02,3.9320077e+00
4.2566677e+05,4.5194483e+06,3.8606083e+03,1.0445288e+03,3.6681924e+00
4.2569005e+05,4.5194354e+06,3.8312351e+03,1.0008978e+03,3.8064304e+00
4.2569938e+05,4.5194484e+06,3.8569340e+03,1.0067194e+03,3.7937903e+00
4.2569213e+05,4.5194701e+06,3.8154884e+03,9.8977246e+02,3.8207513e+00
4.2565482e+05,4.5194479e+06,3.8280280e+03,1.0720853e+03,3.5312448e+00
4.2567684e+05,4.5194407e+06,3.8514714e+03,9.6890157e+02,3.9876435e+00
4.2569709e+05,4.5194616e+06,3.8394314e+03,9.9231757e+02,3.8295176e+00
4.2568909e+05,4.5194595e+06,3.8205405e+03,9.6828705e+02,3.9270158e+00
4.2571018e+05,4.5194673e+06,3.8191384e+03,9.4629594e+02,3.9973978e+00
4.2569766e+05,4.5194430e+06,3.8133401e+03,9.6467670e+02,3.9327033e+00
4.2569984e+05,4.5194412e+06,3.8599468e+03,9.5743148e+02,3.9744947e+00
4.2569640e+05,4.5194479e+06,3.8323330e+03,9.7832291e+02,3.8937167e+00
4.2569134e+05,4.5194506e+06,3.8378734e+03,1.0429320e+03,3.6300699e+00
4.2567318e+05,4.5194751e+06,3.8225828e+03,1.0264801e+03,3.6929472e+00
4.2564788e+05,4.5194514e+06,3.8336955e+03,1.0792545e+03,3.4986627e+00
4.2568233e+05,4.5194567e+06,3.8280501e+03,9.7816026e+02,3.9049649e+00
4.2569735e+05,4.5194676e+06,3.8355262e+03,1.0059926e+03,3.7714367e+00
4.2567506e+05,4.5194677e+06,3.8350122e+03,1.0205373e+03,3.7106025e+00
4.2570820e+05,4.5194682e+06,3.8186391e+03,9.5162056e+02,3.9756679e+00
4.2569830e+05,4.5194417e+06,3.8274026e+03,9.6637449e+02,3.9451239e+00
4.2569825e+05,4.5194377e+06,3.8517070e+03,9.5956296e+02,3.9710500e+00
4.2571209e+05,4.5194388e+06,3.8180707e+03,9.6480375e+02,3.9482425e+00
4.2569872e+05,4.5194530e+06,3.8393019e+03,1.0242796e+03,3.7000115e+00
4.2567312e+05,4.5194853e+06,3.8079042e+03,1.0422713e+03,3.6040232e+00
4.2565994e+05,4.5194538e+06,3.8306898e+03,1.0497229e+03,3.6102929e+00
4.2568667e+05,4.5194757e+06,3.8395347e+03,9.7400207e+02,3.9175000e+00
4.2567559e+05,4.5194778e+06,3.8389587e+03,1.0094603e+03,3.7528304e+00
4.2567767e+05,4.5194598e+06,3.8414910e+03,1.0213408e+03,3.7134697e+00
4.2570245e+05,4.5194612e+06,3.8346146e+03,9.5772906e+02,3.9615833e+00
4.2569065e+05,4.5194409e+06,3.8490198e+03,9.8652042e+02,3.8763127e+00
4.2569397e+05,4.5194428e+06,3.8582894e+03,9.7645557e+02,3.9034081e+00
4.2570670e+05,4.5194426e+06,3.8173549e+03,9.7622675e+02,3.8986454e+00
4.2570544e+05,4.5194349e+06,3.8477009e+03,9.9893870e+02,3.8181148e+00
4.2566568e+05,4.5194776e+06,3.8108682e+03,1.0594644e+03,3.5375304e+00
4.2564381e+05,4.5194501e+06,3.8298034e+03,1.0707769e+03,3.5326945e+00
4.2568024e+05,4.5194596e+06,3.8428393e+03,1.0065801e+03,3.7861068e+00
4.2567759e+05,4.5194591e+06,3.8423763e+03,1.0117139e+03,3.7617156e+00
4.2567023e+05,4.5194522e+06,3.8531043e+03,1.0379433e+03,3.6591672e+00
4.2570232e+05,4.5194659e+06,3.8483609e+03,9.5118220e+02,3.9828067e+00
4.2569499e+05,4.5194234e+06,3.8630314e+03,9.8163472e+02,3.9247963e+00
4.2568542e+05,4.5194346e+06,3.8489694e+03,1.0038883e+03,3.7884745e+00
4.2569584e+05,4.5194320e+06,3.8396274e+03,9.9079230e+02,3.8598812e+00
4.2568001e+05,4.5194546e+06,3.8291983e+03,1.0217750e+03,3.7145093e+00
4.2567217e+05,4.5194759e+06,3.8128360e+03,1.0506076e+03,3.5731841e+00
4.2563139e+05,4.5194626e+06,3.8245170e+03,1.0755575e+03,3.5127313e+00
4.2567655e+05,4.5194448e+06,3.8684505e+03,1.0052503e+03,3.8349409e+00
4.2569136e+05,4.5194586e+06,3.8356780e+03,9.8346876e+02,3.8645779e+00
4.2568563e+05,4.5194375e+06,3.8679333e+03,1.0138615e+03,3.7583985e+00
4.2569604e+05,4.5194680e+06,3.8409591e+03,9.7189793e+02,3.8974600e+00
4.2564787e+05,4.5194499e+06,3.8691191e+03,1.0360950e+03,3.7285353e+00
4.2566917e+05,4.5194494e+06,3.8292509e+03,1.0296522e+03,3.6520579e+00
4.2571058e+05,4.5194306e+06,3.8433776e+03,9.6290741e+02,3.9684051e+00
4.2563753e+05,4.5194407e+06,3.8099993e+03,1.1025206e+03,3.4076119e+00
4.2569039e+05,4.5194537e+06,3.8289625e+03,1.0073608e+03,3.7639106e+00
4.2564893e+05,4.5194603e+06,3.8266592e+03,1.0516688e+03,3.6017189e+00
4.2569589e+05,4.5194576e+06,3.8327606e+03,9.7634649e+02,3.9020532e+00
4.2570794e+05,4.5194637e+06,3.8175650e+03,9.5412920e+02,3.9736760e+00
4.2566553e+05,4.5194484e+06,3.8494494e+03,1.0352818e+03,3.6710323e+00
4.2569987e+05,4.5194837e+06,3.8396449e+03,9.5523223e+02,3.9460149e+00
4.2566509e+05,4.5194437e+06,3.8688161e+03,1.0238865e+03,3.7595045e+00
4.2567671e+05,4.5194526e+06,3.8538916e+03,1.0007826e+03,3.7836547e+00
4.2570117e+05,4.5194394e+06,3.8410341e+03,9.6708371e+02,3.9585689e+00
4.2564468e+05,4.5194443e+06,3.8134101e+03,1.0867765e+03,3.4652699e+00
4.2571052e+05,4.5194437e+06,3.8317866e+03,9.6155889e+02,3.9829323e+00
4.2564587e+05,4.5194650e+06,3.8184822e+03,1.0518561e+03,3.6006017e+00
4.2569632e+05,4.5194720e+06,3.8305130e+03,9.6810541e+02,3.9113315e+00
4.2570628e+05,4.5194582e+06,3.8235683e+03,9.5927582e+02,3.9620624e+00
4.2569057e+05,4.5194496e+06,3.8650594e+03,9.8602892e+02,3.8446819e+00
4.2567840e+05,4.5194614e+06,3.8375371e+03,1.0078057e+03,3.7590866e+00
4.2566059e+05,4.5194407e+06,3.8670876e+03,1.0340368e+03,3.7249161e+00
4.2570156e+05,4.5194502e+06,3.8520601e+03,9.6130310e+02,3.9563060e+00
4.2569667e+05,4.5194330e+06,3.8409116e+03,9.7192875e+02,3.9469993e+00
4.2565240e+05,4.5194365e+06,3.8407209e+03,1.0630526e+03,3.6007463e+00
4.2570713e+05,4.5194463e+06,3.8402910e+03,9.6049547e+02,3.9762051e+00
4.2566195e+05,4.5194740e+06,3.8226960e+03,1.0214835e+03,3.7087967e+00
4.2569728e+05,4.5194656e+06,3.8346592e+03,9.6406706e+02,3.9378401e+00
4.2571577e+05,4.5194722e+06,3.7986954e+03,9.6489419e+02,3.8891546e+00
4.2569239e+05,4.5194419e+06,3.8612137e+03,9.9104312e+02,3.8205734e+00
4.2567896e+05,4.5194642e+06,3.8370196e+03,1.0043641e+03,3.7691374e+00
4.2568155e+05,4.5194421e+06,3.8642138e+03,1.0016327e+03,3.8181928e+00
4.2570101e+05,4.5194500e+06,3.8524440e+03,9.6256411e+02,3.9515309e+00
4.2565993e+05,4.5194354e+06,3.8621409e+03,1.0185919e+03,3.7893425e+00
4.2561044e+05,4.5194457e+06,3.8114375e+03,1.1404706e+03,3.3400466e+00
4.2570220e+05,4.5194457e+06,3.8380672e+03,9.7091406e+02,3.9355722e+00
4.2564456e+05,4.5194635e+06,3.8408751e+03,1.0540792e+03,3.5876688e+00
4.2568836e+05,4.5194693e+06,3.8454062e+03,9.5940129e+02,3.9728813e+00
4.2571965e+05,4.5194594e+06,3.8234752e+03,9.4771270e+02,3.9804815e+00
4.2564690e+05,4.5194459e+06,3.8580346e+03,1.0537326e+03,3.6113929e+00
4.2570313e+05,4.5194792e+06,3.8190952e+03,9.6378180e+02,3.9012836e+00
4.2566462e+05,4.5194478e+06,3.8562684e+03,1.0386031e+03,3.6607379e+00
4.2570243e+05,4.5194381e+06,3.8644517e+03,9.6238842e+02,3.9633472e+00
