xcen,ycen,depth,Pxx,Pyy,Pzz
4.2626812e+05,4.5187268e+06,3.0517337e+03,1.4309125e+07,1.7110851e+07,1.8333379e+07
4.2629264e+05,4.5187470e+06,2.9948992e+03,1.4346343e+07,1.6972909e+07,1.7890369e+07
4.2626949e+05,4.5187331e+06,3.0378895e+03,1.4243618e+07,1.6969568e+07,1.8202986e+07
4.2628368e+05,4.5187578e+06,2.9920497e+03,1.4203625e+07,1.6687170e+07,1.7851561e+07
4.2629075e+05,4.5187402e+06,2.9911744e+03,1.4376300e+07,1.6616528e+07,1.7715160e+07
4.2628795e+05,4.5187440e+06,3.0405172e+03,1.3818450e+07,1.6491695e+07,1.8030348e+07
4.2630052e+05,4.5187512e+06,2.9890475e+03,1.4181115e+07,1.6481228e+07,1.7689731e+07
4.2628130e+05,4.5187706e+06,2.9587415e+03,1.4400419e+07,1.6839750e+07,1.7629730e+07
4.2628807e+05,4.5187653e+06,2.9412439e+03,1.4090327e+07,1.6655837e+07,1.7409979e+07
4.2628107e+05,4.5187555e+06,2.9956349e+03,1.4029953e+07,1.6411323e+07,1.7793134e+07
4.2629209e+05,4.5187481e+06,2.9615197e+03,1.4385293e+07,1.6710416e+07,1.7607954e+07
4.2628045e+05,4.5187540e+06,2.9958957e+03,1.4262020e+07,1.6549710e+07,1.7762348e+07
4.2627599e+05,4.5187361e+06,3.0336685e+03,1.4210292e+07,1.6685457e+07,1.8015408e+07
4.2629504e+05,4.5187491e+06,2.9573654e+03,1.3939847e+07,1.6344619e+07,1.7376807e+07
4.2626175e+05,4.5187242e+06,3.0801929e+03,1.4249412e+07,1.6975295e+07,1.8438967e+07
4.2629217e+05,4.5187461e+06,2.9626489e+03,1.4546741e+07,1.7133195e+07,1.7680904e+07
4.2627225e+05,4.5187357e+06,3.0256762e+03,1.4125709e+07,1.6816283e+07,1.8099319e+07
4.2628771e+05,4.5187656e+06,2.9755954e+03,1.4131592e+07,1.6304960e+07,1.7635111e+07
4.2630340e+05,4.5187396e+06,2.9592422e+03,1.4338803e+07,1.6672725e+07,1.7501740e+07
4.2628372e+05,4.5187441e+06,3.0305487e+03,1.3994592e+07,1.6552202e+07,1.7975770e+07
4.2629166e+05,4.5187502e+06,2.9984487e+03,1.4142255e+07,1.6479448e+07,1.7773107e+07
4.2628546e+05,4.5187800e+06,2.9653404e+03,1.4249461e+07,1.6676153e+07,1.7604939e+07
4.2627613e+05,4.5187653e+06,2.9576029e+03,1.4188754e+07,1.6762794e+07,1.7534679e+07
4.2627371e+05,4.5187504e+06,3.0315978e+03,1.4084144e+07,1.6461818e+07,1.8067196e+07
4.2629380e+05,4.5187443e+06,2.9380526e+03,1.4547264e+07,1.6855541e+07,1.7512942e+07
4.2627581e+05,4.5187428e+06,3.0179433e+03,1.4392176e+07,1.6766394e+07,1.7931926e+07
4.2626714e+05,4.5187334e+06,3.0821645e+03,1.4010941e+07,1.6553752e+07,1.8266788e+07
4.2629057e+05,4.5187515e+06,2.9646138e+03,1.4035973e+07,1.6468072e+07,1.7478219e+07
4.2626547e+05,4.5187255e+06,3.0655748e+03,1.4348951e+07,1.6952571e+07,1.8335498e+07
4.2628951e+05,4.5187431e+06,2.9834590e+03,1.4318505e+07,1.6835336e+07,1.7714106e+07
4.2627817e+05,4.5187373e+06,3.0005345e+03,1.4230238e+07,1.6915009e+07,1.7948471e+07
4.2628686e+05,4.5187614e+06,2.9850871e+03,1.4217171e+07,1.6461170e+07,1.7695331e+07
4.2628998e+05,4.5187290e+06,2.9982181e+03,1.4316308e+07,1.6771286e+07,1.7764740e+07
4.2629503e+05,4.5187472e+06,3.0260906e+03,1.3855834e+07,1.6310969e+07,1.7881753e+07
4.2630555e+05,4.5187672e+06,2.9675953e+03,1.4175003e+07,1.6286144e+07,1.7577391e+07
4.2630061e+05,4.5187628e+06,2.9666922e+03,1.4208317e+07,1.6527921e+07,1.7645459e+07
4.2628463e+05,4.5187609e+06,2.9410602e+03,1.4208445e+07,1.6770278e+07,1.7389529e+07
4.2626271e+05,4.5187387e+06,3.0618971e+03,1.3933552e+07,1.6493968e+07,1.8303134e+07
4.2628999e+05,4.5187455e+06,2.9348388e+03,1.4499304e+07,1.6982372e+07,1.7524432e+07
4.2627536e+05,4.5187428e+06,3.0194857e+03,1.4374877e+07,1.6755177e+07,1.7945739e+07
4.2627470e+05,4.5187412e+06,3.0455002e+03,1.3957156e+07,1.6580910e+07,1.8036021e+07
4.2628466e+05,4.5187542e+06,2.9656949e+03,1.3988877e+07,1.6607066e+07,1.7449185e+07
4.2626805e+05,4.5187316e+06,3.0555194e+03,1.4394655e+07,1.6874002e+07,1.8247949e+07
4.2628409e+05,4.5187585e+06,3.0207474e+03,1.4073871e+07,1.6748708e+07,1.7869922e+07
4.2627828e+05,4.5187391e+06,3.0087374e+03,1.4219593e+07,1.6832895e+07,1.7968907e+07
4.2628014e+05,4.5187546e+06,3.0007088e+03,1.4158613e+07,1.6533077e+07,1.7733363e+07
4.2629558e+05,4.5187318e+06,2.9750867e+03,1.4202558e+07,1.6697463e+07,1.7598558e+07
4.2629449e+05,4.5187537e+06,3.0008381e+03,1.4026633e+07,1.6475780e+07,1.7735579e+07
4.2628430e+05,4.5187461e+06,3.0120692e+03,1.4274474e+07,1.6622912e+07,1.7931048e+07
4.2630709e+05,4.5187715e+06,2.9596766e+03,1.4170050e+07,1.6433500e+07,1.7551325e+07
4.2629174e+05,4.5187662e+06,2.9205456e+03,1.4221567e+07,1.6790031e+07,1.7307085e+07
4.2626706e+05,4.5187388e+06,3.0240547e+03,1.4259558e+07,1.6792486e+07,1.8096712e+07
4.2629026e+05,4.5187501e+06,2.9136110e+03,1.4659103e+07,1.7038235e+07,1.7460559e+07
4.2626221e+05,4.5187516e+06,3.0675890e+03,1.4045470e+07,1.6443403e+07,1.8131453e+07
4.2628430e+05,4.5187258e+06,3.0195223e+03,1.3954899e+07,1.6457556e+07,1.7799906e+07
4.2629243e+05,4.5187600e+06,2.9107797e+03,1.4238761e+07,1.6867266e+07,1.7244613e+07
4.2627670e+05,4.5187336e+06,3.0152143e+03,1.4609252e+07,1.7045030e+07,1.8004724e+07
4.2628404e+05,4.5187455e+06,3.0102378e+03,1.4144358e+07,1.6852703e+07,1.7885615e+07
4.2627414e+05,4.5187295e+06,2.9990418e+03,1.4367006e+07,1.6892595e+07,1.8019806e+07
4.2627654e+05,4.5187600e+06,2.9980829e+03,1.4021743e+07,1.6178955e+07,1.7616453e+07
4.2629178e+05,4.5187310e+06,2.9747374e+03,1.4401794e+07,1.6893231e+07,1.7669034e+07
4.2630252e+05,4.5187525e+06,2.9974747e+03,1.3968412e+07,1.6358625e+07,1.7715254e+07
4.2629217e+05,4.5187383e+06,3.0033233e+03,1.4455991e+07,1.6651532e+07,1.7875630e+07
4.2629599e+05,4.5187495e+06,2.9737172e+03,1.4386564e+07,1.6754369e+07,1.7725826e+07
4.2629079e+05,4.5187675e+06,2.9250399e+03,1.4191892e+07,1.6758345e+07,1.7323937e+07
4.2627316e+05,4.5187432e+06,3.0280430e+03,1.4115646e+07,1.6685606e+07,1.8090946e+07
4.2628343e+05,4.5187487e+06,2.9444963e+03,1.4529682e+07,1.6982450e+07,1.7653283e+07
4.2626417e+05,4.5187441e+06,3.0844891e+03,1.4066981e+07,1.6547011e+07,1.8366027e+07
4.2628029e+05,4.5187411e+06,3.0277604e+03,1.3975453e+07,1.6457735e+07,1.7933505e+07
4.2629190e+05,4.5187604e+06,2.9062445e+03,1.4252864e+07,1.6893934e+07,1.7219964e+07
4.2627509e+05,4.5187420e+06,3.0164663e+03,1.4357721e+07,1.6781366e+07,1.7964997e+07
4.2631438e+05,4.5187597e+06,2.9442826e+03,1.4527951e+07,1.7031574e+07,1.7560468e+07
4.2627768e+05,4.5187394e+06,2.9987637e+03,1.4269306e+07,1.6701183e+07,1.7900896e+07
4.2627803e+05,4.5187615e+06,2.9918803e+03,1.3979566e+07,1.6137924e+07,1.7561197e+07
4.2629332e+05,4.5187470e+06,2.9539676e+03,1.4269243e+07,1.6804009e+07,1.7491010e+07
4.2630417e+05,4.5187542e+06,2.9896322e+03,1.3988516e+07,1.6369201e+07,1.7660279e+07
4.2629254e+05,4.5187437e+06,3.0045925e+03,1.4294828e+07,1.6581283e+07,1.7847055e+07
4.2629064e+05,4.5187452e+06,3.0026414e+03,1.4376829e+07,1.6597370e+07,1.7924391e+07
4.2628144e+05,4.5187608e+06,2.9382841e+03,1.4308224e+07,1.6891777e+07,1.7486436e+07
4.2627033e+05,4.5187399e+06,3.0227352e+03,1.4149743e+07,1.6672391e+07,1.8052856e+07
4.2628890e+05,4.5187536e+06,2.9151592e+03,1.4691978e+07,1.7116260e+07,1.7502249e+07
4.2627213e+05,4.5187489e+06,3.0409674e+03,1.4120808e+07,1.6682352e+07,1.8090822e+07
4.2628340e+05,4.5187449e+06,3.0168453e+03,1.4042453e+07,1.6515277e+07,1.7865110e+07
4.2628364e+05,4.5187726e+06,2.9258191e+03,1.4302399e+07,1.6810447e+07,1.7348666e+07
4.2626568e+05,4.5187404e+06,3.0349721e+03,1.4386230e+07,1.6835305e+07,1.8076089e+07
4.2630985e+05,4.5187556e+06,2.9326344e+03,1.4480787e+07,1.7093776e+07,1.7436153e+07
4.2625997e+05,4.5187346e+06,3.0384185e+03,1.4135918e+07,1.6620692e+07,1.8141816e+07
4.2629071e+05,4.5187659e+06,2.9376785e+03,1.4413233e+07,1.6645700e+07,1.7424628e+07
4.2628263e+05,4.5187431e+06,3.0123022e+03,1.4013786e+07,1.6596640e+07,1.7805573e+07
4.2629733e+05,4.5187363e+06,2.9952557e+03,1.4067111e+07,1.6698184e+07,1.7818078e+07
4.2628679e+05,4.5187577e+06,2.9918966e+03,1.4317713e+07,1.6673031e+07,1.7701938e+07
4.2630131e+05,4.5187428e+06,2.9812753e+03,1.4560854e+07,1.6653400e+07,1.7862144e+07
4.2627133e+05,4.5187545e+06,2.9489998e+03,1.4199882e+07,1.7037911e+07,1.7608446e+07
4.2626071e+05,4.5187550e+06,3.0130276e+03,1.4175207e+07,1.6315431e+07,1.7833009e+07
4.2628622e+05,4.5187546e+06,2.9306075e+03,1.4590736e+07,1.7034584e+07,1.7555737e+07
4.2626911e+05,4.5187506e+06,3.0284404e+03,1.4010421e+07,1.6667080e+07,1.7989670e+07
4.2627208e+05,4.5187348e+06,3.0548677e+03,1.3816999e+07,1.6442442e+07,1.8088757e+07
4.2627257e+05,4.5187726e+06,2.9740598e+03,1.3989967e+07,1.6538137e+07,1.7570117e+07
4.2628779e+05,4.5187458e+06,3.0074508e+03,1.4342610e+07,1.6782552e+07,1.7864760e+07
4.2629495e+05,4.5187449e+06,2.9889274e+03,1.4176374e+07,1.6759429e+07,1.7741684e+07
4.2625680e+05,4.5187325e+06,3.0387718e+03,1.4296409e+07,1.6677066e+07,1.8187971e+07
4.2629052e+05,4.5187630e+06,2.9486409e+03,1.4339007e+07,1.6701392e+07,1.7464131e+07
4.2629510e+05,4.5187354e+06,3.0173456e+03,1.3960610e+07,1.6410037e+07,1.7721313e+07
4.2628897e+05,4.5187390e+06,2.9901410e+03,1.4074927e+07,1.6675918e+07,1.7835752e+07
4.2629192e+05,4.5187652e+06,2.9726536e+03,1.4450621e+07,1.6705052e+07,1.7563930e+07
4.2629152e+05,4.5187463e+06,2.9848996e+03,1.4442669e+07,1.6682643e+07,1.7821026e+07
4.2627939e+05,4.5187550e+06,2.9437404e+03,1.4324331e+07,1.7014769e+07,1.7622190e+07
4.2626698e+05,4.5187515e+06,2.9822301e+03,1.4115546e+07,1.6446559e+07,1.7743567e+07
4.2628134e+05,4.5187276e+06,3.0158540e+03,1.4561692e+07,1.6995631e+07,1.8087793e+07
4.2627197e+05,4.5187468e+06,3.0330206e+03,1.4064826e+07,1.6742008e+07,1.7985135e+07
4.2627495e+05,4.5187218e+06,3.0828137e+03,1.3864522e+07,1.6416506e+07,1.8221515e+07
4.2627266e+05,4.5187576e+06,2.9931789e+03,1.4072072e+07,1.6564182e+07,1.7705206e+07
4.2628330e+05,4.5187398e+06,3.0314144e+03,1.4342068e+07,1.6776811e+07,1.8012934e+07
4.2629798e+05,4.5187511e+06,2.9447306e+03,1.4333862e+07,1.7028589e+07,1.7592812e+07
4.2626749e+05,4.5187412e+06,2.9991093e+03,1.4492927e+07,1.6787057e+07,1.7956404e+07
4.2630178e+05,4.5187685e+06,2.9341985e+03,1.4321068e+07,1.6716915e+07,1.7374298e+07
4.2627587e+05,4.5187299e+06,3.0377493e+03,1.4057272e+07,1.6511100e+07,1.7957901e+07
4.2628135e+05,4.5187452e+06,2.9978712e+03,1.4033109e+07,1.6664414e+07,1.7844787e+07
4.2629247e+05,4.5187583e+06,2.9719090e+03,1.4398119e+07,1.6710310e+07,1.7545208e+07
4.2629451e+05,4.5187489e+06,2.9689103e+03,1.4611585e+07,1.6712012e+07,1.7790359e+07
4.2627908e+05,4.5187477e+06,2.9746472e+03,1.4273935e+07,1.7019636e+07,1.7783753e+07
4.2628073e+05,4.5187518e+06,2.9763877e+03,1.4040805e+07,1.6546937e+07,1.7687001e+07
4.2626942e+05,4.5187440e+06,2.9854881e+03,1.4442960e+07,1.6898528e+07,1.7841446e+07
4.2627428e+05,4.5187508e+06,3.0340178e+03,1.4168983e+07,1.6781863e+07,1.7959144e+07
4.2627896e+05,4.5187240e+06,3.0751802e+03,1.3922733e+07,1.6514237e+07,1.8184602e+07
4.2627166e+05,4.5187433e+06,2.9991469e+03,1.4082491e+07,1.6694740e+07,1.7812018e+07
4.2629212e+05,4.5187387e+06,3.0451854e+03,1.4180445e+07,1.6838178e+07,1.8171967e+07
4.2627725e+05,4.5187179e+06,3.0047534e+03,1.4123216e+07,1.6959078e+07,1.7991747e+07
4.2626727e+05,4.5187384e+06,3.0324861e+03,1.4183927e+07,1.6560500e+07,1.8000092e+07
4.2632275e+05,4.5187969e+06,2.8574727e+03,1.4401538e+07,1.6759953e+07,1.6993356e+07
4.2628338e+05,4.5187376e+06,2.9902420e+03,1.4192969e+07,1.6672177e+07,1.7664717e+07
4.2629093e+05,4.5187511e+06,2.9591808e+03,1.4176496e+07,1.6979803e+07,1.7675373e+07
4.2628395e+05,4.5187476e+06,2.9944758e+03,1.4188971e+07,1.6662186e+07,1.7735687e+07
4.2628782e+05,4.5187457e+06,2.9863819e+03,1.4449026e+07,1.6752016e+07,1.7858003e+07
4.2628136e+05,4.5187433e+06,2.9811052e+03,1.4217396e+07,1.6958976e+07,1.7824019e+07
4.2628098e+05,4.5187545e+06,2.9777314e+03,1.4059040e+07,1.6463481e+07,1.7698290e+07
4.2626277e+05,4.5187368e+06,3.0077460e+03,1.4293096e+07,1.6724486e+07,1.7942139e+07
4.2628038e+05,4.5187594e+06,2.9951884e+03,1.4123875e+07,1.6871098e+07,1.7740504e+07
4.2628309e+05,4.5187153e+06,3.0790319e+03,1.3912658e+07,1.6398302e+07,1.8232119e+07
4.2626912e+05,4.5187239e+06,3.0603799e+03,1.3880545e+07,1.6394077e+07,1.8114623e+07
4.2628542e+05,4.5187357e+06,3.0556054e+03,1.4282828e+07,1.6924871e+07,1.8253006e+07
4.2627619e+05,4.5187256e+06,2.9941666e+03,1.4165390e+07,1.6955105e+07,1.7924281e+07
4.2626094e+05,4.5187362e+06,3.0764742e+03,1.4194954e+07,1.6384921e+07,1.8247120e+07
4.2628830e+05,4.5187526e+06,2.9493558e+03,1.4248467e+07,1.6640063e+07,1.7606722e+07
4.2628493e+05,4.5187525e+06,2.9509177e+03,1.4340845e+07,1.6644665e+07,1.7394176e+07
4.2628177e+05,4.5187455e+06,2.9968095e+03,1.4150730e+07,1.6771484e+07,1.7820344e+07
4.2628190e+05,4.5187473e+06,3.0349509e+03,1.4064688e+07,1.6559187e+07,1.7866334e+07
4.2630158e+05,4.5187462e+06,2.9612236e+03,1.4576458e+07,1.6888034e+07,1.7772571e+07
4.2628222e+05,4.5187452e+06,2.9654235e+03,1.4244111e+07,1.6910467e+07,1.7710924e+07
4.2627968e+05,4.5187524e+06,3.0073331e+03,1.4074753e+07,1.6459309e+07,1.7807362e+07
4.2625996e+05,4.5187371e+06,3.0021595e+03,1.4357676e+07,1.6815370e+07,1.7919103e+07
4.2627896e+05,4.5187534e+06,2.9987109e+03,1.4128031e+07,1.6826405e+07,1.7774154e+07
4.2627806e+05,4.5187261e+06,3.0386934e+03,1.3970392e+07,1.6428183e+07,1.7973194e+07
4.2627517e+05,4.5187350e+06,3.0351791e+03,1.3980520e+07,1.6422836e+07,1.7980997e+07
4.2628056e+05,4.5187265e+06,3.0883786e+03,1.4147570e+07,1.6749686e+07,1.8408470e+07
4.2627872e+05,4.5187333e+06,2.9877411e+03,1.4201645e+07,1.6907421e+07,1.7832712e+07
4.2626970e+05,4.5187445e+06,3.0337238e+03,1.4359538e+07,1.6561543e+07,1.8056687e+07
4.2628229e+05,4.5187525e+06,2.9545272e+03,1.4225917e+07,1.6660396e+07,1.7627936e+07
4.2627654e+05,4.5187399e+06,2.9775277e+03,1.4205191e+07,1.6781636e+07,1.7664530e+07
4.2628423e+05,4.5187428e+06,3.0020418e+03,1.4133802e+07,1.6800681e+07,1.7850452e+07
4.2628038e+05,4.5187471e+06,3.0355766e+03,1.4226892e+07,1.7151821e+07,1.8138650e+07
4.2629684e+05,4.5187411e+06,2.9924200e+03,1.4501171e+07,1.6867936e+07,1.7938128e+07
4.2629589e+05,4.5187586e+06,2.9512577e+03,1.4267600e+07,1.6793174e+07,1.7592499e+07
4.2627846e+05,4.5187506e+06,2.9938783e+03,1.4154821e+07,1.6543552e+07,1.7780632e+07
4.2627396e+05,4.5187367e+06,2.9969341e+03,1.4234221e+07,1.6803816e+07,1.7853784e+07
4.2628063e+05,4.5187528e+06,2.9975400e+03,1.4096619e+07,1.6809946e+07,1.7769235e+07
4.2627335e+05,4.5187097e+06,3.0381032e+03,1.4225667e+07,1.6726099e+07,1.8090145e+07
4.2628191e+05,4.5187242e+06,3.0633620e+03,1.4215558e+07,1.6449371e+07,1.8262828e+07
4.2630078e+05,4.5187315e+06,3.0628246e+03,1.4255869e+07,1.6796675e+07,1.8349549e+07
4.2627710e+05,4.5187356e+06,2.9926460e+03,1.4143932e+07,1.6726210e+07,1.7786631e+07
4.2627217e+05,4.5187449e+06,2.9944194e+03,1.4323020e+07,1.6672604e+07,1.7828190e+07
4.2628917e+05,4.5187596e+06,2.9493697e+03,1.4226331e+07,1.6641734e+07,1.7622531e+07
4.2627010e+05,4.5187320e+06,3.0236242e+03,1.4027254e+07,1.6280071e+07,1.7782204e+07
4.2628190e+05,4.5187432e+06,3.0102580e+03,1.4029554e+07,1.6626303e+07,1.7813908e+07
4.2627357e+05,4.5187408e+06,3.0378295e+03,1.4301203e+07,1.7171447e+07,1.8183445e+07
4.2628489e+05,4.5187551e+06,2.9764259e+03,1.4324522e+07,1.6557197e+07,1.7752107e+07
4.2631335e+05,4.5187698e+06,2.8999866e+03,1.4308382e+07,1.6903821e+07,1.7299449e+07
4.2628719e+05,4.5187667e+06,2.9874030e+03,1.4196269e+07,1.6448170e+07,1.7756198e+07
4.2628183e+05,4.5187600e+06,2.9867933e+03,1.4194653e+07,1.6723944e+07,1.7806527e+07
4.2628142e+05,4.5187627e+06,2.9407627e+03,1.3954190e+07,1.6486721e+07,1.7257119e+07
4.2628427e+05,4.5187075e+06,3.0373419e+03,1.4331626e+07,1.6995427e+07,1.8199349e+07
4.2627595e+05,4.5187314e+06,3.0680441e+03,1.4086713e+07,1.6322321e+07,1.8240118e+07
4.2628625e+05,4.5187473e+06,2.9984700e+03,1.4109190e+07,1.6585384e+07,1.7776690e+07
4.2626900e+05,4.5187331e+06,2.9948911e+03,1.3995279e+07,1.6661483e+07,1.7740474e+07
4.2625868e+05,4.5187410e+06,2.9697711e+03,1.4279219e+07,1.6567902e+07,1.7613284e+07
4.2627722e+05,4.5187542e+06,2.9685217e+03,1.4111801e+07,1.6466440e+07,1.7621862e+07
4.2627811e+05,4.5187369e+06,3.0090590e+03,1.4069125e+07,1.6371507e+07,1.7742032e+07
4.2628174e+05,4.5187364e+06,3.0175485e+03,1.3959164e+07,1.6637309e+07,1.7812676e+07
4.2627349e+05,4.5187513e+06,2.9745853e+03,1.4290841e+07,1.7198764e+07,1.7789793e+07
4.2629049e+05,4.5187514e+06,2.9782643e+03,1.4407282e+07,1.6499001e+07,1.7800677e+07
4.2629984e+05,4.5187588e+06,2.9688529e+03,1.4163454e+07,1.6558669e+07,1.7603865e+07
4.2628255e+05,4.5187704e+06,3.0038837e+03,1.4178106e+07,1.6408172e+07,1.7866042e+07
4.2627547e+05,4.5187497e+06,2.9906480e+03,1.4159273e+07,1.6858625e+07,1.7822588e+07
4.2627209e+05,4.5187619e+06,2.9685420e+03,1.4152794e+07,1.6489469e+07,1.7553802e+07
4.2627353e+05,4.5187257e+06,3.0119743e+03,1.4323552e+07,1.6726842e+07,1.7972428e+07
4.2627564e+05,4.5187323e+06,3.0703192e+03,1.4050789e+07,1.6306818e+07,1.8230839e+07
4.2629129e+05,4.5187272e+06,3.0191107e+03,1.4030497e+07,1.6783607e+07,1.7867647e+07
4.2626629e+05,4.5187265e+06,2.9916170e+03,1.3907289e+07,1.6577382e+07,1.7670616e+07
4.2627560e+05,4.5187408e+06,2.9847387e+03,1.4216642e+07,1.6595918e+07,1.7738377e+07
4.2628245e+05,4.5187522e+06,2.9465243e+03,1.4089311e+07,1.6204039e+07,1.7423422e+07
4.2628341e+05,4.5187353e+06,3.0218762e+03,1.4042321e+07,1.6281765e+07,1.7784778e+07
4.2629276e+05,4.5187381e+06,3.0472228e+03,1.4019737e+07,1.6603334e+07,1.8071914e+07
4.2627932e+05,4.5187561e+06,2.9611749e+03,1.4094738e+07,1.6580917e+07,1.7581423e+07
4.2628826e+05,4.5187402e+06,2.9793327e+03,1.4409027e+07,1.6690151e+07,1.7866429e+07
4.2630292e+05,4.5187515e+06,2.9915427e+03,1.4200047e+07,1.6591593e+07,1.7765180e+07
4.2628160e+05,4.5187615e+06,3.0159621e+03,1.4133907e+07,1.6465054e+07,1.7925996e+07
4.2628136e+05,4.5187157e+06,3.0310290e+03,1.4004870e+07,1.6699947e+07,1.7971471e+07
4.2628887e+05,4.5187799e+06,2.9490290e+03,1.4260174e+07,1.6454357e+07,1.7459298e+07
4.2627427e+05,4.5187211e+06,3.0260411e+03,1.4344485e+07,1.6758560e+07,1.8075283e+07
4.2626841e+05,4.5187220e+06,3.0947936e+03,1.3913010e+07,1.6084306e+07,1.8355877e+07
4.2628195e+05,4.5187290e+06,3.0276997e+03,1.3955711e+07,1.6533605e+07,1.7914442e+07
4.2629311e+05,4.5187473e+06,2.9344415e+03,1.4314445e+07,1.6960528e+07,1.7492423e+07
4.2626086e+05,4.5187345e+06,2.9609056e+03,1.4225024e+07,1.6635436e+07,1.7574164e+07
4.2627801e+05,4.5187589e+06,2.9478259e+03,1.3894037e+07,1.6023841e+07,1.7392366e+07
4.2628380e+05,4.5187336e+06,3.0287533e+03,1.4050612e+07,1.6285793e+07,1.7808736e+07
4.2629120e+05,4.5187442e+06,3.0568532e+03,1.3880650e+07,1.6530700e+07,1.8067742e+07
4.2628479e+05,4.5187618e+06,2.9792945e+03,1.4089907e+07,1.6527263e+07,1.7738092e+07
4.2628068e+05,4.5187528e+06,2.9921767e+03,1.4236155e+07,1.6366015e+07,1.7880305e+07
4.2630330e+05,4.5187571e+06,2.9770271e+03,1.4156758e+07,1.6548147e+07,1.7696869e+07
4.2627834e+05,4.5187604e+06,3.0176982e+03,1.4189049e+07,1.6417311e+07,1.7974873e+07
4.2627839e+05,4.5187142e+06,3.0657128e+03,1.3900588e+07,1.6519788e+07,1.8148644e+07
4.2628969e+05,4.5187581e+06,2.9714499e+03,1.4424437e+07,1.6679749e+07,1.7556224e+07
4.2627939e+05,4.5187298e+06,3.0140168e+03,1.4288814e+07,1.6737576e+07,1.8008799e+07
4.2628223e+05,4.5187234e+06,3.0681397e+03,1.4032585e+07,1.6239384e+07,1.8210103e+07
4.2628397e+05,4.5187155e+06,3.0317773e+03,1.3846139e+07,1.6644056e+07,1.7896509e+07
4.2629259e+05,4.5187628e+06,2.9085357e+03,1.4292223e+07,1.6692930e+07,1.7307073e+07
4.2626951e+05,4.5187467e+06,2.9409750e+03,1.4180740e+07,1.6612671e+07,1.7423355e+07
4.2628468e+05,4.5187674e+06,2.9558831e+03,1.4018062e+07,1.6090137e+07,1.7450756e+07
4.2628423e+05,4.5187363e+06,3.0293901e+03,1.4054428e+07,1.6427245e+07,1.7816684e+07
4.2629477e+05,4.5187605e+06,3.0064329e+03,1.3927230e+07,1.6638559e+07,1.7803039e+07
4.2628356e+05,4.5187441e+06,2.9992397e+03,1.4047195e+07,1.6562982e+07,1.7829016e+07
4.2628081e+05,4.5187119e+06,3.0450041e+03,1.4012259e+07,1.6528319e+07,1.8084669e+07
4.2629446e+05,4.5187448e+06,3.0002889e+03,1.4036048e+07,1.6551399e+07,1.7860216e+07
4.2627989e+05,4.5187621e+06,3.0025787e+03,1.4147227e+07,1.6337287e+07,1.7846678e+07
4.2627574e+05,4.5187201e+06,3.0959356e+03,1.3971939e+07,1.6480920e+07,1.8324949e+07
4.2628552e+05,4.5187618e+06,2.9807800e+03,1.4363953e+07,1.6568423e+07,1.7688888e+07
4.2627789e+05,4.5187191e+06,3.0223813e+03,1.4432201e+07,1.7014957e+07,1.8148122e+07
4.2628394e+05,4.5187260e+06,3.0612041e+03,1.4061812e+07,1.6253884e+07,1.8188248e+07
4.2628267e+05,4.5187153e+06,3.0566334e+03,1.3860165e+07,1.6503421e+07,1.8068621e+07
4.2629562e+05,4.5187680e+06,2.9023455e+03,1.4206087e+07,1.6491043e+07,1.7208535e+07
4.2626976e+05,4.5187548e+06,2.9009863e+03,1.4223752e+07,1.6630417e+07,1.7196069e+07
4.2628276e+05,4.5187358e+06,2.9846920e+03,1.4158083e+07,1.6498679e+07,1.7734287e+07
4.2628394e+05,4.5187624e+06,2.9822876e+03,1.4040780e+07,1.6473386e+07,1.7479676e+07
4.2628691e+05,4.5187521e+06,3.0072981e+03,1.3963513e+07,1.6596248e+07,1.7790587e+07
4.2628698e+05,4.5187343e+06,3.0106179e+03,1.4041626e+07,1.6685242e+07,1.7934898e+07
4.2628310e+05,4.5187298e+06,3.0238174e+03,1.4040030e+07,1.6487816e+07,1.7921956e+07
4.2629818e+05,4.5187575e+06,2.9933446e+03,1.4090185e+07,1.6391412e+07,1.7834485e+07
4.2628134e+05,4.5187591e+06,3.0112883e+03,1.4106719e+07,1.6386378e+07,1.7871477e+07
4.2627636e+05,4.5187190e+06,3.0769746e+03,1.4127965e+07,1.6642947e+07,1.8315083e+07
4.2628062e+05,4.5187387e+06,2.9879079e+03,1.4490462e+07,1.6605987e+07,1.7844025e+07
4.2627932e+05,4.5187417e+06,2.9214093e+03,1.4560613e+07,1.7086754e+07,1.7540299e+07
4.2627813e+05,4.5187571e+06,2.9834510e+03,1.4018417e+07,1.6126677e+07,1.7628420e+07
4.2628112e+05,4.5187332e+06,2.9944306e+03,1.4209504e+07,1.6691269e+07,1.7838638e+07
4.2628568e+05,4.5187589e+06,2.9406023e+03,1.4201886e+07,1.6465051e+07,1.7404973e+07
4.2628115e+05,4.5187554e+06,2.9527400e+03,1.4120429e+07,1.6572986e+07,1.7509713e+07
4.2627790e+05,4.5187291e+06,2.9578531e+03,1.4319444e+07,1.6506824e+07,1.7612115e+07
4.2628108e+05,4.5187400e+06,3.0010788e+03,1.4070585e+07,1.6486372e+07,1.7724167e+07
4.2628847e+05,4.5187588e+06,3.0188489e+03,1.3969549e+07,1.6536891e+07,1.7814288e+07
