xcen,ycen,depth,dP_mu
4.2619570e+05,4.5186015e+06,3.7822604e+03,3.3405060e-03
4.2618251e+05,4.5185932e+06,3.7671601e+03,3.3130937e-03
4.2618389e+05,4.5185844e+06,3.8055313e+03,3.3393187e-03
4.2618412e+05,4.5185909e+06,3.8014401e+03,3.3345709e-03
4.2618921e+05,4.5185859e+06,3.8065910e+03,3.3276679e-03
4.2618418e+05,4.5185935e+06,3.8067182e+03,3.3412619e-03
4.2617098e+05,4.5185765e+06,3.8258803e+03,3.3659828e-03
4.2619079e+05,4.5186175e+06,3.7709230e+03,3.2835837e-03
4.2619405e+05,4.5185920e+06,3.7987118e+03,3.3516446e-03
4.2618096e+05,4.5185868e+06,3.7665660e+03,3.3114908e-03
4.2617043e+05,4.5185768e+06,3.8316818e+03,3.3496323e-03
4.2618868e+05,4.5185929e+06,3.8158539e+03,3.3521510e-03
4.2618891e+05,4.5185837e+06,3.8208047e+03,3.3386731e-03
4.2618261e+05,4.5186107e+06,3.7780708e+03,3.3097351e-03
4.2617189e+05,4.5185588e+06,3.8306642e+03,3.3878320e-03
4.2618831e+05,4.5186277e+06,3.7693135e+03,3.2710366e-03
4.2618910e+05,4.5185583e+06,3.8157029e+03,3.3622441e-03
4.2618695e+05,4.5185800e+06,3.7902920e+03,3.3323689e-03
4.2617521e+05,4.5185916e+06,3.8251370e+03,3.3452903e-03
4.2618670e+05,4.5185834e+06,3.8381028e+03,3.3775900e-03
4.2619083e+05,4.5185787e+06,3.7967142e+03,3.3152183e-03
4.2617804e+05,4.5185948e+06,3.7936798e+03,3.3309885e-03
4.2617921e+05,4.5185750e+06,3.7979642e+03,3.3381109e-03
4.2618631e+05,4.5186097e+06,3.7896518e+03,3.3070814e-03
4.2620449e+05,4.5185635e+06,3.7937339e+03,3.3339384e-03
4.2619201e+05,4.5185649e+06,3.8133006e+03,3.3791155e-03
4.2617743e+05,4.5185695e+06,3.8433628e+03,3.3913866e-03
4.2618325e+05,4.5185923e+06,3.8129311e+03,3.3530497e-03
4.2618377e+05,4.5185779e+06,3.8096355e+03,3.3564911e-03
4.2617663e+05,4.5185894e+06,3.7998469e+03,3.3532380e-03
4.2618347e+05,4.5185704e+06,3.8047706e+03,3.3442265e-03
4.2617117e+05,4.5186139e+06,3.7974882e+03,3.3217160e-03
4.2618962e+05,4.5185745e+06,3.7895075e+03,3.3530362e-03
4.2619442e+05,4.5185743e+06,3.8203311e+03,3.3776843e-03
4.2618278e+05,4.5185699e+06,3.8357995e+03,3.4015230e-03
4.2618630e+05,4.5185835e+06,3.8402101e+03,3.3910192e-03
4.2618729e+05,4.5185681e+06,3.8181813e+03,3.3955583e-03
4.2617207e+05,4.5185879e+06,3.8060055e+03,3.3829053e-03
4.2617951e+05,4.5185801e+06,3.8116760e+03,3.3472179e-03
4.2617756e+05,4.5185993e+06,3.7930105e+03,3.3283898e-03
4.2617942e+05,4.5185820e+06,3.7866020e+03,3.3482687e-03
4.2619013e+05,4.5185738e+06,3.8106089e+03,3.3792403e-03
4.2618020e+05,4.5185730e+06,3.8669084e+03,3.4192104e-03
4.2618625e+05,4.5185768e+06,3.8407117e+03,3.3966630e-03
4.2618805e+05,4.5185649e+06,3.8107540e+03,3.3987718e-03
4.2617219e+05,4.5185847e+06,3.7985188e+03,3.3808662e-03
4.2617340e+05,4.5185837e+06,3.8001910e+03,3.3086767e-03
4.2618228e+05,4.5186007e+06,3.8002834e+03,3.3305387e-03
4.2618059e+05,4.5185862e+06,3.8055978e+03,3.3554564e-03
4.2618334e+05,4.5185840e+06,3.8045158e+03,3.3511192e-03
4.2618452e+05,4.5185643e+06,3.8610136e+03,3.4363732e-03
4.2618504e+05,4.5185825e+06,3.8259757e+03,3.3826481e-03
4.2617018e+05,4.5185951e+06,3.8138415e+03,3.3486411e-03
4.2617801e+05,4.5185701e+06,3.8026428e+03,3.3793697e-03
4.2618273e+05,4.5185878e+06,3.8132866e+03,3.3480977e-03
4.2618166e+05,4.5186106e+06,3.7969354e+03,3.3086258e-03
4.2618023e+05,4.5185569e+06,3.8065396e+03,3.3826853e-03
4.2618541e+05,4.5185935e+06,3.7956608e+03,3.3440807e-03
4.2618137e+05,4.5185829e+06,3.8330811e+03,3.3693180e-03
4.2619897e+05,4.5185857e+06,3.8083460e+03,3.3679273e-03
4.2617624e+05,4.5185895e+06,3.8155877e+03,3.3594920e-03
4.2617407e+05,4.5185873e+06,3.8061788e+03,3.3470708e-03
4.2619066e+05,4.5185795e+06,3.8360418e+03,3.3525417e-03
4.2618154e+05,4.5185996e+06,3.8036557e+03,3.3253877e-03
4.2617322e+05,4.5185660e+06,3.8026284e+03,3.3674072e-03
4.2620546e+05,4.5186020e+06,3.7604730e+03,3.3344826e-03
4.2619415e+05,4.5185810e+06,3.8319267e+03,3.3659495e-03
4.2619459e+05,4.5185643e+06,3.8206352e+03,3.3787841e-03
4.2616799e+05,4.5186058e+06,3.8130165e+03,3.3394447e-03
4.2617292e+05,4.5185855e+06,3.7996618e+03,3.3453367e-03
4.2617902e+05,4.5185843e+06,3.8311244e+03,3.3495264e-03
4.2618602e+05,4.5185930e+06,3.8035886e+03,3.3337841e-03
4.2616102e+05,4.5186097e+06,3.8266811e+03,3.3373107e-03
4.2620626e+05,4.5185751e+06,3.7885076e+03,3.3546239e-03
4.2618757e+05,4.5185834e+06,3.8279853e+03,3.3622260e-03
4.2619151e+05,4.5185652e+06,3.8314497e+03,3.3794629e-03
4.2618454e+05,4.5185927e+06,3.8347991e+03,3.3885305e-03
4.2617632e+05,4.5185793e+06,3.7864827e+03,3.3518302e-03
4.2618386e+05,4.5185871e+06,3.8199161e+03,3.3483007e-03
4.2619096e+05,4.5186067e+06,3.7684038e+03,3.2924221e-03
4.2615610e+05,4.5186123e+06,3.8328717e+03,3.3410613e-03
4.2618813e+05,4.5185884e+06,3.8190970e+03,3.3659102e-03
4.2618374e+05,4.5185862e+06,3.8078470e+03,3.3522938e-03
4.2618488e+05,4.5185798e+06,3.8067655e+03,3.3541553e-03
4.2619021e+05,4.5185869e+06,3.8302324e+03,3.3865010e-03
4.2617467e+05,4.5185970e+06,3.7820420e+03,3.3230977e-03
4.2618505e+05,4.5185767e+06,3.8338789e+03,3.3779374e-03
4.2619546e+05,4.5186087e+06,3.7620083e+03,3.2782418e-03
4.2617451e+05,4.5185992e+06,3.8046883e+03,3.3286415e-03
4.2618467e+05,4.5185932e+06,3.8061789e+03,3.3502910e-03
4.2618203e+05,4.5185699e+06,3.7779277e+03,3.3369662e-03
4.2618374e+05,4.5185703e+06,3.8074026e+03,3.3519863e-03
4.2618274e+05,4.5185902e+06,3.8222953e+03,3.3846489e-03
4.2615794e+05,4.5186012e+06,3.7884682e+03,3.3401407e-03
4.2621326e+05,4.5185779e+06,3.8023272e+03,3.3628379e-03
4.2618850e+05,4.5186046e+06,3.7640234e+03,3.2714239e-03
4.2617176e+05,4.5185878e+06,3.7985498e+03,3.3096915e-03
4.2619509e+05,4.5186010e+06,3.8236877e+03,3.3681083e-03
4.2618096e+05,4.5185704e+06,3.7810671e+03,3.3384950e-03
4.2620142e+05,4.5185931e+06,3.8215295e+03,3.3493739e-03
4.2618730e+05,4.5185776e+06,3.8102526e+03,3.3767653e-03
4.2616535e+05,4.5185974e+06,3.8066622e+03,3.3480015e-03
4.2619222e+05,4.5185873e+06,3.8060842e+03,3.3446976e-03
4.2618840e+05,4.5185996e+06,3.7894007e+03,3.3182677e-03
4.2618501e+05,4.5185873e+06,3.8092879e+03,3.3366957e-03
4.2619955e+05,4.5185945e+06,3.8170936e+03,3.3634359e-03
4.2618526e+05,4.5185799e+06,3.7912911e+03,3.3576820e-03
4.2620931e+05,4.5185840e+06,3.8135391e+03,3.3459824e-03
4.2617647e+05,4.5185763e+06,3.8076034e+03,3.3730768e-03
4.2618519e+05,4.5185851e+06,3.8295365e+03,3.3888432e-03
4.2618761e+05,4.5185668e+06,3.8109925e+03,3.3245948e-03
4.2618684e+05,4.5185936e+06,3.7941603e+03,3.3345252e-03
4.2618684e+05,4.5185879e+06,3.8096367e+03,3.3362869e-03
4.2619711e+05,4.5186040e+06,3.7881849e+03,3.3382149e-03
4.2618984e+05,4.5185829e+06,3.8166676e+03,3.3796211e-03
4.2620062e+05,4.5185829e+06,3.7969298e+03,3.3412672e-03
4.2616394e+05,4.5185762e+06,3.8042420e+03,3.3649717e-03
4.2618137e+05,4.5185872e+06,3.8249945e+03,3.3927048e-03
4.2619042e+05,4.5185698e+06,3.8104874e+03,3.3244199e-03
4.2616624e+05,4.5186091e+06,3.7904436e+03,3.3288486e-03
4.2618639e+05,4.5185914e+06,3.8090665e+03,3.3248579e-03
4.2619541e+05,4.5186063e+06,3.7877308e+03,3.3400133e-03
4.2619904e+05,4.5185751e+06,3.8224685e+03,3.3688560e-03
4.2618555e+05,4.5185953e+06,3.7906662e+03,3.3166118e-03
4.2617931e+05,4.5185832e+06,3.8098112e+03,3.3417770e-03
4.2619235e+05,4.5185762e+06,3.8315352e+03,3.3789038e-03
4.2618850e+05,4.5185824e+06,3.8160536e+03,3.3548025e-03
4.2616343e+05,4.5186125e+06,3.7856243e+03,3.3225463e-03
4.2618136e+05,4.5186032e+06,3.8070478e+03,3.3333903e-03
4.2618978e+05,4.5185941e+06,3.7999765e+03,3.3461201e-03
4.2619810e+05,4.5185752e+06,3.8170752e+03,3.3612077e-03
4.2619169e+05,4.5185830e+06,3.7766814e+03,3.2983583e-03
4.2617934e+05,4.5186014e+06,3.7873867e+03,3.3350724e-03
4.2618767e+05,4.5185870e+06,3.8228385e+03,3.3648683e-03
4.2618608e+05,4.5185818e+06,3.8209529e+03,3.3557401e-03
4.2617528e+05,4.5185925e+06,3.8273679e+03,3.3830717e-03
4.2618195e+05,4.5185949e+06,3.8221037e+03,3.3500927e-03
4.2619588e+05,4.5185944e+06,3.8014215e+03,3.3649733e-03
4.2620077e+05,4.5185766e+06,3.8116967e+03,3.3631455e-03
4.2619062e+05,4.5185873e+06,3.7880839e+03,3.3201691e-03
4.2619117e+05,4.5185957e+06,3.7895087e+03,3.3607762e-03
4.2619389e+05,4.5185843e+06,3.8269761e+03,3.3978612e-03
4.2618885e+05,4.5185869e+06,3.8081224e+03,3.3471280e-03
4.2618606e+05,4.5185824e+06,3.8336168e+03,3.3911736e-03
4.2617959e+05,4.5185952e+06,3.8006908e+03,3.3216124e-03
4.2619537e+05,4.5185991e+06,3.7806479e+03,3.3230640e-03
4.2619263e+05,4.5185833e+06,3.8124574e+03,3.3532840e-03
4.2618347e+05,4.5185922e+06,3.7683094e+03,3.3105400e-03
4.2619017e+05,4.5185980e+06,3.7923106e+03,3.3567189e-03
4.2619292e+05,4.5185865e+06,3.8216930e+03,3.3879788e-03
4.2618289e+05,4.5185906e+06,3.8001189e+03,3.3443249e-03
4.2618653e+05,4.5185814e+06,3.8360111e+03,3.3964646e-03
4.2617670e+05,4.5185871e+06,3.8232357e+03,3.3504596e-03
4.2619808e+05,4.5186044e+06,3.8122181e+03,3.3255377e-03
4.2619542e+05,4.5185547e+06,3.8426040e+03,3.3862800e-03
4.2618158e+05,4.5185848e+06,3.7828656e+03,3.3161481e-03
4.2618060e+05,4.5185898e+06,3.8023962e+03,3.3554479e-03
4.2619258e+05,4.5185828e+06,3.8412766e+03,3.4163115e-03
4.2619733e+05,4.5186078e+06,3.7758613e+03,3.3423567e-03
4.2619276e+05,4.5185804e+06,3.8366332e+03,3.4038668e-03
4.2616597e+05,4.5185849e+06,3.8287005e+03,3.3559553e-03
4.2619022e+05,4.5186008e+06,3.8138869e+03,3.3135245e-03
4.2618397e+05,4.5185804e+06,3.8208444e+03,3.3681713e-03
4.2618214e+05,4.5185946e+06,3.7787017e+03,3.3129502e-03
4.2618295e+05,4.5185841e+06,3.8081578e+03,3.3555229e-03
4.2618631e+05,4.5185871e+06,3.8240158e+03,3.3820188e-03
4.2618466e+05,4.5185987e+06,3.7862631e+03,3.3226675e-03
4.2617603e+05,4.5185829e+06,3.8406177e+03,3.3794672e-03
4.2617226e+05,4.5185849e+06,3.8142132e+03,3.3384086e-03
4.2618770e+05,4.5186006e+06,3.7898964e+03,3.3071962e-03
4.2618585e+05,4.5185782e+06,3.8147158e+03,3.3588107e-03
4.2618567e+05,4.5185873e+06,3.7897854e+03,3.3261756e-03
4.2618641e+05,4.5185761e+06,3.8294741e+03,3.3879018e-03
4.2618464e+05,4.5185840e+06,3.8158757e+03,3.3667450e-03
4.2617930e+05,4.5185998e+06,3.7952843e+03,3.3258320e-03
4.2618240e+05,4.5185793e+06,3.8314793e+03,3.3780874e-03
4.2617602e+05,4.5185928e+06,3.7991160e+03,3.3262445e-03
4.2619142e+05,4.5185779e+06,3.8226657e+03,3.3689643e-03
4.2619220e+05,4.5185728e+06,3.7791922e+03,3.3190191e-03
4.2618355e+05,4.5185942e+06,3.7776058e+03,3.3114095e-03
4.2619270e+05,4.5185734e+06,3.8244145e+03,3.3943887e-03
4.2618362e+05,4.5185831e+06,3.8255005e+03,3.3804665e-03
4.2619221e+05,4.5185945e+06,3.8161613e+03,3.3693752e-03
4.2617186e+05,4.5185828e+06,3.8308542e+03,3.3629834e-03
4.2617419e+05,4.5185992e+06,3.7972673e+03,3.3207765e-03
4.2619046e+05,4.5185792e+06,3.8283148e+03,3.3810378e-03
4.2618443e+05,4.5185726e+06,3.7928345e+03,3.3343237e-03
4.2618216e+05,4.5186025e+06,3.7552607e+03,3.2866384e-03
4.2618920e+05,4.5185810e+06,3.8096090e+03,3.3659679e-03
4.2618433e+05,4.5185920e+06,3.7962903e+03,3.3469193e-03
4.2619535e+05,4.5186003e+06,3.8045509e+03,3.3132121e-03
4.2618201e+05,4.5185753e+06,3.8444177e+03,3.3789206e-03
4.2617819e+05,4.5185967e+06,3.7856969e+03,3.3200952e-03
4.2618808e+05,4.5185887e+06,3.8042169e+03,3.3579986e-03
4.2618255e+05,4.5185834e+06,3.7672329e+03,3.3095575e-03
4.2618689e+05,4.5186018e+06,3.7583421e+03,3.3030085e-03
4.2619378e+05,4.5185894e+06,3.8480327e+03,3.4091521e-03
4.2618497e+05,4.5186042e+06,3.7823645e+03,3.3439056e-03
4.2618936e+05,4.5185904e+06,3.8057672e+03,3.3243005e-03
4.2617964e+05,4.5185768e+06,3.8271826e+03,3.3816525e-03
4.2617656e+05,4.5185932e+06,3.7806150e+03,3.3098038e-03
4.2619994e+05,4.5186012e+06,3.7947226e+03,3.3282838e-03
4.2618003e+05,4.5185747e+06,3.7871697e+03,3.3357410e-03
4.2620183e+05,4.5186043e+06,3.7898899e+03,3.3232323e-03
4.2619238e+05,4.5185974e+06,3.8128478e+03,3.3641566e-03
4.2618417e+05,4.5185967e+06,3.7958558e+03,3.3505238e-03
4.2618472e+05,4.5185787e+06,3.8374457e+03,3.3631810e-03
4.2620317e+05,4.5185792e+06,3.8480752e+03,3.4014300e-03
4.2616463e+05,4.5185791e+06,3.7919092e+03,3.3391330e-03
4.2619101e+05,4.5186043e+06,3.7692514e+03,3.2859413e-03
4.2618402e+05,4.5185698e+06,3.7980976e+03,3.3509981e-03
4.2620565e+05,4.5185964e+06,3.8001171e+03,3.3264598e-03
4.2617944e+05,4.5185800e+06,3.8184766e+03,3.3831839e-03
4.2618012e+05,4.5186096e+06,3.7812862e+03,3.3310520e-03
4.2618220e+05,4.5185878e+06,3.7937878e+03,3.3318181e-03
4.2620662e+05,4.5185767e+06,3.8634075e+03,3.4026539e-03
4.2617448e+05,4.5185878e+06,3.7824446e+03,3.3218940e-03
4.2618941e+05,4.5185926e+06,3.7913503e+03,3.3266192e-03
4.2618715e+05,4.5185785e+06,3.7995229e+03,3.3585675e-03
4.2619096e+05,4.5185998e+06,3.8107092e+03,3.3889404e-03
4.2618905e+05,4.5185897e+06,3.8108948e+03,3.3667869e-03
4.2619319e+05,4.5186118e+06,3.7791286e+03,3.3171180e-03
4.2618240e+05,4.5185719e+06,3.8147022e+03,3.3410607e-03
4.2620710e+05,4.5185923e+06,3.8227506e+03,3.3673044e-03
4.2616836e+05,4.5185898e+06,3.7894930e+03,3.3218050e-03
4.2618665e+05,4.5186049e+06,3.7584065e+03,3.2895718e-03
4.2619102e+05,4.5185889e+06,3.7850973e+03,3.3176057e-03
4.2618885e+05,4.5185898e+06,3.7927122e+03,3.3510930e-03
4.2617667e+05,4.5185584e+06,3.8519357e+03,3.4031444e-03
4.2619329e+05,4.5186062e+06,3.7867295e+03,3.3024755e-03
4.2618743e+05,4.5185817e+06,3.8090894e+03,3.3206484e-03
4.2618484e+05,4.5185905e+06,3.8067460e+03,3.3578537e-03
4.2617745e+05,4.5185935e+06,3.7902278e+03,3.3252234e-03
4.2617099e+05,4.5185813e+06,3.7918978e+03,3.3189765e-03
4.2619608e+05,4.5185978e+06,3.7787815e+03,3.3223161e-03
4.2618455e+05,4.5185821e+06,3.8135774e+03,3.3580956e-03
4.2617513e+05,4.5185545e+06,3.8463361e+03,3.4041393e-03
4.2618749e+05,4.5185900e+06,3.8042298e+03,3.3332966e-03
4.2619318e+05,4.5185853e+06,3.8145558e+03,3.3308644e-03
4.2620558e+05,4.5186052e+06,3.8058720e+03,3.3234689e-03
4.2617305e+05,4.5185962e+06,3.7879729e+03,3.3061808e-03
4.2618302e+05,4.5186015e+06,3.7756598e+03,3.2984474e-03
4.2620156e+05,4.5186015e+06,3.7682606e+03,3.3202201e-03
4.2619296e+05,4.5185778e+06,3.7867148e+03,3.3160818e-03
4.2617691e+05,4.5185784e+06,3.8164976e+03,3.3530206e-03
4.2620007e+05,4.5185871e+06,3.8198697e+03,3.3393423e-03
4.2620423e+05,4.5185748e+06,3.8301909e+03,3.3460865e-03
4.2620951e+05,4.5186082e+06,3.8098851e+03,3.3358356e-03
4.2617980e+05,4.5185998e+06,3.7951406e+03,3.3116055e-03
4.2617782e+05,4.5185981e+06,3.7736125e+03,3.3002591e-03
4.2619888e+05,4.5185919e+06,3.7865765e+03,3.3320008e-03
4.2619031e+05,4.5185794e+06,3.7846199e+03,3.3172650e-03
4.2615869e+05,4.5185559e+06,3.8343995e+03,3.3970983e-03
4.2619605e+05,4.5185912e+06,3.8116152e+03,3.3326196e-03
4.2619349e+05,4.5185764e+06,3.8132429e+03,3.3510277e-03
4.2620091e+05,4.5186026e+06,3.7983460e+03,3.3319629e-03
4.2618568e+05,4.5185962e+06,3.8073834e+03,3.3383511e-03
4.2619198e+05,4.5185954e+06,3.8095174e+03,3.3361767e-03
4.2617396e+05,4.5185794e+06,3.7732763e+03,3.3343374e-03
4.2619503e+05,4.5185830e+06,3.7744686e+03,3.3024523e-03
4.2616888e+05,4.5185705e+06,3.8216110e+03,3.3817164e-03
4.2619942e+05,4.5185844e+06,3.8218479e+03,3.3401973e-03
4.2617901e+05,4.5185653e+06,3.8270125e+03,3.3695908e-03
4.2620770e+05,4.5185875e+06,3.8106614e+03,3.3416652e-03
4.2617708e+05,4.5186056e+06,3.7892422e+03,3.3277700e-03
4.2617280e+05,4.5185877e+06,3.8336352e+03,3.3669335e-03
4.2618847e+05,4.5185802e+06,3.8087928e+03,3.3420392e-03
4.2618629e+05,4.5185829e+06,3.8031577e+03,3.3350591e-03
4.2617021e+05,4.5185764e+06,3.7970541e+03,3.3697357e-03
4.2619298e+05,4.5185771e+06,3.8320496e+03,3.3574199e-03
4.2618958e+05,4.5185953e+06,3.8078833e+03,3.3411743e-03
4.2619329e+05,4.5185892e+06,3.8147700e+03,3.3463245e-03
4.2616607e+05,4.5185985e+06,3.8067786e+03,3.3667597e-03
4.2617249e+05,4.5185882e+06,3.8222585e+03,3.3622981e-03
4.2619220e+05,4.5185652e+06,3.8362276e+03,3.3851002e-03
4.2619389e+05,4.5185754e+06,3.8105172e+03,3.3237327e-03
4.2618025e+05,4.5185862e+06,3.7928952e+03,3.3367216e-03
4.2618272e+05,4.5185717e+06,3.8111854e+03,3.3553731e-03
4.2619783e+05,4.5186120e+06,3.8183248e+03,3.3392607e-03
4.2618930e+05,4.5185802e+06,3.8115872e+03,3.3505068e-03
4.2617575e+05,4.5186103e+06,3.8004408e+03,3.3470241e-03
4.2615770e+05,4.5185924e+06,3.8274328e+03,3.3678727e-03
4.2618515e+05,4.5185660e+06,3.8310225e+03,3.3798978e-03
4.2617645e+05,4.5185904e+06,3.8222380e+03,3.3348394e-03
4.2617610e+05,4.5185925e+06,3.7870493e+03,3.3453545e-03
4.2618063e+05,4.5185774e+06,3.8132294e+03,3.3691430e-03
4.2618894e+05,4.5185945e+06,3.8180560e+03,3.3574683e-03
4.2619282e+05,4.5185689e+06,3.8020511e+03,3.3809992e-03
4.2618646e+05,4.5185983e+06,3.8199916e+03,3.3613165e-03
4.2616768e+05,4.5185895e+06,3.8012164e+03,3.3477451e-03
4.2617878e+05,4.5185710e+06,3.8238392e+03,3.3721822e-03
4.2617489e+05,4.5185911e+06,3.7945904e+03,3.3510250e-03
4.2617629e+05,4.5185783e+06,3.7755872e+03,3.3435405e-03
4.2617977e+05,4.5185739e+06,3.8207455e+03,3.3781405e-03
4.2620149e+05,4.5186148e+06,3.7871514e+03,3.3175726e-03
4.2618935e+05,4.5185713e+06,3.7997540e+03,3.3754638e-03
4.2618707e+05,4.5185911e+06,3.8350900e+03,3.3794114e-03
4.2616909e+05,4.5185911e+06,3.7926089e+03,3.3390169e-03
4.2617538e+05,4.5185830e+06,3.8275606e+03,3.3691402e-03
4.2617383e+05,4.5185839e+06,3.8039821e+03,3.3577504e-03
4.2617024e+05,4.5185899e+06,3.7785964e+03,3.3353420e-03
4.2618310e+05,4.5185856e+06,3.8140219e+03,3.3618956e-03
4.2619260e+05,4.5186030e+06,3.7961042e+03,3.3353869e-03
4.2619161e+05,4.5185772e+06,3.8016200e+03,3.3708218e-03
4.2618189e+05,4.5185947e+06,3.8369950e+03,3.3794105e-03
4.2618433e+05,4.5185864e+06,3.8021755e+03,3.3504838e-03
4.2619430e+05,4.5185644e+06,3.8199902e+03,3.3778298e-03
4.2617683e+05,4.5185757e+06,3.8119416e+03,3.3735569e-03
4.2618849e+05,4.5186082e+06,3.7867911e+03,3.3227093e-03
4.2619373e+05,4.5185867e+06,3.8498746e+03,3.3721141e-03
4.2619371e+05,4.5186196e+06,3.7882323e+03,3.3096901e-03
4.2618640e+05,4.5185795e+06,3.8025057e+03,3.3662427e-03
4.2618491e+05,4.5185957e+06,3.8150786e+03,3.3568506e-03
4.2620562e+05,4.5186167e+06,3.7802568e+03,3.2956287e-03
4.2618932e+05,4.5185759e+06,3.8259793e+03,3.3754819e-03
4.2618262e+05,4.5185804e+06,3.8130360e+03,3.3664873e-03
4.2617984e+05,4.5185906e+06,3.7919180e+03,3.3420816e-03
4.2619088e+05,4.5185869e+06,3.8240003e+03,3.3629261e-03
4.2620049e+05,4.5186048e+06,3.8365544e+03,3.3644167e-03
4.2618272e+05,4.5185853e+06,3.7886055e+03,3.3512863e-03
4.2618445e+05,4.5185866e+06,3.8221225e+03,3.3776628e-03
4.2618992e+05,4.5186040e+06,3.7856938e+03,3.3149178e-03
4.2619188e+05,4.5185633e+06,3.8450948e+03,3.4025193e-03
4.2617995e+05,4.5185931e+06,3.7957674e+03,3.3391178e-03
4.2616991e+05,4.5185989e+06,3.7883540e+03,3.3212940e-03
4.2619109e+05,4.5185680e+06,3.8309699e+03,3.3771482e-03
4.2620252e+05,4.5185924e+06,3.8242812e+03,3.3607358e-03
4.2619485e+05,4.5185779e+06,3.8153044e+03,3.3656342e-03
4.2618115e+05,4.5185912e+06,3.8193688e+03,3.3771617e-03
4.2618605e+05,4.5185861e+06,3.7753946e+03,3.3197287e-03
4.2619792e+05,4.5185794e+06,3.8065101e+03,3.3848710e-03
4.2618508e+05,4.5185864e+06,3.7786256e+03,3.3274994e-03
4.2616843e+05,4.5186000e+06,3.7965225e+03,3.3234068e-03
4.2619953e+05,4.5185580e+06,3.8516171e+03,3.3828685e-03
4.2620688e+05,4.5185912e+06,3.8296940e+03,3.3740579e-03
4.2619930e+05,4.5185839e+06,3.8221677e+03,3.3861408e-03
4.2618765e+05,4.5185747e+06,3.8542297e+03,3.3976500e-03
4.2620983e+05,4.5185725e+06,3.7838870e+03,3.3569319e-03
4.2619182e+05,4.5185798e+06,3.8061280e+03,3.3838001e-03
4.2619385e+05,4.5185898e+06,3.8101179e+03,3.3572738e-03
4.2617923e+05,4.5185936e+06,3.8051303e+03,3.3442642e-03
4.2619255e+05,4.5185754e+06,3.8029248e+03,3.3464228e-03
4.2620027e+05,4.5185868e+06,3.8158032e+03,3.3580571e-03
4.2619729e+05,4.5185847e+06,3.8120819e+03,3.3657658e-03
4.2619541e+05,4.5185642e+06,3.8462437e+03,3.3723405e-03
4.2621561e+05,4.5185775e+06,3.7885662e+03,3.3449815e-03
4.2618583e+05,4.5185772e+06,3.7828409e+03,3.3432276e-03
4.2617816e+05,4.5186005e+06,3.8105261e+03,3.3565131e-03
4.2618842e+05,4.5185950e+06,3.8128366e+03,3.3515880e-03
4.2619064e+05,4.5185779e+06,3.7939398e+03,3.3379404e-03
4.2619272e+05,4.5185934e+06,3.8384523e+03,3.3698300e-03
4.2618758e+05,4.5185985e+06,3.8062790e+03,3.3613171e-03
4.2619551e+05,4.5185721e+06,3.8184071e+03,3.3568177e-03
4.2619861e+05,4.5185817e+06,3.7879308e+03,3.3374606e-03
4.2619048e+05,4.5185671e+06,3.7897670e+03,3.3448073e-03
4.2618193e+05,4.5185929e+06,3.8088189e+03,3.3522641e-03
4.2618203e+05,4.5186074e+06,3.8093253e+03,3.3467321e-03
4.2619239e+05,4.5185750e+06,3.7856270e+03,3.3325252e-03
4.2618175e+05,4.5185858e+06,3.8558960e+03,3.3898797e-03
4.2620181e+05,4.5185788e+06,3.8351467e+03,3.3745752e-03
4.2619050e+05,4.5185884e+06,3.7785728e+03,3.3096103e-03
4.2620409e+05,4.5185826e+06,3.8056736e+03,3.3478391e-03
4.2618176e+05,4.5185735e+06,3.8101877e+03,3.3521787e-03
4.2616908e+05,4.5186057e+06,3.7784011e+03,3.3264517e-03
4.2617810e+05,4.5185928e+06,3.7915551e+03,3.3386300e-03
4.2618481e+05,4.5185793e+06,3.7944449e+03,3.3317488e-03
4.2616672e+05,4.5185804e+06,3.8035546e+03,3.3521307e-03
4.2619744e+05,4.5185886e+06,3.8277859e+03,3.3679835e-03
4.2619815e+05,4.5185866e+06,3.7966543e+03,3.3337101e-03
4.2619967e+05,4.5185799e+06,3.8189638e+03,3.3681783e-03
4.2617382e+05,4.5185773e+06,3.7940130e+03,3.3460653e-03
4.2619899e+05,4.5186163e+06,3.7745946e+03,3.3180593e-03
4.2616549e+05,4.5185859e+06,3.8211272e+03,3.3785631e-03
4.2619821e+05,4.5185777e+06,3.7798739e+03,3.3070475e-03
4.2617869e+05,4.5185877e+06,3.8192931e+03,3.3642452e-03
4.2618852e+05,4.5185973e+06,3.8191303e+03,3.3415404e-03
4.2618741e+05,4.5185823e+06,3.7953515e+03,3.3367868e-03
4.2620847e+05,4.5185683e+06,3.8223197e+03,3.3661792e-03
4.2619746e+05,4.5185868e+06,3.8144526e+03,3.3608384e-03
4.2619257e+05,4.5185946e+06,3.8153730e+03,3.3676257e-03
4.2616624e+05,4.5185827e+06,3.7971065e+03,3.3591523e-03
4.2619267e+05,4.5185775e+06,3.7871474e+03,3.3222461e-03
4.2618653e+05,4.5185865e+06,3.8352148e+03,3.3698716e-03
4.2618707e+05,4.5185995e+06,3.8215631e+03,3.3412622e-03
4.2617249e+05,4.5185917e+06,3.7760986e+03,3.3166439e-03
4.2620263e+05,4.5185703e+06,3.8103254e+03,3.3568845e-03
4.2618152e+05,4.5185835e+06,3.7848022e+03,3.3463739e-03
4.2619029e+05,4.5185930e+06,3.8040614e+03,3.3651655e-03
