func,iter,xcen,ycen,depth,s_axis_max,dP_mu,strike,dip
1.742992e+02,6,4.2719294e+05,4.5179539e+06,5.4046576e+03,2.0659325e+03,6.6274193e-03,6.8886744e+01,1.9048737e+01
1.743146e+02,14,4.2623277e+05,4.5181484e+06,3.5506772e+03,1.9314459e+03,4.7028752e-03,1.1305264e+02,2.1681262e+01
1.743200e+02,13,4.2730856e+05,4.5193176e+06,2.5036702e+03,1.3482737e+03,5.8647263e-03,4.9764629e+01,1.9094976e+01
1.743469e+02,5,4.2465032e+05,4.5180281e+06,6.4741335e+03,2.3599301e+03,4.6285382e-03,2.7625082e+01,2.2146226e+01
1.743672e+02,10,4.2553390e+05,4.5186219e+06,3.3583721e+03,1.5074056e+03,8.3209439e-03,1.0534739e+02,1.8008123e+01
1.744203e+02,10,4.2659118e+05,4.5180752e+06,2.0449476e+03,1.0417469e+03,4.2859062e-03,7.7676521e+01,2.6653962e+01
1.744539e+02,6,4.2439295e+05,4.5178995e+06,4.8979354e+03,2.2118827e+03,2.6127642e-03,2.4708622e+01,4.5848997e+00
1.744834e+02,9,4.2716387e+05,4.5172569e+06,2.6229808e+03,2.3342797e+03,8.9547824e-04,8.4079822e+01,2.8187714e+01
1.745419e+02,7,4.2516325e+05,4.5178847e+06,4.1790479e+03,2.4054109e+03,2.8108921e-03,8.8942984e+01,1.4368831e+01
1.745976e+02,10,4.2482550e+05,4.5168802e+06,3.6249759e+03,1.3498068e+03,9.6717673e-03,3.0621036e+01,3.5068597e+00
1.745987e+02,6,4.2600931e+05,4.5187592e+06,5.9300379e+03,2.1685462e+03,2.8979040e-03,-2.2811982e+01,5.2432675e-01
1.746246e+02,7,4.2450417e+05,4.5184060e+06,3.5721620e+03,2.6049244e+03,1.3142711e-03,5.7737314e+01,2.0987628e+01
1.746556e+02,8,4.2646933e+05,4.5175111e+06,5.3239098e+03,1.8559636e+03,9.3360608e-03,1.0725781e+02,2.2374909e+01
1.746606e+02,6,4.2471572e+05,4.5164888e+06,5.1784138e+03,1.6300215e+03,7.8525918e-03,-4.1609807e+00,7.0985497e+00
1.746693e+02,8,4.2620874e+05,4.5195920e+06,5.0709023e+03,1.8405915e+03,7.4402048e-03,6.4733775e+01,1.4713063e+01
1.746748e+02,6,4.2757322e+05,4.5172205e+06,4.7185316e+03,3.0839727e+03,1.8745736e-03,-4.8238610e+01,1.4834625e+01
1.747052e+02,7,4.2589319e+05,4.5176960e+06,3.4753753e+03,1.1165059e+03,7.5304275e-03,7.8050396e+01,6.4095991e+00
1.747141e+02,2,4.2778789e+05,4.5174920e+06,4.6747861e+03,1.8916843e+03,3.2914160e-03,1.0520060e+02,2.6506052e+01
1.747226e+02,7,4.2625792e+05,4.5194978e+06,5.0651510e+03,2.1783421e+03,4.9401437e-03,7.9930517e+01,1.8572325e+01
1.747498e+02,12,4.2717122e+05,4.5181356e+06,3.6709815e+03,1.9981541e+03,3.9645832e-03,4.2948590e+01,4.9243137e+00
1.747662e+02,12,4.2617958e+05,4.5175509e+06,4.2119154e+03,1.9064557e+03,6.0815200e-03,6.7914147e+01,1.6889883e+01
1.747880e+02,11,4.2669699e+05,4.5197105e+06,3.2117734e+03,2.0980782e+03,1.7625228e-03,9.6155181e+00,5.8063965e+00
1.748023e+02,14,4.2530795e+05,4.5183536e+06,2.9660919e+03,1.0305633e+03,7.1293938e-03,1.1500751e+02,1.6029100e+01
1.748125e+02,3,4.2807103e+05,4.5182074e+06,6.0292881e+03,2.8068279e+03,2.2721264e-03,5.4276461e+01,2.8852153e+01
1.748247e+02,4,4.2628036e+05,4.5177396e+06,6.4480008e+03,1.5709017e+03,8.0193217e-03,9.0090912e+01,9.6557879e+00
1.748403e+02,8,4.2490712e+05,4.5170877e+06,4.0716926e+03,1.7313520e+03,6.3676217e-03,1.1939876e+01,1.7978735e+01
1.748440e+02,9,4.2665564e+05,4.5188875e+06,4.0290973e+03,1.9877829e+03,5.9132518e-03,-4.1205963e+00,1.7380641e+01
1.748496e+02,9,4.2717882e+05,4.5180229e+06,5.1947694e+03,1.9776949e+03,2.9931055e-03,-2.1152476e+00,8.1782327e+00
1.748903e+02,14,4.2643475e+05,4.5183245e+06,3.6028022e+03,2.7332316e+03,5.1227537e-04,7.4845034e+01,1.7118398e+01
1.749452e+02,3,4.2506601e+05,4.5197873e+06,2.0496796e+03,2.5879927e+03,3.7702458e-04,1.0306253e+02,2.6135543e+01
1.749469e+02,13,4.2559455e+05,4.5179551e+06,3.0120534e+03,1.1649244e+03,4.8798836e-03,4.8725068e+01,2.2179490e+01
1.750159e+02,14,4.2620487e+05,4.5195863e+06,4.0960146e+03,1.2925904e+03,7.2765281e-03,5.4282868e+01,1.9337852e+01
1.750605e+02,13,4.2670853e+05,4.5186853e+06,3.0650163e+03,1.2182548e+03,4.1131497e-03,9.1548505e+01,2.2700689e+01
1.751159e+02,4,4.2738214e+05,4.5180158e+06,6.8061949e+03,2.3055121e+03,6.2698045e-03,9.2212688e+01,1.7519884e+01
1.751186e+02,12,4.2597216e+05,4.5183010e+06,4.0677700e+03,1.2025995e+03,6.6126273e-03,7.1078094e+01,2.6614221e+01
1.751345e+02,15,4.2621778e+05,4.5196578e+06,3.3919684e+03,1.9364753e+03,3.4670023e-03,4.4940067e+01,9.8956696e+00
1.751566e+02,4,4.2613913e+05,4.5179369e+06,5.4426317e+03,1.9619900e+03,2.8393718e-03,1.1407327e+02,2.1875866e+01
1.751690e+02,4,4.2715101e+05,4.5166143e+06,5.2251681e+03,1.3969237e+03,9.1150483e-03,5.8314971e+01,1.0395374e+01
1.751722e+02,7,4.2639907e+05,4.5186271e+06,3.7339209e+03,1.2019328e+03,6.8524422e-03,-2.4563037e+00,2.0971898e+01
1.752314e+02,13,4.2702106e+05,4.5190527e+06,3.3645382e+03,1.3436274e+03,4.1114961e-03,9.4479290e+01,2.3201132e+01
1.752604e+02,4,4.2593784e+05,4.5181982e+06,3.6729385e+03,1.2513917e+03,5.0794315e-03,3.2369754e+01,1.7379662e+01
1.752635e+02,15,4.2636394e+05,4.5186239e+06,3.2375805e+03,2.0865337e+03,3.4203320e-03,1.0280436e+02,2.1393161e+01
1.752668e+02,15,4.2677572e+05,4.5176666e+06,2.9704143e+03,2.1255838e+03,9.1106509e-04,4.6084627e+01,2.1609154e+01
1.752854e+02,11,4.2604152e+05,4.5187785e+06,3.7015545e+03,1.3475048e+03,4.0627707e-03,5.9675795e+01,2.4252302e+01
1.752876e+02,11,4.2668613e+05,4.5181534e+06,3.6107213e+03,1.3795728e+03,3.8150447e-03,7.1849794e+01,1.1192409e+01
1.753054e+02,8,4.2530831e+05,4.5195095e+06,2.2373589e+03,2.9565412e+03,3.3985706e-04,1.8753860e+00,7.0508079e+00
1.753585e+02,5,4.2673683e+05,4.5157729e+06,5.3739900e+03,1.9362343e+03,5.2268740e-03,7.3583672e+01,2.4220102e+01
1.755126e+02,7,4.2454311e+05,4.5182345e+06,3.9176685e+03,1.4982419e+03,7.3960338e-03,1.1083356e+02,2.0205243e+01
1.755147e+02,9,4.2455352e+05,4.5185808e+06,4.4948593e+03,1.8121519e+03,5.1477546e-03,-2.6131774e+01,1.6398221e+01
1.755400e+02,10,4.2702802e+05,4.5175128e+06,4.2454215e+03,2.3055510e+03,3.3199698e-03,8.0872111e+01,1.5603738e+01
1.755649e+02,7,4.2788193e+05,4.5183143e+06,5.4695270e+03,1.8236694e+03,8.0155147e-03,-2.4556372e+01,2.6449649e+00
1.755988e+02,2,4.2688416e+05,4.5189036e+06,5.4106412e+03,2.2478759e+03,2.3870548e-03,1.0417013e+01,1.5599000e+01
1.756330e+02,8,4.2794946e+05,4.5179181e+06,3.7077520e+03,3.1484277e+03,6.4659072e-04,5.4809758e+01,2.9429021e+01
1.756352e+02,9,4.2591330e+05,4.5195548e+06,3.1482931e+03,2.7880195e+03,7.6027992e-04,-1.9398933e+01,2.7415436e+01
1.756672e+02,9,4.2670122e+05,4.5193942e+06,4.3840227e+03,1.7299311e+03,3.3369449e-03,1.0975433e+02,1.8247882e+01
1.756756e+02,7,4.2790593e+05,4.5180821e+06,4.1521062e+03,1.3979342e+03,7.3364164e-03,9.7812078e+01,2.0553947e+01
1.757374e+02,15,4.2594845e+05,4.5181087e+06,2.6020958e+03,8.8329313e+02,8.9391393e-03,1.1809878e+02,2.0438023e+01
1.757532e+02,5,4.2764889e+05,4.5182681e+06,5.2771938e+03,2.8034635e+03,2.2872524e-03,9.4630777e+01,4.5338447e+00
1.757713e+02,6,4.2549515e+05,4.5190966e+06,4.1595062e+03,1.7752803e+03,7.1260734e-03,3.9715702e+01,6.1735461e-01
1.757777e+02,15,4.2649023e+05,4.5197392e+06,2.5515892e+03,1.7109078e+03,3.5481813e-03,1.2330396e+02,2.2544943e+01
1.758358e+02,5,4.2488831e+05,4.5171226e+06,6.1264605e+03,2.2214838e+03,3.2597839e-03,9.7856838e+01,9.4481338e+00
1.758613e+02,9,4.2765011e+05,4.5192101e+06,3.7329532e+03,1.8718033e+03,3.5054094e-03,3.2514566e+01,2.7962639e+01
1.758844e+02,13,4.2616958e+05,4.5184670e+06,3.4227937e+03,1.9987967e+03,4.1214834e-03,6.8897768e+01,2.6237923e+01
1.759662e+02,4,4.2648839e+05,4.5178834e+06,5.0167366e+03,3.0105995e+03,2.4624979e-03,-3.0767697e+01,1.8568344e+01
1.760202e+02,13,4.2687077e+05,4.5190110e+06,3.9827776e+03,2.0914430e+03,4.3504325e-03,1.0882577e+02,2.3080318e+01
1.760575e+02,5,4.2496884e+05,4.5189427e+06,5.0784387e+03,2.2091502e+03,4.1909612e-03,1.1631065e+02,4.5597530e+00
1.760982e+02,8,4.2469566e+05,4.5188686e+06,4.3182058e+03,1.5077950e+03,5.7325742e-03,7.0463018e+01,1.3989646e+01
1.761163e+02,18,4.2603545e+05,4.5196222e+06,2.7951237e+03,1.5094463e+03,6.0245499e-03,1.0022376e+02,2.5982717e+01
1.761268e+02,6,4.2714486e+05,4.5193531e+06,3.1607481e+03,1.2023384e+03,6.1861808e-03,6.4656080e+01,2.9168103e+01
1.761315e+02,6,4.2727980e+05,4.5175216e+06,3.9243169e+03,1.9311751e+03,4.9581050e-03,-3.2411532e+01,5.4658473e+00
1.761661e+02,4,4.2652055e+05,4.5164673e+06,6.8592071e+03,2.2758936e+03,3.7268541e-03,1.2096917e+02,4.1165099e+00
1.761816e+02,6,4.2535314e+05,4.5193342e+06,4.0904630e+03,2.4751929e+03,1.3498695e-03,4.7805636e+00,2.9674754e+01
1.761991e+02,15,4.2625207e+05,4.5186801e+06,3.6823689e+03,1.6869181e+03,7.6854493e-03,9.5930626e+01,2.0275052e+01
1.762005e+02,6,4.2551584e+05,4.5168079e+06,5.6952651e+03,2.8579533e+03,1.3007369e-03,1.1646718e+02,5.7291714e+00
1.762131e+02,7,4.2756534e+05,4.5180152e+06,4.3185471e+03,1.3984225e+03,9.1740936e-03,-2.0054655e+01,1.7371550e+01
1.762587e+02,9,4.2729990e+05,4.5177175e+06,4.0536721e+03,2.0992398e+03,3.7662317e-03,4.0086383e+01,1.6841001e+01
1.762667e+02,8,4.2555282e+05,4.5195283e+06,2.5465584e+03,2.5591925e+03,6.5427734e-04,2.1141827e+00,2.7229824e+01
1.762938e+02,13,4.2554910e+05,4.5186984e+06,2.1505680e+03,1.2017234e+03,2.6803979e-03,1.0368605e+02,2.4710794e+01
1.763342e+02,6,4.2649180e+05,4.5175797e+06,5.1961727e+03,1.7460034e+03,3.6372526e-03,8.1884377e+01,2.0651969e+01
1.763676e+02,13,4.2682063e+05,4.5183466e+06,2.7279923e+03,2.7897954e+03,1.0993944e-03,7.6117153e+01,2.2815439e+01
1.763701e+02,10,4.2502686e+05,4.5182327e+06,4.4967942e+03,2.5561115e+03,2.5008993e-03,1.1099197e+02,2.0916948e+01
1.764354e+02,6,4.2588760e+05,4.5183886e+06,5.9315291e+03,1.7374724e+03,5.0035227e-03,9.0385814e+01,2.4286058e+01
1.764513e+02,6,4.2734246e+05,4.5169235e+06,5.3913694e+03,2.3355249e+03,2.2221136e-03,8.4972245e+01,5.2998403e+00
1.764678e+02,6,4.2655368e+05,4.5159943e+06,5.1494676e+03,1.5733880e+03,9.4873336e-03,-2.5880032e+01,2.0054334e-01
1.764733e+02,3,4.2642104e+05,4.5186575e+06,6.6472848e+03,2.3188864e+03,7.0598697e-03,-4.3888722e+01,7.5068194e+00
1.765145e+02,6,4.2763035e+05,4.5183972e+06,3.7311903e+03,1.4511599e+03,8.8305574e-03,4.7509613e+01,1.5155414e+01
1.765613e+02,15,4.2612723e+05,4.5187412e+06,2.6337704e+03,2.2343527e+03,5.4204406e-04,8.0674487e+01,2.0063367e+01
1.765780e+02,1,4.2495794e+05,4.5181615e+06,4.8635516e+03,2.1920432e+03,2.2252482e-03,-1.4496791e+01,2.9033950e+01
1.765983e+02,4,4.2652708e+05,4.5161989e+06,4.5483550e+03,1.7683444e+03,6.5786009e-03,3.7958261e+01,1.5681619e+01
1.766704e+02,2,4.2559392e+05,4.5165925e+06,5.4330025e+03,1.9308329e+03,8.1812087e-03,-4.8100182e+01,2.1011539e+01
1.766736e+02,12,4.2734955e+05,4.5188251e+06,2.9015494e+03,2.1006069e+03,2.4127618e-03,2.7995661e+01,1.0725185e+01
1.767007e+02,6,4.2587940e+05,4.5182834e+06,4.3983257e+03,1.8048553e+03,2.4499188e-03,7.1993011e+00,9.4896335e+00
1.767230e+02,11,4.2676734e+05,4.5198028e+06,3.3043627e+03,1.3891212e+03,6.0737246e-03,8.8597674e+01,7.9841364e+00
1.767949e+02,18,4.2555817e+05,4.5188999e+06,2.7833075e+03,1.7683313e+03,4.1142707e-03,2.7765918e+01,1.0082184e+01
1.768038e+02,9,4.2561625e+05,4.5178616e+06,4.6124235e+03,1.2685477e+03,7.4163122e-03,8.8663964e+01,2.7358053e+01
1.768205e+02,12,4.2614630e+05,4.5184258e+06,3.8317369e+03,1.7909929e+03,6.8946631e-03,6.6978974e+01,7.9366989e+00
1.768454e+02,3,4.2713251e+05,4.5160932e+06,4.7071699e+03,1.4500524e+03,9.5450134e-03,5.1769115e+01,2.0932042e+01
1.768798e+02,8,4.2600645e+05,4.5186311e+06,4.3378058e+03,2.0951621e+03,5.1220029e-03,7.9473719e+01,2.5437283e+01
1.768934e+02,3,4.2491484e+05,4.5186839e+06,4.1674333e+03,2.1815270e+03,3.2951714e-03,-2.6746408e+01,2.3012946e+01
1.769037e+02,5,4.2497306e+05,4.5171941e+06,6.3667185e+03,2.0568750e+03,4.1135764e-03,6.2910299e+01,1.1124433e+01
1.769379e+02,18,4.2696179e+05,4.5185932e+06,2.8892313e+03,1.5477030e+03,6.4247382e-03,9.4839132e+01,2.6144471e+01
1.769532e+02,17,4.2565714e+05,4.5184838e+06,3.4083515e+03,2.3563627e+03,2.5100486e-03,4.5173388e+01,1.5918241e+01
1.769738e+02,8,4.2522704e+05,4.5189483e+06,3.9063787e+03,1.6994878e+03,6.8512614e-03,1.0639387e+02,2.0030491e+01
1.769753e+02,5,4.2576012e+05,4.5170063e+06,4.6616986e+03,1.7763930e+03,3.3109205e-03,-2.6149527e+00,1.5044748e+01
1.769760e+02,14,4.2664727e+05,4.5181388e+06,3.6538556e+03,2.2060012e+03,3.3080486e-03,5.0724078e+01,1.5172430e+01
1.770347e+02,2,4.2571876e+05,4.5172610e+06,5.2514096e+03,2.6208547e+03,3.2766504e-03,1.1026210e+02,8.0102594e+00
1.770378e+02,5,4.2601877e+05,4.5164766e+06,3.8115812e+03,1.8440837e+03,2.6633867e-03,-6.5014494e+00,6.7498035e+00
1.771120e+02,12,4.2615854e+05,4.5193845e+06,3.0360786e+03,9.5260697e+02,8.8812897e-03,6.7601420e+01,8.6503277e+00
1.771186e+02,13,4.2567558e+05,4.5184484e+06,3.7937637e+03,1.9751425e+03,1.4109631e-03,5.4840318e+01,1.5621808e+01
1.771225e+02,6,4.2669315e+05,4.5188516e+06,3.3556010e+03,1.4299704e+03,3.0482883e-03,4.4182157e+01,9.9159216e+00
1.772135e+02,2,4.2537823e+05,4.5186814e+06,5.5308724e+03,2.9015991e+03,2.5670343e-03,9.4633821e+01,1.0313268e+00
1.772310e+02,12,4.2770342e+05,4.5186863e+06,3.7422587e+03,1.7500035e+03,4.8594832e-03,1.1288395e+02,1.7476599e+01
1.772390e+02,4,4.2740045e+05,4.5164492e+06,6.7281033e+03,2.5893711e+03,3.8637122e-03,6.1094316e+01,2.1490476e+01
1.772410e+02,8,4.2459310e+05,4.5189197e+06,4.1894568e+03,1.8428625e+03,3.6271861e-03,2.1359860e+01,1.0210003e+01
1.773441e+02,5,4.2610840e+05,4.5186556e+06,5.6936448e+03,1.7714946e+03,4.3904649e-03,1.0673955e+02,2.0729909e+01
1.773475e+02,3,4.2527603e+05,4.5167512e+06,5.4484614e+03,1.8622858e+03,4.2665039e-03,7.1978937e+01,8.1847194e+00
1.774219e+02,5,4.2543448e+05,4.5176353e+06,3.5175853e+03,3.2438700e+03,9.7027789e-04,2.2202454e+01,1.2902558e+01
1.774618e+02,10,4.2658201e+05,4.5184848e+06,4.2949556e+03,1.8656792e+03,7.2687405e-03,1.0737867e+02,1.3761568e+01
1.774661e+02,3,4.2546424e+05,4.5158576e+06,5.3431438e+03,1.7259818e+03,7.5301750e-03,1.2642772e+02,2.5703714e+01
1.774686e+02,14,4.2628287e+05,4.5186667e+06,3.4665674e+03,1.3700553e+03,3.5858994e-03,1.6896618e+01,1.0722987e+01
1.775204e+02,11,4.2698870e+05,4.5197002e+06,3.9323885e+03,1.8302731e+03,3.8077065e-03,1.1577064e+02,1.7656951e+01
1.776296e+02,6,4.2439938e+05,4.5180749e+06,4.1912483e+03,1.9010400e+03,3.0676264e-03,9.9448548e+01,2.3276321e+01
1.776382e+02,9,4.2499493e+05,4.5194415e+06,2.7580984e+03,1.7998701e+03,2.4722550e-03,8.0863037e+01,1.8320635e+01
1.776386e+02,18,4.2618034e+05,4.5187752e+06,2.9189371e+03,2.1901793e+03,2.5344885e-03,6.9813905e+01,2.2481270e+01
1.776449e+02,6,4.2695086e+05,4.5164386e+06,5.2979887e+03,1.5730181e+03,7.9266555e-03,-2.7303745e+01,3.7353634e+00
1.777342e+02,10,4.2597506e+05,4.5185338e+06,2.4768717e+03,1.8209294e+03,3.3034351e-03,6.1968768e+01,2.7377724e+01
1.777460e+02,4,4.2632016e+05,4.5165652e+06,3.8987789e+03,1.4087488e+03,6.6559039e-03,1.1654523e+02,7.5677044e+00
1.778033e+02,10,4.2730169e+05,4.5193828e+06,3.6607264e+03,1.5678239e+03,4.3500964e-03,1.1330387e+02,1.8901533e+01
1.778317e+02,8,4.2458327e+05,4.5184083e+06,3.2249486e+03,1.0773214e+03,9.7723020e-03,5.0798350e+01,1.1585608e+01
1.778369e+02,1,4.2635733e+05,4.5198174e+06,4.3212828e+03,1.8444004e+03,5.5025773e-03,6.1694518e+01,2.1685162e+01
1.778571e+02,2,4.2806559e+05,4.5183142e+06,4.9379684e+03,2.9968469e+03,1.4938719e-03,6.9238912e+00,3.6408742e-01
1.778589e+02,11,4.2793111e+05,4.5183564e+06,4.2214314e+03,1.2987635e+03,9.9782539e-03,4.8171425e+01,1.9756054e+01
1.778785e+02,7,4.2768733e+05,4.5181518e+06,5.0466829e+03,1.4113155e+03,8.1740547e-03,9.1321036e+01,1.3288558e+01
1.778920e+02,7,4.2560196e+05,4.5172042e+06,3.6686421e+03,2.6291778e+03,6.9590964e-04,6.5199238e+01,2.0378462e+01
1.779120e+02,15,4.2607694e+05,4.5179232e+06,2.7744416e+03,1.0255619e+03,6.0416132e-03,5.0520106e+01,2.6881719e+01
1.779394e+02,9,4.2715416e+05,4.5169014e+06,3.7668396e+03,2.4016122e+03,1.4177888e-03,-1.6919975e+01,1.0690131e+01
1.779643e+02,9,4.2643636e+05,4.5180867e+06,4.0332435e+03,2.9897033e+03,4.8184893e-04,8.7997252e+01,1.7973565e+01
1.779697e+02,10,4.2534063e+05,4.5190446e+06,4.2878461e+03,1.2719773e+03,7.2475705e-03,6.6921263e+01,1.0649174e+01
1.780175e+02,10,4.2505941e+05,4.5185496e+06,3.8843627e+03,1.2234657e+03,6.7983561e-03,4.2725195e+01,2.0758712e+01
1.780330e+02,4,4.2724105e+05,4.5184858e+06,6.8536227e+03,2.1349495e+03,4.8648802e-03,3.5644641e+01,2.6550734e+01
1.780883e+02,17,4.2656512e+05,4.5182809e+06,2.2331160e+03,2.8214165e+03,8.6829629e-04,9.4770058e+01,2.0808276e+01
1.781399e+02,4,4.2766528e+05,4.5162273e+06,6.4653883e+03,1.8623544e+03,7.0660516e-03,9.7221169e+01,2.4856217e+01
1.781425e+02,4,4.2480418e+05,4.5170470e+06,2.4366841e+03,1.7054771e+03,2.5468566e-03,2.3107876e+01,1.9945355e+01
1.781735e+02,3,4.2492422e+05,4.5167118e+06,5.1498980e+03,1.7525097e+03,8.1014694e-03,-3.7382953e+01,5.1078051e-01
1.781821e+02,6,4.2794891e+05,4.5180649e+06,6.6338336e+03,2.2462092e+03,4.6797738e-03,1.2646506e+02,1.1453210e+01
1.781913e+02,4,4.2582574e+05,4.5155661e+06,6.7679735e+03,1.8374514e+03,9.6968086e-03,4.1970654e+01,1.2720040e+01
1.782313e+02,3,4.2434473e+05,4.5170205e+06,5.7857958e+03,1.7652567e+03,7.2393549e-03,5.3567927e+01,2.3074634e+01
1.783028e+02,10,4.2597585e+05,4.5186264e+06,4.7798290e+03,1.2676089e+03,8.0421826e-03,5.8324246e+01,2.6852508e+01
1.783456e+02,1,4.2775057e+05,4.5172522e+06,4.7068842e+03,2.1151615e+03,4.0779356e-03,-3.4985174e+01,1.1761876e+01
1.783574e+02,3,4.2773159e+05,4.5178486e+06,4.4151424e+03,2.2863687e+03,3.1319140e-03,2.1238298e+01,1.0751499e+01
1.783800e+02,4,4.2595718e+05,4.5188323e+06,4.6066920e+03,1.3088551e+03,7.3149405e-03,-4.7497390e+01,1.5117199e+00
1.783835e+02,8,4.2774612e+05,4.5181232e+06,3.3217710e+03,1.8304452e+03,2.4195808e-03,2.2006655e+01,9.4936945e+00
1.783903e+02,10,4.2641158e+05,4.5187392e+06,4.3948673e+03,1.9175250e+03,6.8386210e-03,8.4529534e+01,2.2492585e+01
1.783936e+02,8,4.2617956e+05,4.5186067e+06,4.9741356e+03,1.7651917e+03,3.7094691e-03,-2.2737468e+01,1.4582031e+01
1.784573e+02,12,4.2732185e+05,4.5187854e+06,3.0642795e+03,1.1548050e+03,6.4700613e-03,1.0656760e+02,8.9199750e+00
1.784574e+02,8,4.2468997e+05,4.5190063e+06,3.9245626e+03,2.2065164e+03,2.4728675e-03,1.1517420e+02,1.9160788e+01
1.784747e+02,8,4.2600972e+05,4.5166743e+06,4.8344603e+03,3.4102768e+03,1.1746957e-03,1.1369195e+01,7.9713931e+00
1.784910e+02,5,4.2438621e+05,4.5177311e+06,6.3043673e+03,2.1689649e+03,4.6862003e-03,4.5358347e+01,2.4054461e+01
1.784923e+02,3,4.2660677e+05,4.5188711e+06,6.5818189e+03,2.3118101e+03,6.4458939e-03,-4.6906239e+01,2.7274416e+01
1.785113e+02,7,4.2699680e+05,4.5191763e+06,5.2789222e+03,1.7593730e+03,4.7278492e-03,4.1535759e+01,1.4571686e+01
1.785417e+02,6,4.2629790e+05,4.5187960e+06,5.4906093e+03,2.5265104e+03,1.5844389e-03,1.9734581e+01,2.3751977e+01
1.785468e+02,3,4.2650006e+05,4.5170060e+06,2.7942924e+03,2.9239758e+03,9.7950239e-04,9.8382367e+01,1.3101862e+01
1.785550e+02,7,4.2466984e+05,4.5178222e+06,5.8882823e+03,1.9114485e+03,4.6645819e-03,1.6734739e+01,2.6136180e+01
1.785772e+02,15,4.2649064e+05,4.5184148e+06,3.2595534e+03,1.9412355e+03,4.1586300e-03,8.0826751e+01,2.5713117e+01
1.785794e+02,12,4.2693818e+05,4.5180387e+06,3.4383959e+03,1.7424637e+03,6.0167406e-03,1.1406931e+02,1.3378161e+01
1.787133e+02,12,4.2510768e+05,4.5186955e+06,3.1383067e+03,1.6924730e+03,4.6948660e-03,9.9628063e+01,1.7047915e+01
1.787676e+02,4,4.2626199e+05,4.5199968e+06,3.4633839e+03,1.5478972e+03,4.4351902e-03,1.2050529e+02,1.4366744e+01
1.788294e+02,11,4.2629940e+05,4.5184858e+06,3.3471104e+03,1.9558366e+03,4.3369085e-03,1.0065960e+02,1.9014331e+01
1.788550e+02,7,4.2590763e+05,4.5160531e+06,3.0857523e+03,2.5063499e+03,1.2488780e-03,6.0398846e+01,1.6260384e+01
1.788744e+02,8,4.2722110e+05,4.5172689e+06,4.4311725e+03,2.6889609e+03,2.1086426e-03,1.2499608e+01,9.6228277e+00
1.788915e+02,12,4.2543893e+05,4.5185970e+06,3.5147186e+03,1.7412313e+03,6.0893063e-03,2.5848574e+01,2.0943879e+01
1.789255e+02,8,4.2688353e+05,4.5192335e+06,3.9903087e+03,3.1907935e+03,4.9475247e-04,5.8569202e+01,1.7714311e+00
1.789682e+02,7,4.2590065e+05,4.5186328e+06,2.8648877e+03,1.6028373e+03,1.5657819e-03,5.9461431e+01,2.5117099e+01
1.789997e+02,9,4.2510336e+05,4.5185061e+06,2.7708927e+03,2.4038013e+03,5.7778753e-04,7.3684489e+01,1.7254513e+01
1.790265e+02,12,4.2548849e+05,4.5198535e+06,2.9314678e+03,1.5961489e+03,4.3640275e-03,8.2830541e+01,2.8743528e+01
1.790556e+02,5,4.2549252e+05,4.5158847e+06,6.2321644e+03,1.9640334e+03,5.3667574e-03,-1.1543722e+00,1.6109172e+01
1.791059e+02,4,4.2692045e+05,4.5185939e+06,3.0643562e+03,1.2651324e+03,3.9445918e-03,1.2107685e+02,2.5458252e+01
1.791087e+02,7,4.2462329e+05,4.5178240e+06,5.3044323e+03,2.2322717e+03,4.2423205e-03,9.4254459e+01,2.3087641e+01
1.791173e+02,5,4.2529867e+05,4.5177701e+06,4.3053273e+03,2.2652731e+03,1.3634498e-03,5.3919603e+01,2.3181971e+00
1.791426e+02,11,4.2453953e+05,4.5179149e+06,3.8992876e+03,1.9721023e+03,3.9888784e-03,3.2159599e+01,1.1725896e+01
1.791645e+02,8,4.2707095e+05,4.5186353e+06,3.9064185e+03,1.7178831e+03,2.4169472e-03,1.0254785e+02,2.4454664e+01
1.791956e+02,9,4.2581518e+05,4.5177757e+06,3.1515484e+03,2.8882269e+03,1.2531633e-03,5.9553251e+01,1.8757092e+01
1.792028e+02,3,4.2608906e+05,4.5165028e+06,4.7152981e+03,1.4040946e+03,8.9619919e-03,-2.1184406e+01,1.9882016e+01
1.792608e+02,2,4.2621175e+05,4.5183132e+06,4.7759340e+03,1.7921243e+03,2.8327751e-03,3.9507652e+01,1.0453315e+00
1.793427e+02,9,4.2634762e+05,4.5179761e+06,3.0893120e+03,1.4155076e+03,9.6235116e-03,7.1428981e+01,1.1179435e+01
1.793802e+02,8,4.2489035e+05,4.5184968e+06,3.6433345e+03,1.5437489e+03,7.6803797e-03,8.3469277e+01,4.4125098e+00
1.793808e+02,11,4.2699526e+05,4.5196995e+06,3.5605550e+03,1.8128496e+03,4.4575207e-03,4.5244775e+01,2.8174701e+01
1.794043e+02,6,4.2641979e+05,4.5180919e+06,2.2153144e+03,9.5730114e+02,5.8251943e-03,3.0392466e+01,1.7711862e+01
1.794371e+02,9,4.2579039e+05,4.5168139e+06,3.8297526e+03,3.0467757e+03,5.3463183e-04,3.4976420e+01,7.6455054e+00
1.794505e+02,3,4.2604527e+05,4.5190917e+06,6.0794736e+03,1.9645382e+03,4.2698182e-03,3.5196898e+01,1.3291624e+01
